"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
305009,157988,136,141696,74927,122,42516,22756,116,168,161,0,20,55,0,-748,418,0,0.00471921
166885,111853,105,82964,55426,97,27387,18816,78,334,189,0,26,57,0,748,606,0,0.00943841
130556,84083,92,50160,31648,91,16792,10947,61,41,172,0,109,123,0,-186,392,0,0.0122699
203856,125449,105,93947,57051,105,32235,20117,89,-133,68,0,25,93,0,173722,116434,87,0.0122699
189578,126493,110,67801,45368,98,33179,21702,93,-89,72,0,33,84,0,750,725,0,0.0151015
165539,114122,96,78167,53101,95,26408,18120,77,157,108,0,-63,33,0,-190,247,0,0.017933
245875,153453,117,105346,65357,113,38689,23365,108,95,71,0,40,107,0,-17,632,0,0.0245399
252481,147003,129,100338,59182,113,35093,19805,108,159,159,0,-4,37,0,250,636,0,0.0339783
110654,78905,88,54824,38191,87,14312,9864,54,-51,91,0,72,70,0,-5646,0,0,0.0339783
164396,114579,94,63834,43790,92,30615,19912,86,22,111,0,-26,49,0,-8773,0,0,0.0339783
73203,54388,86,41243,29658,80,8755,6313,44,145,115,0,-26,67,0,-8911,0,0,0.0349221
178583,119517,108,68787,47274,94,33070,22491,92,-22,85,0,138,62,0,-337,193,0,0.0405852
221418,135503,104,110356,65910,105,35819,21153,100,-158,100,0,32,86,0,-24447,0,0,0.0405852
349071,184290,141,151752,76867,139,58922,30430,135,105,96,0,-17,61,0,-415,264,0,0.0462482
169230,115955,100,70035,47774,95,29765,19748,80,121,157,0,86,112,0,-601,110,0,0.053799
278903,177653,125,147786,96488,111,45994,29032,104,-177,138,0,48,63,0,330,618,0,0.059462
337933,174943,131,171637,88822,133,48136,24190,125,63,168,0,-13,67,0,-11545,0,0,0.059462
295515,176429,115,120362,70177,115,38549,21638,111,-115,65,0,-20,58,0,-21734,0,0,0.0604059
231973,143920,109,63626,37916,104,41008,25479,100,70,144,0,19,75,0,52,336,0,0.0641812
187642,127730,106,64896,44199,94,30860,20726,87,126,176,0,-156,46,0,166,501,0,0.0670127
210877,130892,109,82351,50089,107,29218,18337,86,116,125,0,-31,87,0,179,441,0,0.0698443
301939,160263,127,136747,75333,127,39347,21498,120,-67,114,0,13,75,0,541,321,0,0.0802265
284846,163862,116,88781,49489,112,37541,20873,108,97,154,0,-176,74,0,-29,527,0,0.100991
356960,181041,134,140410,72904,129,53701,27133,125,-241,53,0,70,76,0,-382,428,0,0.102879
122154,85425,104,50454,35190,88,20823,13962,63,54,92,0,-15,45,0,198,339,0,0.109486
146955,101589,94,37831,26481,88,21268,14331,63,33,120,0,-42,41,0,-451,131,0,0.111373
339345,174369,137,143746,73391,128,54002,28236,125,19,112,0,-13,61,0,12,403,0,0.115149
185769,127806,99,64040,43363,97,28548,19493,79,33,106,0,4,71,0,1052,1151,5,0.125531
107845,77539,90,53388,37751,88,15465,10999,60,-54,93,0,-32,45,0,-306,131,0,0.128362
424333,199409,162,178225,88355,159,63472,28962,153,-198,110,0,-55,104,0,-594,153,0,0.132138
141586,98481,98,74189,51679,92,16824,11319,57,146,146,0,-166,53,0,-7428,0,0,0.132138
248914,144948,114,99497,56460,110,38877,22285,105,-50,73,0,68,74,0,254,212,0,0.144408
390917,209862,152,146048,78364,138,53601,28571,133,32,100,0,102,64,0,-2446,495,0,0.145352
81561,57041,90,28054,19763,75,12623,9065,52,11,53,0,149,99,0,621,542,0,0.151015
185350,124828,102,60562,41028,96,31181,20784,92,67,89,0,19,43,0,-3242,0,0,0.151015
187476,126211,106,104061,70872,104,33741,22211,98,-25,101,0,-68,102,0,331,739,0,0.153846
151053,106131,94,66627,45582,92,21113,14447,64,-4,56,0,150,109,0,498,464,0,0.157622
75208,52459,96,33245,23764,81,11561,8059,50,13,124,0,44,75,0,-81,234,0,0.165172
216520,145653,105,76001,50956,100,28095,18273,76,52,139,0,-92,46,0,-326,215,0,0.166116
117700,83850,93,29463,20663,84,17416,12775,57,-136,63,0,-108,32,0,-477,214,0,0.175554
324268,173017,127,123508,68491,123,44700,23636,118,197,172,0,100,56,0,-1680,204,0,0.176498
265746,169523,111,165683,108385,114,39962,25088,103,-26,176,0,-41,96,0,-195,595,0,0.178386
218528,141401,109,117107,75987,108,34148,21937,91,34,145,0,16,57,0,500,510,0,0.196319
78027,55438,85,31706,22909,80,12378,8706,49,102,73,0,107,85,0,115,661,0,0.204814
244812,139896,120,110966,63702,110,28259,16244,84,-87,113,0,-153,69,0,-180,285,0,0.207645
204524,128375,105,85728,54246,103,27631,16702,79,100,139,0,-43,47,0,-106,608,0,0.21142
314192,188557,123,85969,50966,118,42157,24342,115,-22,87,0,-20,51,0,-733,135,0,0.218027
56440,41069,80,20552,14670,60,9598,6499,46,-47,49,0,30,68,0,-200,322,0,0.218971
332656,173017,130,152318,79596,126,45740,23627,120,-115,59,0,-43,97,0,989,802,0,0.221803
177850,122530,99,58562,40871,94,28864,19942,81,-91,66,0,-14,91,0,-266,458,0,0.22841
204379,137678,108,67431,45939,100,30752,20966,82,-16,119,0,113,70,0,211,301,0,0.232185
323526,165594,126,131260,66829,121,41046,20244,116,-118,194,0,18,92,0,-338,468,0,0.235017
248498,149923,116,116694,70910,108,30017,18049,93,22,148,0,120,107,0,596,687,0,0.235017
248409,149997,125,78766,45416,110,39161,24272,107,43,119,0,122,88,0,-381,617,0,0.236904
165897,114241,99,85419,58672,97,21991,14629,64,-114,61,0,-98,32,0,-4700,0,0,0.236904
133542,93265,95,58874,41305,91,15928,11436,55,-78,97,0,94,72,0,482,659,0,0.24068
253467,158560,110,113817,70731,106,41559,24851,100,110,104,0,-196,4,0,-5756,0,0,0.24068
61875,43920,94,30728,22076,80,7203,5412,40,25,140,0,25,94,0,-489,272,0,0.242567
366229,184389,141,141264,72156,137,53728,27870,131,-142,114,0,20,71,0,-2370,0,0,0.243511
178079,123370,95,46118,32415,91,28097,19293,75,56,211,0,-14,83,0,-4025,0,0,0.243511
206774,139740,114,111617,75999,101,26220,17104,76,-61,73,0,44,74,0,-28,378,0,0.246343
192620,117786,102,77863,46124,100,23133,13391,72,-44,75,0,-60,66,0,-300,136,0,0.251062
162411,113681,94,40049,28060,89,23966,15780,73,-122,95,0,-14,57,0,-7483,0,0,0.251062
243199,152747,105,112456,72207,106,40376,24487,102,-127,77,0,23,137,0,73,502,0,0.254837
305497,169576,118,147916,81394,116,41294,23055,107,78,120,0,6,63,0,-11185,0,0,0.254837
151942,104725,94,42139,29036,89,26602,18428,73,107,106,0,-44,88,0,-135,253,0,0.258613
247183,151746,108,79596,46280,105,36829,22882,102,62,93,0,-27,53,0,-502,112,0,0.261444
257705,151460,114,78017,44389,109,41506,24474,107,-16,88,0,-91,57,0,-1620,532,0,0.262388
154975,106658,98,67699,47074,94,20725,14429,63,76,197,0,-24,64,0,-1096,0,0,0.263332
80835,57811,83,32417,23011,81,10610,7517,50,-35,115,0,-45,34,0,-339,139,0,0.268995
262476,148100,121,108810,60821,112,36191,19949,103,-15,121,0,115,66,0,-159,246,0,0.275602
80656,58419,88,23215,16627,66,8180,5550,44,105,104,0,11,84,0,53,502,0,0.279377
257373,147268,130,120011,69069,121,33553,19642,93,333,191,0,-69,64,0,-120,328,0,0.281265
227504,139593,108,73488,43343,105,32270,20003,89,-6,133,0,-68,52,0,-406,286,0,0.283152
210933,123876,110,68290,38796,102,27358,15830,79,105,107,0,149,104,0,-4434,0,0,0.284096
144842,100182,94,41108,28846,89,19171,13486,60,-128,86,0,-5,28,0,-362,247,0,0.285984
110406,77496,90,45867,32647,85,15298,10773,54,18,135,0,12,66,0,-184,256,0,0.289759
239415,143162,119,119437,70609,109,39308,21957,102,-21,89,0,-104,37,0,-250,232,0,0.295422
258091,147812,130,123815,72216,123,30735,17470,90,-42,149,0,49,58,0,-8086,0,0,0.295422
250679,142273,118,105113,59576,108,29859,17150,89,69,103,0,135,82,0,-14075,0,0,0.295422
213349,134269,105,138595,88642,106,807,531,0,40,92,0,49,73,0,-309,300,0,0.29731
223256,148969,118,64518,43449,100,33424,21926,95,26,102,0,55,58,0,261,359,0,0.299198
250962,159529,119,106850,68840,107,33055,20237,92,-158,57,0,-89,52,0,105986,218710,45,0.299198
246982,158510,120,90488,59572,106,33133,21534,100,69,114,0,-8,59,0,949,579,0,0.302973
118957,85655,91,32071,22782,84,15193,9841,55,146,104,0,-26,42,0,-92,198,0,0.307692
199540,136483,102,65486,45000,96,33465,22316,93,-93,163,0,4,116,0,-327,253,0,0.310524
365971,193579,139,167295,92169,126,52448,26092,119,-160,95,0,55,76,0,-569,267,0,0.316187
62376,43621,86,19793,14370,59,9575,6844,47,-10,63,0,-9,44,0,-46,373,0,0.319962
85846,62669,85,29189,20834,77,12629,8758,51,49,89,0,60,93,0,-1380,0,0,0.319962
171129,117971,99,71933,49592,95,22429,14799,67,-111,80,0,-81,51,0,541,1389,8,0.32185
315497,183535,125,141942,86223,123,37148,20363,111,-120,85,0,22,56,0,272,493,0,0.324681
119809,85128,95,50880,36200,88,17031,12181,56,-104,62,0,48,62,0,39,572,0,0.327513
151045,105743,97,70133,49159,94,22075,15030,65,127,77,0,-52,50,0,91,372,0,0.33412
170076,118342,98,52373,36513,92,29098,19318,76,266,194,0,-14,80,0,-907,447,0,0.33412
106393,73971,91,37604,26048,85,17371,11810,58,-175,116,0,-21,74,0,-511,100,0,0.339783
90296,65434,95,40455,28950,85,10555,7281,51,50,102,0,-17,64,0,512,390,0,0.343558
255739,145079,117,93247,52353,112,29679,16555,94,-21,80,0,0,90,0,1114,630,0,0.352997
162364,113830,101,74429,52582,93,23908,16472,67,-90,67,0,-56,118,0,157,306,0,0.354884
165590,117893,93,49245,34365,89,28825,19673,79,13,74,0,-38,38,0,204,550,0,0.356772
196024,125229,103,58882,36544,98,29866,18526,88,-106,114,0,9,30,0,620,499,0,0.365267
103624,73658,88,29107,20914,75,10463,7288,48,46,81,0,34,75,0,-707,211,0,0.36621
303324,178621,115,124705,75471,115,39978,22133,110,-82,115,0,-78,46,0,-4871,0,0,0.36621
203016,139095,109,72163,50129,97,33381,23060,94,270,151,0,-111,50,0,-785,242,0,0.367154
249167,152219,120,76261,44987,107,32143,19237,92,128,176,0,-30,51,0,-1025,78,0,0.37093
182731,125722,99,77336,53655,98,28627,19339,76,99,164,0,49,116,0,-7020,0,0,0.371874
184884,111209,118,78325,47498,104,26989,15788,78,14,83,0,-8,62,0,-256,397,0,0.373761
419317,205788,159,160069,76560,147,51086,24363,135,134,151,0,-54,58,0,326,260,0,0.375649
301598,155593,133,117105,61372,131,44259,22913,125,4,116,0,-75,55,0,959,564,0,0.37848
210574,141996,100,91348,61259,101,26212,16981,80,-32,47,0,-60,64,0,-1174,305,0,0.379424
145427,104684,91,46658,32821,88,25206,17454,72,4,139,0,-9,56,0,-64,376,0,0.386031
239416,148804,111,91273,55991,107,36695,23371,99,54,62,0,48,62,0,-898,191,0,0.387919
154606,106136,103,64023,44832,95,23003,15924,65,-25,68,0,3,73,0,-682,84,0,0.389807
223099,136097,110,83844,51611,106,38357,23135,103,-18,154,0,-55,26,0,446,695,0,0.396413
97387,70941,93,40728,29100,84,11357,8225,48,60,132,0,-87,41,0,5,484,0,0.40302
339722,184726,134,151364,81471,132,54687,29258,127,-71,79,0,-48,69,0,-535,410,0,0.403964
132932,93427,99,68208,49259,90,15667,11137,54,-8,82,0,-10,77,0,-180,274,0,0.41529
246618,153832,112,98368,59807,112,37774,23758,106,-68,54,0,-32,34,0,-1736,0,0,0.41529
359876,195196,132,107928,56425,127,61576,32096,123,-104,101,0,77,88,0,-943,288,0,0.417178
183141,127476,111,94647,66760,97,26988,18145,80,-223,14,0,31,54,0,-8119,0,0,0.417178
202069,138828,98,55376,38690,94,24984,16657,70,-156,28,0,-51,58,0,-525,240,0,0.420009
149555,104953,93,74561,52526,92,18460,12812,61,65,229,0,46,68,0,-467,207,0,0.420953
248136,144294,126,115724,68571,110,33775,19531,99,-69,47,0,-46,76,0,709,658,0,0.423785
121274,87056,92,55873,39262,89,20625,14453,62,49,88,0,-61,29,0,-135,588,0,0.428504
190696,130495,98,63335,43955,96,31096,21790,82,-35,108,0,169,135,0,-2437,0,0,0.431336
96418,69496,98,21751,15638,63,11638,7926,50,-76,142,0,57,106,0,-622,170,0,0.442662
68757,48639,84,30367,22108,79,8500,6101,44,41,138,0,-10,73,0,-492,122,0,0.443605
139716,100043,93,58228,41488,89,24102,16718,68,-259,17,0,92,70,0,-2196,0,0,0.443605
78579,58136,86,27959,20650,79,11678,8076,50,-35,83,0,-18,45,0,-396,125,0,0.446437
191269,131330,97,92290,63627,97,26173,17539,73,154,182,0,11,72,0,-671,216,0,0.447381
