"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
61301,61269,79,18473,18589,45,396,539,0,624,574,0,1379,1177,9,174956,175828,79,0
152438,121420,102,67360,55743,86,1455,977,0,1636,1288,14,2931,2433,28,299103,227450,102,0
89914,80252,82,39028,35000,76,590,701,0,895,650,0,1701,1560,17,168920,147754,81,0
144515,119530,97,57525,48421,81,1563,1230,16,1413,1312,14,3417,2724,31,357952,308870,88,0.00111452
298563,209055,120,100173,69630,109,2940,2064,27,3503,2346,32,6890,4944,43,599872,425185,117,0.00222903
334768,250957,112,222130,179426,111,8323,6652,39,8155,6615,42,17364,13913,61,1.04858e+06,1.01228e+06,128,0.00222903
256550,190971,114,75400,56338,103,3596,2736,30,3333,2448,31,6854,5165,41,543680,406341,110,0.00222903
113654,96484,79,43710,37333,79,1185,1105,8,1070,1124,8,2249,1933,24,219402,179638,88,0.00222903
58498,59655,55,26312,25395,58,573,702,0,521,652,0,1218,1307,12,149381,142052,76,0.00334355
263988,186051,124,91440,66074,105,3326,2364,30,2583,1885,26,5431,3771,40,468725,323054,112,0.00334355
119610,114271,77,56271,53278,77,978,928,0,1091,1093,7,2345,2118,22,245180,229589,85,0.00445807
194766,173329,87,88483,78571,85,3605,3333,27,3272,2823,25,6141,5409,38,539529,482276,92,0.00557258
168340,145085,88,56362,48032,81,1804,1499,19,2352,2033,23,5460,4901,35,694486,602399,92,0.00557258
85975,76201,81,35358,32338,73,588,519,0,832,752,0,1687,1667,18,180193,161154,81,0.0066871
149896,134752,98,57911,52288,79,1502,1310,12,1621,1250,17,3781,3589,28,439810,398233,87,0.0066871
94592,87441,80,30291,27162,73,795,845,0,1221,895,0,2230,2015,23,195708,180551,81,0.00891613
55837,56226,68,14640,14882,40,635,602,0,519,489,0,1197,1172,10,113661,116478,74,0.00891613
76092,76423,71,28848,29013,62,316,516,0,709,700,0,1698,1815,18,209842,209689,78,0.00891613
86917,75075,86,34189,29521,75,1002,835,0,850,834,0,1461,1456,16,168874,149847,82,0.0100306
