"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
125890,110725,78,37694,32398,76,2185,2112,20,1961,1867,18,4914,4149,35,423342,359548,89,0.00318735
111466,107388,86,29875,29621,72,1662,1715,17,1797,1686,17,4141,3955,31,369872,360860,85,0.00531224
83850,81880,81,30313,30340,71,918,965,0,1323,1390,12,2452,2464,23,254998,242150,81,0.00637469
95686,94221,76,29119,28783,71,1330,1078,7,1582,1398,13,3551,3545,28,307441,289871,91,0.00637469
110818,110164,73,42228,41190,73,1565,1546,14,1596,1510,15,3739,3620,28,327079,312050,83,0.00849959
109806,101159,80,43427,38727,76,1467,1262,15,1909,1469,19,3927,3532,31,343024,307043,86,0.00849959
117467,105246,92,41962,37703,76,1176,1176,9,1620,1562,15,4117,3575,32,334922,298165,88,0.0127494
126116,122956,75,34340,32359,73,1759,1562,18,2363,1995,22,4510,4296,31,362712,339233,84,0.0127494
177356,145990,84,67849,55001,84,2560,2189,23,2359,1844,24,5481,4322,37,487992,382833,93,0.0127494
86903,89920,72,27206,27767,54,1030,1132,8,1404,1624,15,3115,3269,25,275992,264996,82,0.0138118
154416,122567,87,54324,44288,82,2119,1440,23,1788,1421,18,4696,3659,35,394828,316810,92,0.0159367
90628,88639,86,34519,34084,71,1417,1409,12,1116,1114,7,3271,3266,27,285306,262826,81,0.0169992
127374,109099,82,44096,37320,80,1585,1306,11,1870,1457,19,4256,3631,33,373544,309602,88,0.0191241
71036,71935,70,17606,17659,43,752,732,0,1085,972,0,2223,2275,20,208188,204241,78,0.0223114
102735,97176,91,31017,28469,75,1400,1182,10,1341,1386,14,3770,3561,28,330467,312345,84,0.0223114
98120,90337,77,35435,31834,76,986,789,0,1210,1010,3,3150,2743,28,262994,230939,93,0.0223114
42197,43918,52,17919,18146,43,527,503,0,558,639,0,1252,1162,9,109736,109112,75,0.0233739
36335,38362,64,15724,16094,41,433,362,0,684,570,0,1144,1165,10,96462,95820,71,0.0244363
96564,97442,74,30206,30007,71,1205,1179,9,1494,1458,14,3135,3128,24,299948,287271,80,0.0254988
212821,169992,92,82740,67650,88,2606,2066,23,2684,2299,25,5655,4586,38,527622,437470,99,0.0254988
106313,103915,75,31946,31365,71,1334,1497,14,1410,1360,12,3468,3335,27,308020,302398,82,0.0297486
166288,134807,87,57530,46751,84,2117,1671,22,2289,1982,22,5480,4520,36,467829,384389,93,0.030811
52788,54263,60,20440,20790,47,737,720,0,680,826,0,1730,1835,18,164727,163008,77,0.0318734
150569,122201,85,51377,41657,82,1667,1259,16,1896,1598,20,5201,4037,37,406082,330228,92,0.0318734
68798,70838,71,18466,18803,43,618,568,0,827,882,0,2094,2056,20,195165,188838,77,0.0318734
134911,115632,82,40942,34211,79,1859,1565,18,2209,1884,22,5006,4531,34,434346,370114,90,0.0318734
87835,87658,73,34789,34923,70,948,1032,4,1081,1015,4,2804,2864,24,282484,268652,83,0.0329359
91675,90890,75,23328,23149,56,1137,1235,9,1209,1334,13,3574,3470,28,323528,312639,82,0.0371857
192722,175174,92,66002,61490,83,2638,2275,23,2474,2333,24,6534,5902,38,575587,525866,92,0.0382481
128846,107956,84,47162,39022,80,1737,1409,17,1977,1651,21,4778,3865,35,393928,331002,90,0.0393106
43797,44060,70,18552,18848,45,626,558,0,505,486,0,1484,1461,14,126120,123172,76,0.040373
231537,173828,104,80104,62606,93,2779,1970,27,3406,2593,31,8128,6262,44,751990,565676,102,0.040373
31609,33719,50,12191,12626,38,425,430,0,461,657,0,1000,1057,6,86089,85324,72,0.040373
105558,102122,81,24718,24763,61,1393,1421,12,1875,1659,17,3408,3343,27,329664,314681,85,0.0424979
75102,76260,70,16154,16299,42,1265,998,0,1110,1016,3,2487,2445,23,229927,216933,78,0.0424979
112714,107056,82,40907,38537,76,1774,1470,18,2101,1827,19,3843,3687,29,336795,320537,84,0.0435604
122276,117388,79,52056,50841,75,1587,1654,15,1923,1803,19,4420,4221,31,395868,376640,85,0.0446228
142377,120002,99,48250,40343,80,2193,1877,21,2344,1914,23,5469,4652,37,460877,402691,91,0.0456853
31801,31386,66,12077,12283,38,314,409,0,500,373,0,1063,1074,6,115955,117873,75,0.0509975
266393,196919,105,93866,70457,101,3053,2422,28,3658,2702,33,8695,6242,47,772615,577569,110,0.0509975
122793,109507,79,38283,32835,77,1397,1296,13,1962,1764,20,4513,4039,32,391977,347789,89,0.05206
57673,59249,70,21179,20888,50,878,791,0,686,759,0,1860,1734,17,160384,159635,76,0.0531224
41138,42574,68,17455,18053,46,525,488,0,502,498,0,1239,1309,12,103962,102505,70,0.0531224
106078,102496,78,31195,30359,72,1382,1292,12,1497,1419,14,3416,3405,27,313659,313317,83,0.0541849
116300,107806,79,28061,25176,75,1867,1456,18,1773,1496,16,4491,4066,31,366920,342833,88,0.0563098
137771,114494,86,48423,40621,80,1917,1553,19,1872,1576,20,4414,3724,33,373666,310063,90,0.0563098
137962,125963,82,34373,29818,79,1888,1542,17,2102,1868,21,5164,4782,35,437054,392475,89,0.061622
103848,104774,73,25580,25578,58,1463,1607,14,1897,1817,17,3627,3319,28,331120,322446,83,0.0658718
46397,45917,70,7614,7941,33,628,534,0,482,528,0,1309,1343,14,119505,118006,74,0.0658718
115869,105867,83,42231,37057,77,1811,1508,16,1797,1431,14,4407,3881,32,400487,366180,84,0.0701216
115441,111869,79,39947,39550,74,1486,1511,14,1856,1546,17,3549,3464,28,313058,296616,85,0.0722465
182951,155061,91,59731,50496,87,2638,2157,25,2750,2265,27,6662,5549,38,598900,508809,95,0.0722465
31975,33350,52,14415,14958,40,505,446,0,513,406,0,1082,1109,8,84015,84897,71,0.0722465
111445,100129,84,43370,39055,76,1475,1434,13,1959,1600,19,4014,3429,32,326762,293833,85,0.0764963
212854,164720,99,83406,66416,88,2722,2069,25,3319,2530,31,7106,5687,42,634963,498197,97,0.0775587
