"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
82593,82637,71,19863,19642,50,1116,1047,6,1304,1426,12,3276,3247,27,218434,214010,78,0.00102522
125820,108405,82,38030,32289,77,1875,1835,18,2220,1808,22,4412,3975,32,308510,261315,85,0.00102522
169105,127423,89,55147,41482,85,2399,1961,22,2944,2202,29,5778,4434,39,420028,325160,95,0.00307566
80095,78163,77,18498,18402,46,914,823,0,1276,1095,11,2692,2505,23,187286,181363,76,0.00410088
48763,48573,67,12758,12808,40,598,850,0,937,777,0,2008,1932,19,136614,136536,74,0.0051261
82995,81768,76,27140,26987,63,1214,1184,11,1157,1278,11,2740,2712,25,208726,202731,77,0.00820176
102932,103622,73,25775,25518,63,1811,1645,18,1433,1515,14,4226,4099,30,313837,299286,79,0.00820176
172333,134738,96,50426,38682,85,2652,2041,25,2814,2146,29,6259,5057,39,431867,335663,91,0.00922698
103483,100279,91,36580,35128,73,1499,1512,16,1717,1614,17,4258,3991,31,267323,259683,81,0.0123026
216094,165723,90,60043,45880,86,2729,2016,26,3270,2423,31,7007,5280,43,517483,403809,90,0.0133279
132956,119638,80,48979,43696,77,1508,1424,14,2060,1985,21,4752,4324,33,336054,303629,84,0.0153783
124793,118297,84,34836,34030,74,1646,1478,15,1872,1932,19,4300,4266,30,320586,303385,84,0.0153783
57472,58187,65,17789,17802,46,933,909,0,1110,1045,6,2485,2501,22,153591,145348,72,0.0164035
123014,102572,84,45094,38323,80,1541,1196,13,2070,1711,22,4170,3693,31,317502,275378,86,0.018454
125585,107094,82,38152,31974,78,2048,1773,20,2052,1775,21,4718,4362,34,359047,323454,81,0.0194792
117272,102117,81,42151,36713,77,1788,1524,17,2093,1802,20,4556,4000,34,291492,260158,83,0.0194792
182999,143060,90,57140,45691,84,2447,2186,22,2868,2264,29,6573,5400,40,452677,358072,92,0.0205044
73805,73073,72,19497,19494,47,905,780,0,1028,1139,10,2484,2583,24,198485,188734,75,0.0215296
73847,70958,88,13689,13670,40,901,920,0,1154,1158,9,2739,2705,24,207007,201344,78,0.0235801
139057,122513,88,53834,47602,80,1556,1360,15,1992,1806,21,4539,4195,33,314545,281299,81,0.0256305
127480,107910,84,34358,28205,79,2071,1719,20,2212,1914,25,5141,4636,34,411428,354341,84,0.0256305
84379,86549,68,41876,42187,72,1253,1368,12,1420,1484,14,3285,3144,27,240291,233617,79,0.0266557
61790,62419,70,12814,12893,39,1085,1043,5,871,854,0,2149,2156,21,160908,161281,77,0.0297314
81814,82515,74,21574,21505,47,939,953,0,1146,1296,12,3234,3199,26,229149,219801,77,0.0369079
65664,65725,72,26665,26734,58,868,944,0,1062,1092,6,2670,2563,24,178228,172550,74,0.0369079
130668,104623,99,48836,39144,84,2020,1660,20,2620,2183,24,5148,4274,36,415227,339236,99,0.0369079
74053,74438,71,28376,28310,65,1493,1723,15,1150,1203,10,2852,2697,24,214604,206282,71,0.0379332
163717,141969,85,61767,54767,82,2471,2250,23,2597,2384,24,5830,5333,37,417280,367969,88,0.0399836
134702,112183,85,44776,37425,79,2093,1594,20,2242,1879,23,5577,4579,37,330871,269300,87,0.0440845
76996,78955,72,29166,29158,69,1365,1230,13,1326,1323,12,3200,2975,26,219899,213636,76,0.0481854
78161,79825,73,23907,23686,54,1001,993,0,1189,1323,12,2777,2843,24,205958,197267,77,0.0492106
120225,107216,96,48053,43687,77,1371,1314,14,1920,1656,19,4065,3714,31,295489,271448,83,0.0563871
71147,71853,72,20661,20761,47,923,1055,6,1180,1080,7,2374,2248,23,169849,166386,75,0.0563871
77014,76770,74,16163,16391,43,1356,1343,12,1307,1295,11,3280,3324,26,227053,221228,75,0.0584376
58875,56879,73,18646,18702,44,1007,978,0,1100,891,0,1903,1913,18,155130,149291,71,0.0594628
124369,107340,81,47186,40676,80,2197,1740,22,2190,1910,23,4745,3917,35,339148,303996,83,0.060488
107599,103283,77,36855,34255,75,1399,1296,12,1883,1764,20,3638,3410,30,302483,288196,80,0.0615132
94697,94851,72,23441,23393,50,1473,1488,14,1993,1834,20,4076,3992,29,265383,258475,78,0.0615132
69309,69698,72,21161,21326,47,1227,1129,7,1098,1117,8,2863,2763,25,210142,200096,74,0.0625384
216804,161403,93,71661,54288,89,2559,1975,26,3839,2764,32,7860,5933,45,546805,415345,96,0.0635637
157467,124954,102,57336,46951,83,1692,1467,16,2399,2088,24,4986,3905,37,413932,324495,89,0.0635637
91708,92133,73,27939,28237,60,1274,1385,11,1469,1421,15,3231,3245,27,246663,240957,76,0.0645889
119298,103352,83,40191,34376,77,1525,1322,15,1961,1684,19,4417,3893,33,295690,259318,84,0.0656141
81991,89608,68,24460,24546,57,1333,1189,10,1366,1347,13,3157,3116,25,224441,222511,78,0.069715
151856,121427,89,53953,44114,83,1900,1485,18,2291,1902,25,5728,4400,39,400133,336998,89,0.0717654
90593,90587,76,26369,26242,63,1488,1471,14,1563,1615,16,3529,3551,26,240975,228922,78,0.0738159
138885,121806,81,49566,43651,78,1879,1735,17,2280,2185,22,5078,4210,36,364046,323200,85,0.0738159
76262,79115,71,36905,37487,70,1133,994,0,1336,1159,10,2636,2617,25,197497,194469,75,0.0748411
165895,131611,88,51893,41114,82,2004,1449,19,3042,2409,30,6354,4989,41,449223,354935,91,0.0758663
190070,154737,90,58467,47222,88,2614,2140,23,2872,2361,28,6763,5827,40,555725,446225,95,0.078942
100156,96861,75,30114,29397,72,1427,1234,12,1736,1679,19,3951,3917,30,293424,282058,85,0.0850933
271146,172865,120,84073,54529,105,4026,2497,33,4555,2886,38,10245,6482,51,752216,480126,123,0.0850933
206242,151296,92,67917,50139,88,2838,2263,27,2987,2197,29,7065,5292,42,533380,391763,94,0.0881689
159717,135915,92,50470,42783,82,2672,2139,26,2526,2044,26,6032,5193,38,426637,371088,86,0.0881689
91331,91390,74,29794,29270,70,1424,1248,13,1224,1342,13,3051,2969,26,226489,218545,77,0.0891942
75192,74205,81,13970,14152,39,790,882,0,961,969,0,2518,2531,23,177996,175728,74,0.0932951
