"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
155631,126682,87,47172,38216,83,1712,1456,16,2267,1865,23,4968,4004,36,353532,286443,89,0.00935993
71112,72460,69,15382,15577,42,1128,1095,7,1029,1121,8,1953,1815,19,174001,173569,78,0.0114399
110844,99509,78,38787,33093,78,1288,1054,6,1700,1615,17,3748,3313,31,268267,239893,88,0.0124799
75313,74722,76,19842,20095,47,978,1026,4,1401,1418,12,2999,2905,25,219657,207256,79,0.0135199
313930,205573,115,105913,72408,115,5397,3434,39,6702,4727,44,14906,10256,58,1.04858e+06,953655,128,0.0176799
97505,85371,82,35838,32056,76,1344,1152,12,1320,1117,9,3281,3028,28,242318,210326,85,0.0197599
167673,133115,91,61522,49372,84,1925,1533,17,2661,2117,26,5534,4385,39,406067,306314,93,0.0207998
149351,116834,86,51629,40025,83,2157,1717,20,2221,1705,24,5281,4210,37,379658,299587,92,0.0207998
162259,135395,89,47628,38254,82,2323,1908,23,2705,2326,26,5451,4392,39,374493,307552,91,0.0218398
100998,97528,80,35379,33965,74,1487,1476,14,1101,1312,13,3519,3445,28,266412,254255,83,0.0239198
89774,86702,86,23257,23055,50,1157,1263,10,1540,1420,14,2647,2687,23,215600,208929,80,0.0249598
113438,96526,89,39999,33918,78,1392,1171,12,2163,1793,20,3923,3445,32,280291,235338,86,0.0249598
120468,108411,83,44224,38524,79,1524,1460,14,2311,1799,24,4585,4039,34,339740,302300,88,0.0259998
111496,99498,90,35761,32073,77,1688,1426,15,1777,1562,18,4606,4299,32,302051,271412,86,0.0259998
67641,68067,71,15034,15121,42,905,975,0,1335,1257,11,2516,2624,23,184618,180654,77,0.0280798
71507,71129,73,22195,22347,51,879,846,0,1184,1057,6,2508,2458,22,169528,164848,80,0.0291198
118975,105599,94,36332,32525,74,1188,1195,10,1733,1621,17,3636,3492,29,275255,244031,85,0.0322398
165418,134295,101,61863,50606,83,2124,1825,22,2599,2068,26,5900,4689,39,448897,376488,96,0.0343198
84411,83749,74,27046,27389,60,1165,1268,10,1491,1291,15,2763,2665,25,220278,209532,81,0.0353597
73437,73826,73,21412,21553,50,1038,1071,6,1400,1412,13,2479,2395,22,173839,167141,75,0.0363997
77400,77601,74,21867,22136,49,1127,1088,7,1193,1216,9,2665,2888,23,212523,200225,79,0.0395197
120182,106877,80,43146,37531,78,1598,1348,13,1705,1543,18,4234,3810,32,324056,285013,87,0.0405597
156781,129881,90,97953,86293,83,2441,2082,22,2477,2032,25,5358,4531,36,401743,338676,89,0.0415997
160317,133348,86,56024,45505,83,2277,1805,22,2447,1984,23,5085,4139,35,360029,292738,94,0.0415997
72696,75260,69,23626,23941,52,996,1086,6,1272,1157,11,2821,2736,25,204479,193422,78,0.0426397
58546,57689,85,21911,21967,48,819,682,0,587,703,0,1754,1785,16,132878,134782,77,0.0436797
55963,57130,69,17653,17753,45,713,609,0,661,755,0,1688,1805,17,133864,129835,77,0.0436797
155968,128853,89,48855,39537,82,1781,1341,18,2441,2156,25,6083,4951,38,408164,323655,91,0.0457597
100399,97898,81,31400,30711,72,1270,1250,10,1663,1554,16,3595,3278,29,233696,220885,83,0.0467997
165649,129594,89,55370,43820,84,1699,1375,20,2474,2100,24,5367,4197,38,394228,305074,96,0.0478397
155616,127542,83,61738,51433,82,1985,1768,19,2196,1876,24,5273,4469,37,388486,321477,91,0.0478397
78073,77507,73,24149,23983,55,1302,1296,12,1236,1198,10,2778,2866,23,210719,207904,78,0.0488796
102649,101719,78,29908,29340,72,1307,1140,9,1574,1398,15,3651,3406,28,271523,255098,83,0.0509596
