"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
76551,75788,75,19390,19532,45,1064,977,0,1160,1131,8,2316,2409,22,230461,217432,83,0.0049955
76071,75926,75,29837,30029,68,944,1088,6,1025,925,0,2049,2086,20,211358,199951,82,0.0049955
153038,145738,80,44896,42296,76,2438,2121,24,2309,2023,23,5861,5634,35,506806,477651,90,0.00699371
210824,154730,91,86122,66139,89,2505,1761,25,3162,2178,30,6518,4474,43,628130,458535,100,0.00799281
94690,94907,73,32989,32081,71,1391,1296,13,1258,1261,12,3183,3010,27,287408,271058,83,0.00799281
107072,99744,81,37625,34480,73,1658,1486,17,1848,1652,18,4006,3600,30,350089,319336,86,0.00899191
117367,113975,75,50720,49259,74,1158,1188,8,1451,1276,13,3205,3077,27,313789,297018,90,0.00999101
115943,112202,79,44462,42955,74,2376,2166,22,1533,1404,14,3572,3329,29,343623,327570,87,0.00999101
81959,82908,73,25556,25869,60,991,927,0,1371,1329,12,2708,2600,25,268536,263017,85,0.0109901
114446,112651,78,35106,35185,72,1427,1439,13,1587,1621,14,3705,3715,28,351143,342531,85,0.0119892
83398,82597,75,16942,17125,44,1078,1269,10,1016,1121,7,2807,2827,25,270297,261731,82,0.0119892
87366,87069,75,34610,34540,71,1212,1277,13,1247,1228,11,2583,2606,22,254818,246975,84,0.0139874
139159,131259,79,50291,46356,77,1619,1514,14,1879,1775,20,3713,3573,28,351238,317434,88,0.0159856
80634,79273,88,35517,35917,70,972,957,0,1178,1213,11,2077,2027,21,201467,194274,80,0.0169847
102361,100019,82,25352,25119,57,1306,1372,12,1589,1370,13,2976,2999,25,282753,270361,85,0.0179838
124477,121064,77,57425,55901,75,1628,1567,16,1249,1330,12,3205,3181,26,356950,337479,86,0.0189829
69250,72549,58,23190,23280,55,658,744,0,919,861,0,2331,2098,22,208033,199551,86,0.0219802
127025,123830,93,42154,41932,74,1835,1662,18,2108,1811,19,4226,3995,30,417885,401379,85,0.0229793
142048,132028,80,48840,44258,80,1872,1727,18,1959,1831,20,4696,4249,33,405690,362524,90,0.0229793
78386,79715,73,38381,38827,70,1074,1248,10,1083,1196,9,2537,2428,24,216941,205499,82,0.0239784
162020,131065,90,64408,51902,82,2061,1961,21,2409,1842,26,4977,3778,36,492500,379240,98,0.0239784
111832,110496,81,46785,46245,74,1631,1445,15,1584,1383,14,3350,3269,27,298777,291288,82,0.0259766
123848,116100,78,54088,50219,76,1791,1580,17,1918,1828,19,4210,4007,31,406501,380597,88,0.0269757
