"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
37562,37715,66,14966,15421,41,356,343,0,497,356,0,693,694,0,91925,95099,68,0
42626,46041,61,14760,14782,42,293,414,0,595,583,0,1160,1161,9,155489,159933,74,0.00216987
29794,30315,64,8186,8436,34,82,261,0,640,519,0,866,832,0,95488,96456,76,0.0032548
72016,71639,71,18992,19201,45,626,744,0,673,696,0,1773,1853,18,231556,223893,80,0.0032548
213834,175470,90,80881,65312,88,2008,1562,20,2201,1813,22,5952,4915,37,670413,555181,96,0.00433974
157482,129728,93,66911,55642,84,1408,1169,11,1432,1234,12,3827,3251,33,484734,400494,96,0.00542467
274732,211664,103,108589,84925,97,2750,2142,26,3464,2645,31,8429,6586,43,1.00235e+06,796733,107,0.00542467
86601,85640,78,27516,27641,60,842,1016,2,1066,776,0,1821,1700,19,218446,207268,82,0.00650961
71513,72601,69,23588,23553,57,878,806,0,569,594,0,1713,1535,16,199727,190330,80,0.00650961
152260,137900,81,68780,60718,81,1377,1328,14,1752,1667,19,4317,3671,35,500696,442876,91,0.00759454
80272,79899,72,21037,21206,47,561,685,0,767,786,0,1869,1897,19,258008,251568,85,0.00867948
50834,51339,83,20368,20810,46,230,259,0,304,348,0,1028,1021,3,128514,121966,77,0.00867948
49976,51534,66,11268,11293,38,388,465,0,514,494,0,1115,1131,8,125037,124175,76,0.0108493
45023,44272,67,11880,12049,39,305,276,0,160,349,0,980,1058,5,123073,122673,73,0.0108493
107795,107346,75,35699,35471,72,773,770,0,952,917,0,2860,2869,24,343467,326694,85,0.0108493
40979,42834,69,12565,13005,39,140,321,0,203,306,0,905,856,0,101196,102235,72,0.0141042
59797,60738,70,21263,21228,50,485,636,0,280,410,0,1474,1415,14,181532,174957,76,0.0141042
192422,158573,88,71598,58838,85,2389,1916,23,2156,1859,23,4651,4022,34,562042,465236,96,0.0151891
29003,30524,43,16431,16394,44,321,266,0,404,308,0,669,695,0,84196,78981,78,0.0151891
58053,59004,72,16121,16479,42,383,485,0,699,548,0,987,876,0,163031,155906,75,0.016274
123210,121040,77,35381,34771,74,925,889,0,1452,1298,14,3156,3184,26,401835,381422,83,0.016274
64733,65235,72,24819,25188,56,643,451,0,596,571,0,1402,1295,14,171671,164892,77,0.017359
57169,55386,71,20286,20620,46,580,678,0,655,620,0,1102,1038,5,127183,124762,78,0.0195288
131602,122274,86,55929,50762,79,1147,1362,11,1254,1250,12,3348,3156,27,396852,362612,85,0.0216987
84738,86795,73,36820,36866,70,759,855,0,1102,926,0,3014,2692,26,330981,328409,78,0.0216987
