"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
213311,165549,90,93381,73973,89,1851,1554,18,2152,1714,22,4724,3637,38,540261,431275,98,0
102540,101669,74,38459,38087,73,1114,1058,4,1080,1049,5,2741,2760,24,329141,319266,83,0.000998004
109032,94928,84,51016,44418,79,939,779,0,853,701,0,2466,2103,25,265525,233425,85,0.00199601
118256,116007,79,49205,48863,74,1512,1511,15,1678,1711,15,4007,3961,29,489579,484114,81,0.00299401
127037,112700,81,59607,52421,79,704,781,0,1206,870,0,2596,2118,26,289676,247609,88,0.00299401
51009,49300,80,18344,18419,46,507,466,0,404,330,0,803,877,0,110162,110771,74,0.00499002
219504,167915,92,82853,64011,88,1988,1489,22,2638,2038,25,6203,5077,40,749197,570963,99,0.00499002
113378,113399,75,44617,44475,73,1227,1260,11,1623,1358,13,3666,3798,28,474997,462857,82,0.00499002
101095,102466,74,32854,33448,70,1068,1041,5,1089,1080,6,3115,2944,26,319495,317168,79,0.00598802
133686,125565,78,60383,55498,78,1316,1383,13,1739,1541,18,3524,3076,30,383292,346737,85,0.00598802
47595,49649,68,12788,12936,40,530,478,0,585,541,0,1136,1218,10,142091,143724,76,0.00698603
85184,85791,74,53643,53616,71,1021,973,0,1114,1183,10,2895,2710,25,318508,303350,79,0.00698603
103925,103361,77,25112,25388,53,971,945,0,1305,1405,12,3408,3477,27,390321,366783,81,0.00798403
44784,47315,53,21925,22247,50,453,384,0,479,367,0,950,987,0,103028,103577,76,0.011976
139147,122373,84,62130,54240,80,1403,1252,14,1467,1259,13,2802,2420,26,375961,317436,89,0.011976
28123,29208,54,6636,7030,32,390,387,0,535,440,0,637,561,0,78330,78852,68,0.011976
113125,110521,80,29395,29097,72,1496,1354,14,1411,1306,12,4300,3935,32,508975,485906,88,0.0139721
318507,207935,113,153547,106780,108,4102,2663,34,3914,2669,36,9297,6224,50,1.01399e+06,690272,121,0.0139721
182133,145893,86,74053,58406,85,1739,1428,17,2259,1693,21,4971,3945,36,635243,503549,93,0.0139721
181947,150219,91,73942,60682,85,1544,1074,8,2045,1408,20,4265,3600,32,447850,375158,92,0.0149701
91399,90181,82,34824,34566,71,717,836,0,813,856,0,2090,2107,20,256712,249820,79,0.0159681
103292,103457,76,32509,32350,71,969,993,0,1277,1220,10,2712,2683,23,371426,351273,83,0.0159681
43624,43860,69,15215,15422,42,278,269,0,422,433,0,948,928,0,110336,110667,75,0.0169661
69668,71824,70,21285,21494,52,533,604,0,495,658,0,1990,2016,19,220006,215446,79,0.0169661
32156,33037,62,17128,17732,43,406,225,0,335,270,0,578,557,0,77692,77659,70,0.0179641
132200,115863,84,51547,45506,80,1281,1027,4,1332,1252,12,2612,2166,26,303540,279329,86,0.0199601
136977,125848,80,52753,46822,79,1133,1079,7,1428,1206,11,3138,2710,28,340162,309909,87,0.0209581
143979,126801,98,68905,59889,98,1625,1351,14,1600,1363,14,3489,3039,29,406389,359390,98,0.0209581
124389,118992,77,42464,39293,76,1001,970,0,1505,1275,11,3789,3583,29,457710,425242,84,0.0209581
94759,94803,73,58107,58176,74,1167,1064,6,1061,994,0,3174,3089,26,358739,345164,83,0.0219561
35853,35994,56,13682,13996,40,241,220,0,514,410,0,847,765,0,96945,97248,72,0.0229541
