"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
161284,140164,95,53295,44421,83,1887,1716,19,2437,1982,24,5159,4706,34,481484,417068,91,0.00387691
198935,157546,92,79638,64124,86,2517,1923,25,2714,2388,27,5706,4339,39,538620,417272,99,0.00484614
85269,87923,73,21837,22322,47,1349,1312,11,1196,1310,12,3203,3286,26,275679,268745,81,0.00484614
148727,118802,85,57880,46835,81,1774,1333,18,2067,1518,19,4568,3880,33,421393,343306,89,0.00581536
76363,78451,71,33472,34110,69,939,877,0,1240,1102,8,2222,2001,23,215975,209773,78,0.00581536
148164,123730,83,55661,46046,80,1535,1299,15,2065,1577,19,4839,3979,35,430994,344725,90,0.00678459
82633,82803,79,25794,25495,60,965,972,0,1230,1116,10,3047,3021,26,264029,257361,80,0.00678459
142581,122295,82,58169,48837,81,1457,1228,12,1899,1413,20,3892,3211,32,373034,318447,90,0.00775382
72608,72225,73,13767,14247,39,875,866,0,974,981,0,2290,2303,22,227439,223572,79,0.00775382
214447,164621,92,70078,53747,89,2697,1859,28,2684,1980,26,5974,4376,39,538867,411193,99,0.00872304
80035,80321,71,31469,31478,70,1135,1065,6,1217,1053,6,2651,2636,23,234581,229722,79,0.00969227
139053,116417,84,52745,44451,80,1687,1612,16,1674,1344,18,4489,3603,34,391446,318436,90,0.0116307
94542,98766,68,40553,40624,71,1600,1555,16,1400,1392,14,3410,3420,27,328233,310792,82,0.0126
326085,219918,127,123479,85853,110,4566,3206,34,4451,2955,37,9844,6890,49,926744,622789,120,0.0164769
128974,115747,80,47435,41301,79,2210,1971,21,1432,1361,17,4805,4128,35,414743,366748,89,0.0184153
137683,113788,82,51780,42716,79,1827,1531,20,2220,1656,22,4862,3833,35,421048,337636,92,0.0193845
60292,63110,58,30542,31173,68,857,1023,3,962,897,0,1934,2010,20,180838,179979,78,0.0193845
70744,72459,70,22911,22851,59,863,959,0,972,1011,2,2200,2093,21,222382,216679,80,0.021323
102031,100973,78,52037,52000,73,1492,1733,15,1448,1255,11,3186,3068,26,288514,284914,82,0.021323
207029,179699,97,87519,75923,86,2215,1955,22,2992,2306,27,5388,4724,36,477191,413072,96,0.0222922
92248,97078,74,25629,26095,52,1303,1167,11,1481,1342,14,3475,3343,28,290439,281046,82,0.0222922
79010,79998,73,29024,28969,69,763,742,0,950,942,0,2253,2121,21,222096,213700,81,0.0232615
327253,230325,108,135756,96377,108,5096,3638,35,5697,3620,42,12735,8780,55,1.04858e+06,823632,118,0.0232615
148530,130588,83,73130,64234,81,2055,1665,21,2416,2063,23,4347,3870,31,428462,375530,91,0.0251999
124916,111066,83,40516,35366,79,1470,1258,13,1407,1549,15,3592,3128,30,337271,290283,87,0.030046
299162,202544,115,121509,85112,109,4379,3178,33,4408,3026,38,10476,7449,51,956764,670628,120,0.0310153
98711,97309,80,36880,36970,71,1554,1552,14,1215,1301,11,3218,3072,28,313127,297822,82,0.0310153
208081,176653,92,75433,61796,88,2235,1993,21,2899,2502,25,5896,5065,37,549425,471724,96,0.0319845
308241,212540,114,128547,89567,111,4389,2835,36,5519,3869,40,13340,9420,55,1.04858e+06,896974,121,0.0319845
81034,81890,75,29243,29409,69,914,953,0,1042,1066,7,2562,2592,24,248638,245123,79,0.0329537
98883,97777,76,31358,30838,72,1330,1232,11,1336,1276,12,3390,3481,28,321164,313449,85,0.0377999
104432,103811,76,27972,27238,64,1545,1512,14,1472,1474,15,3316,2992,27,305544,292158,83,0.0377999
92206,90224,86,30551,30458,71,1178,1185,10,1362,1105,8,2728,2662,24,261882,255667,79,0.0387691
112684,108958,78,51704,48788,74,2272,2199,21,1902,1594,20,4231,3866,31,400906,372798,85,0.0387691
129955,113065,97,48529,41792,81,1568,1313,15,1957,1581,20,3958,3282,31,358754,298756,97,0.0397383
81592,82677,71,22748,22753,52,1142,1204,9,1057,1224,9,3255,3154,27,268813,260462,81,0.0407075
49596,51134,64,24376,24841,55,494,601,0,494,504,0,1288,1320,12,115138,115069,74,0.0416768
264406,195336,107,90593,68109,95,3668,2593,32,3895,2658,33,9182,6908,47,815646,617523,105,0.0436152
80397,79870,75,26294,26696,60,1272,1239,11,1144,1083,7,2891,2747,26,262252,246639,82,0.0455537
127732,108241,85,51957,43590,79,1666,1335,16,2034,1675,21,4246,3340,34,382249,317090,90,0.0465229
86224,88081,71,33174,33203,71,1339,1459,14,1495,1345,14,3264,3344,26,302404,288880,84,0.0474921
126578,113565,85,51182,45472,80,1998,1906,20,1935,1590,20,4075,3618,31,411439,367919,91,0.0474921
101464,98982,83,23890,23729,55,1084,1053,5,1348,1336,12,2860,2853,25,258023,241871,83,0.051369
99208,95787,75,44194,41913,74,1166,1253,12,1616,1464,15,3621,3309,30,327558,302832,85,0.051369
100190,98699,75,31599,31419,72,1642,1676,15,1603,1608,15,3828,3793,29,334581,325904,83,0.0523383
78371,79388,72,29751,29704,70,748,870,0,1124,1241,12,2546,2648,21,247856,240944,81,0.0542767
171052,139840,90,48983,39419,83,2045,1689,21,2283,1915,25,5198,4556,35,503089,420047,95,0.0571844
143118,117243,83,59049,48308,81,1846,1450,19,1973,1546,16,4664,3973,34,443353,351545,91,0.0571844
132542,125026,78,48233,44741,78,1716,1558,17,1762,1608,17,3978,3666,30,370183,336090,87,0.0581536
102245,101373,78,32239,32113,71,1160,1158,9,1372,1467,14,3384,3319,27,326605,307995,83,0.0581536
91181,90259,74,25500,25522,59,1077,1006,2,1416,1444,13,2632,2696,24,301242,291599,80,0.0591228
128739,122203,84,43620,40687,78,1720,1579,16,1954,1959,20,4939,4765,33,469905,439518,89,0.0600921
60218,61428,85,15750,15935,41,689,553,0,739,736,0,1529,1451,14,142832,138406,77,0.0610613
68442,68578,70,28764,28720,68,863,1022,3,1273,1113,7,2292,2353,22,220691,214598,79,0.0620305
105065,99149,77,32417,28742,76,1010,837,0,1556,1415,14,3463,3163,29,310526,281701,86,0.0629998
75272,75180,81,25740,25853,64,911,1001,1,1125,1328,11,2590,2596,24,256921,259696,79,0.063969
90175,88837,79,27895,27689,62,1555,1494,15,1459,1468,15,3239,3078,27,317247,308235,82,0.063969
154940,128023,89,56689,46192,84,1562,1363,14,1918,1659,20,4552,3772,35,436078,348643,90,0.0649382
53836,56628,57,20408,20622,47,756,680,0,876,796,0,1746,1738,17,152779,154477,78,0.0678459
209206,180884,91,73008,62849,87,2546,2260,24,3235,2593,27,6891,6330,38,619078,527140,96,0.0678459
127701,119062,79,48059,44059,77,2005,1693,18,1765,1798,20,3824,3674,29,351914,321293,85,0.0688151
91392,89974,73,32626,32206,71,995,1006,2,1188,1215,11,2998,2930,25,286866,269543,81,0.0688151
139211,126231,83,63481,57305,79,1726,1508,18,1909,1690,20,4429,3822,32,419438,373954,86,0.0688151
126343,113201,79,45298,39444,77,1820,1396,18,1961,1729,20,3952,3424,31,371089,314724,89,0.0688151
88400,88170,76,25305,25317,55,869,947,0,1482,1385,13,2780,2572,25,250161,239486,82,0.0707536
117941,115258,83,36200,34652,75,1452,1465,13,1676,1635,15,3682,3496,30,341936,328944,88,0.0707536
85673,86223,70,31429,30912,71,1053,1113,8,1485,1456,15,3103,2947,27,283821,275610,81,0.072692
90425,91741,72,25930,26176,56,1424,1183,12,1578,1544,14,2935,2877,25,295233,282398,83,0.0746305
114887,109801,76,48058,44654,75,1484,1518,15,1591,1459,15,3660,3347,30,335268,309221,85,0.0765689
54897,57384,55,16956,16726,44,752,815,0,912,856,0,1705,1785,18,181524,177193,79,0.0775382
117192,115259,75,41487,40510,73,1643,1408,15,1755,1474,17,4067,4105,29,378734,353527,87,0.0804458
80068,82065,71,32425,32985,70,1046,1033,4,1113,961,0,2660,2723,23,231853,227587,80,0.0814151
81269,79703,82,25731,25558,60,1325,1086,8,1078,1089,8,2638,2540,24,231822,222000,85,0.0814151
130181,112283,82,54950,45895,81,1694,1535,17,1776,1429,18,4235,3687,32,409560,342976,91,0.0823843
307468,225568,108,115297,85618,103,4634,3202,36,5440,3776,40,11591,8662,50,1.03351e+06,777938,114,0.0833535
144403,122901,83,53120,44085,81,2183,1902,19,2061,1665,21,4880,4144,37,440204,357683,91,0.0833535
101723,99288,84,41843,41268,72,1366,1352,13,1422,1141,11,2837,2841,25,274172,252537,85,0.085292
88674,89743,72,24538,24454,54,1629,1653,17,1167,1093,8,3385,3282,28,306201,305256,83,0.0872304
88324,87155,78,33369,33243,71,961,838,0,1440,1218,11,3078,3086,26,263245,259572,80,0.0911073
142056,121518,86,71092,61386,82,2168,1710,21,2441,2010,24,4574,3801,34,477986,397671,90,0.0920766
96652,96050,73,28544,27662,69,1459,1289,12,1113,1252,13,3628,3392,28,327158,316542,90,0.0920766
93170,93162,76,37802,38050,71,1239,1141,10,1270,1271,10,3237,3373,26,302609,293999,81,0.0949842
123820,110382,79,45218,39362,77,1590,1367,16,1721,1582,19,4285,3651,33,397601,358034,87,0.0969227
289574,205189,103,109712,81768,96,4125,2717,33,4906,3407,39,10464,7322,51,997939,706402,109,0.0988612
151455,124677,83,58185,47586,82,1795,1507,16,2333,1857,24,5380,4347,37,434714,354006,100,0.0988612
41350,43509,55,9479,10195,34,690,553,0,319,632,0,1191,1346,12,110777,109036,73,0.0998304
104965,105496,74,38417,38304,73,1688,1507,16,1882,1868,18,4049,3964,29,342127,331524,84,0.0998304
159331,129912,85,71059,58717,84,1957,1622,19,2636,1910,26,5045,4098,36,488178,390922,94,0.1008
91800,91430,76,39609,39763,71,1062,1140,7,1384,1472,14,2921,2709,25,257616,251756,80,0.101769
92538,91963,74,33556,33516,71,1464,1438,12,1344,1289,11,3073,2954,26,297510,286805,81,0.101769
143212,124417,88,60385,52312,81,1996,1676,19,2180,1824,22,4236,3669,33,396511,342035,91,0.102738
77489,79013,71,26856,26776,65,1385,1341,12,1486,1529,15,2788,3029,24,269566,260245,80,0.103707
123220,100808,83,47791,39599,79,1535,1372,13,1893,1743,19,3900,3136,33,361777,298708,92,0.103707
100093,98187,74,36285,35041,73,1312,1327,11,1719,1571,18,3714,3601,28,334964,306430,82,0.104677
106490,107596,74,33975,33632,71,1516,1601,15,1547,1570,16,4108,4051,29,376146,365512,82,0.104677
175417,155592,84,67563,59140,82,2549,2337,22,2656,2046,26,6282,5446,38,574863,506222,90,0.104677
125074,119730,80,45949,43199,76,1255,1190,10,1748,1633,16,3552,3295,28,340865,321341,85,0.105646
172454,137463,85,64429,50865,85,2315,1948,23,2249,1877,24,5587,4433,38,521892,410379,96,0.105646
131518,122972,95,40659,37133,76,1271,1302,12,2078,2010,20,4074,3621,31,388668,364603,87,0.106615
80804,81527,71,21096,21607,46,1050,1251,10,1174,1109,6,3078,3037,25,294040,282210,80,0.106615
167204,135226,95,63130,50023,84,2491,2158,24,2420,1798,22,5624,4306,38,494282,386600,96,0.107584
146975,121372,86,57401,47358,80,1771,1491,18,2045,1752,21,4643,3773,35,437977,355543,92,0.107584
103406,103533,74,33888,33641,72,1780,1648,17,1542,1485,15,3890,3742,30,363495,356631,84,0.107584
100226,99378,74,27180,26860,68,1161,1265,10,1741,1604,17,3364,3243,27,338079,327395,83,0.108553
63323,62888,74,23466,23493,55,467,649,0,691,613,0,1518,1477,14,180681,178753,78,0.109523
219668,168321,95,83119,64885,89,2211,1787,21,3039,2389,28,6120,4645,40,545772,418430,101,0.109523
111961,109385,77,39237,37868,74,1299,1251,12,1533,1555,17,3515,3285,28,305847,288708,85,0.11243
127986,121537,78,48058,46402,76,1726,1687,17,1985,1854,19,3922,3936,29,350442,331874,88,0.11243
89329,88434,83,30468,30366,71,1221,1274,10,1549,1575,16,3443,3443,27,321370,319040,81,0.114369
105999,104790,79,30640,29882,72,1850,1698,17,1542,1436,16,3980,3995,29,346733,330360,84,0.116307
85663,84038,76,34184,34305,71,1020,1026,5,1299,1295,13,2851,2788,25,263463,258821,85,0.116307
103200,102697,76,30749,29156,72,1511,1320,14,1479,1375,15,3630,3434,27,309149,296324,82,0.116307
66608,67483,70,20110,20447,46,1053,1109,9,894,938,0,2058,2092,19,203418,196645,77,0.117276
79644,78614,78,16459,16392,42,1212,1170,9,1080,895,0,2293,2275,22,213169,210359,79,0.118246
146301,124991,86,56140,49561,80,1594,1367,13,1752,1555,18,4585,3824,35,378744,325293,91,0.119215
165579,132209,95,62022,49366,83,2293,1966,22,2507,1801,25,5958,4811,37,494289,391137,94,0.119215
117945,103818,96,45444,40423,78,1766,1528,16,1434,1463,15,3917,3532,30,354308,315275,91,0.122123
197795,157398,104,69920,54940,86,2776,2021,28,2633,2221,25,6409,5171,40,618465,495395,96,0.123092
144382,115795,83,60933,48927,82,2395,2084,23,2063,1596,21,5052,3895,38,472139,362582,92,0.123092
110117,106898,81,22125,22126,50,1577,1594,16,1410,1360,13,3481,3496,27,310814,299213,85,0.123092
114279,111209,77,34875,34053,73,1512,1516,15,1560,1536,14,3656,3460,29,308997,295028,85,0.126
