"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
99146,96763,76,44167,44265,72,1269,1160,9,1252,1319,11,3199,3112,26,257101,245316,82,0
84218,83804,76,32423,32573,71,1107,1094,8,1485,1304,14,3305,3095,28,247446,238181,80,0.00209344
204386,163713,93,81526,67326,89,2940,2450,28,3357,2414,31,6048,4949,37,523390,425080,98,0.00209344
298639,207752,103,106696,75812,100,4563,3484,34,4784,3453,38,10678,7685,51,825610,585527,109,0.00209344
93581,91560,83,26498,26001,70,1035,1164,9,1681,1488,16,3358,3312,27,250530,243363,82,0.00418689
109914,103000,82,44222,41541,75,1954,1729,19,1846,1858,18,4742,4369,31,320331,299138,83,0.00732705
96026,89921,84,38989,36577,73,1374,1140,11,1581,1299,14,3300,3104,27,242987,220354,83,0.0094205
132521,112519,86,44497,36966,79,1652,1293,15,1772,1284,18,4427,3746,34,331254,277990,90,0.0115139
104323,94353,78,37559,32902,76,1698,1535,17,1419,1370,15,3734,3297,30,266108,236004,85,0.0115139
94101,97067,71,30770,30619,70,1577,1495,16,1470,1429,13,3333,3450,26,246118,242153,84,0.0136074
94053,91094,84,36822,36677,73,1561,1433,14,1741,1551,16,3115,3105,26,209327,203584,78,0.0146541
64470,64359,71,11430,11568,38,809,1050,4,825,902,0,1981,1889,19,161490,164489,77,0.0146541
91364,89586,73,31259,31081,72,1356,1315,13,1468,1512,14,3150,3166,26,239165,231922,81,0.0167475
114814,96475,90,42045,35598,78,1828,1420,17,1585,1194,18,3858,3173,31,298530,246550,90,0.0177943
95264,93276,77,35600,34241,72,1018,1098,7,1638,1590,16,3171,3137,26,239446,228081,82,0.0219812
107617,107779,76,36622,35949,73,1371,1370,12,1672,1565,15,4084,4031,30,288859,274295,83,0.0230279
127928,110039,85,47289,40995,78,1691,1416,17,2079,1775,19,4349,3762,33,322268,285057,88,0.026168
93757,90694,85,32329,30292,75,1550,1553,15,1899,1602,16,3492,3150,28,262363,238922,91,0.026168
187548,141519,87,67488,50765,87,2484,1834,25,3173,2246,29,6454,4532,42,488727,367675,95,0.026168
98334,101050,73,35367,35318,71,1511,1390,13,1633,1457,15,4126,3980,29,281684,271629,80,0.0293082
84318,83664,74,18080,18116,45,1388,1414,14,1210,1237,11,3168,3029,27,246032,240587,79,0.0334951
262140,190286,98,91393,67837,95,3151,2044,30,4136,2762,34,8384,6178,44,658650,489850,106,0.0366353
128391,111555,84,32147,27102,72,1922,1614,20,1974,2042,20,4299,3738,32,321261,275841,88,0.037682
77575,76571,73,21617,21870,50,999,1060,5,1132,1376,12,2584,2530,24,208422,204045,78,0.0408222
319695,208671,112,98951,64469,104,4465,3002,36,5170,3390,41,11410,6993,56,839871,562166,116,0.0439623
90016,92242,66,36387,36305,70,1225,1085,8,1504,1482,14,3080,2896,26,257808,245305,81,0.0439623
147771,124518,84,48987,40610,82,1674,1420,18,1850,1644,20,4526,3878,33,342447,291922,88,0.0471025
146236,124857,84,57495,47707,82,1970,1597,20,2081,1771,23,4668,3841,36,404696,338457,93,0.0512894
131267,110133,97,45065,38004,80,1589,1346,14,1823,1308,18,4255,3694,32,324206,277667,85,0.0523361
82328,82719,73,15384,15588,41,1047,948,0,1412,1430,14,2984,2907,26,234759,228132,80,0.0523361
75554,76328,74,19083,18847,48,3160,3368,24,4462,4297,31,5797,5709,35,281214,269675,80,0.056523
107250,103789,75,28651,28282,66,1550,1546,14,1925,1923,19,4372,4135,31,335064,325173,82,0.0575697
66426,68092,73,24362,24595,52,1050,1074,6,987,969,0,2183,2163,21,179004,167887,78,0.0596631
130199,124695,77,54981,51359,76,2078,2055,19,2109,1936,21,4475,4539,30,346513,324355,84,0.0596631
104209,103279,75,43660,43572,73,1700,1615,16,1561,1529,16,4039,3938,30,319046,310038,83,0.06385
65163,68004,62,13716,14006,40,1066,1019,3,1203,1214,10,2472,2503,24,174675,171780,78,0.0659435
83180,83847,72,32956,33055,69,1466,1455,14,1453,1462,15,3038,3052,26,242821,236164,78,0.0669902
70295,69767,72,26498,26619,65,1158,1170,10,1058,895,0,2015,2053,20,164711,161304,77,0.0680369
74116,72128,87,30789,30632,69,891,984,0,1046,1002,2,2263,2408,21,201104,191630,78,0.0690836
96512,94988,76,31188,31002,72,1256,1372,12,1707,1547,17,3038,2937,25,229299,221585,81,0.0690836
76730,79314,70,23479,23490,53,1235,1053,6,1413,1217,10,2880,2892,25,211192,202545,79,0.0690836
196789,148602,91,69000,51559,88,2840,2195,27,3204,2560,30,6779,5188,41,469758,358646,96,0.0701304
196862,123249,94,58268,36193,91,2939,1825,31,3082,2085,32,6855,4338,45,535986,315437,103,0.0711771
99272,99807,73,24319,24412,51,1686,1581,16,1908,1898,19,3410,3434,27,254370,246951,80,0.0711771
87287,86931,76,29001,29256,70,1162,1066,6,1585,1351,14,2805,2652,25,224716,214036,81,0.0732705
146271,117935,85,51403,41475,82,2197,1775,20,2031,1622,21,4413,3500,36,323936,265560,97,0.0743172
59759,62290,66,16285,16310,42,1004,1140,8,833,848,0,2277,2446,22,167531,166770,77,0.0805976
197707,168305,88,61352,50466,85,2725,2164,24,3054,2743,28,6390,5672,38,508457,436694,94,0.0805976
84181,82556,75,22882,22965,49,1027,1090,7,1085,1111,7,2812,2649,25,200130,196308,82,0.0816443
127638,116548,85,38149,33396,78,2019,1876,21,1804,1759,18,4096,3808,31,324255,289254,86,0.0816443
83663,82763,77,16082,15869,42,1353,1215,10,1349,1312,13,3043,2946,27,230482,218700,78,0.0847845
63168,64151,66,20651,21133,49,1125,1027,5,1181,1015,3,1941,2155,19,157417,153698,78,0.0847845
107994,100682,77,45063,41164,75,1802,1673,17,1840,1555,19,3842,3468,31,297905,274920,85,0.0858312
251765,186355,95,81375,60363,91,3378,2511,31,3922,2902,34,8844,6687,46,688203,511941,101,0.0879246
90867,91680,72,38085,38230,70,1366,1210,12,1192,1248,11,3010,2899,25,223952,218105,80,0.0879246
133310,125612,78,44605,40353,78,1659,1529,16,1994,2033,20,4458,4132,32,369159,340986,87,0.0889714
97705,98470,73,23618,23827,49,1431,1356,13,1627,1425,15,3564,3554,28,249379,244276,78,0.0889714
175901,141057,86,44959,35241,84,2364,2182,24,2780,2140,28,6011,4889,38,442172,355919,94,0.0910648
70354,71991,70,14433,14438,41,1105,982,0,1111,1058,5,2640,2446,24,197475,182091,79,0.0931582
92023,94757,71,24195,23972,55,1163,1347,11,1355,1220,12,3288,3089,26,244621,228960,85,0.0931582
90796,89999,74,27547,27724,68,1276,1266,11,1374,1367,11,3235,3050,27,264815,253516,81,0.0952517
92675,90841,90,22573,22397,52,1033,1098,6,1338,1146,10,2920,2759,26,223484,214054,80,0.0962984
85429,86400,78,36156,36032,71,1324,1508,12,1447,1515,15,3297,3256,26,243802,240900,78,0.0962984
273883,204734,97,106711,83089,95,3910,2828,32,4374,3148,36,9825,7350,48,675105,500834,103,0.0973451
131665,109934,82,40030,33267,79,1930,1630,19,2144,1729,22,4700,3802,36,350229,282606,88,0.100485
255118,168640,109,107112,73058,96,3509,2254,33,3924,2463,37,8722,5535,50,752320,494537,106,0.109906
90070,90439,78,23361,23710,48,1418,1463,14,1309,1572,15,3408,3205,28,252597,243386,83,0.109906
121989,112747,86,41751,37929,75,1392,1405,16,1954,1646,18,4249,3856,32,330279,298890,88,0.110953
104720,101817,74,30380,30076,72,1488,1427,15,1731,1617,15,4054,3934,30,297161,284524,83,0.110953
100142,97057,76,25402,24941,63,1629,1530,15,1425,1469,15,3917,3790,30,271537,262498,82,0.115139
310080,223043,121,114073,83358,103,5035,3293,36,5662,4096,39,12374,8929,54,931446,683029,113,0.117233
133196,121236,81,51588,46091,79,1666,1493,15,1906,1722,19,4627,4040,34,338466,301306,95,0.117233
143698,126847,82,53231,46501,80,1891,1597,19,2147,1940,20,4725,3967,35,327542,289089,90,0.119326
171126,136504,86,66220,53840,84,1961,1468,21,2620,1987,26,5844,4515,39,425997,335543,92,0.129794
86023,84200,83,27605,27614,62,1418,1404,15,1188,1233,11,3161,2990,26,206295,201688,79,0.129794
155236,141317,81,45013,39043,80,1992,1907,18,2552,1988,25,5279,4800,34,373275,328792,96,0.129794
80116,82091,72,31245,31634,70,1357,1311,12,1131,1093,7,2779,2681,25,199073,198144,76,0.13084
60309,60002,69,25751,25848,58,766,849,0,746,690,0,1997,1912,20,137605,133198,76,0.131887
136360,109769,83,53105,42691,81,1992,1710,19,1892,1522,21,4669,3968,35,334047,282496,89,0.131887
77606,77107,72,33601,33438,69,1104,1054,5,1078,1006,2,2643,2447,24,207106,203826,78,0.138167
57835,45341,70,64685,46993,81,5947,4550,38,14745,11149,56,6873,5141,43,60573,46633,83,0.138167
72660,71903,82,29911,29723,70,848,1076,5,995,926,0,2135,2089,21,180567,169586,80,0.139214
76267,75043,83,24584,24455,52,1443,1413,12,1056,1167,8,2734,2687,25,207394,202359,78,0.139214
