"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
115458,107063,80,40893,38045,76,1194,1304,11,1581,1516,17,3668,3194,29,262227,236299,87,0
76508,73606,88,16863,16942,43,1153,1230,9,1297,1361,12,2880,2839,25,212704,211530,76,0.00196541
166750,136328,99,51424,41280,82,2391,1823,24,2169,1777,23,4954,4170,35,357122,288997,92,0.00196541
93523,92797,76,21009,20960,48,1480,1531,14,1578,1506,16,3098,2902,26,234180,223518,82,0.00294811
63408,62505,72,15432,15610,42,987,991,0,933,1053,5,2256,2191,21,170676,166183,77,0.00294811
117679,111667,77,40981,39173,73,1816,1858,17,1729,1640,17,3978,3999,29,285472,267130,83,0.00393082
39822,39458,68,4879,4828,29,1469,1494,14,2730,2689,24,3257,3409,26,94477,97698,72,0.00491352
134915,128498,79,45736,43602,76,2143,2121,21,2271,2197,22,5277,4606,35,376932,348481,88,0.00491352
191264,150589,89,51670,40504,84,2509,1982,25,2781,2254,27,6279,4950,40,452550,365815,92,0.00687893
91978,92034,73,32597,32619,70,1325,1476,13,1502,1388,15,3462,3618,27,270605,265902,80,0.00687893
132021,109603,84,55779,47469,80,1803,1600,19,1961,1516,21,4385,3712,33,313195,254893,89,0.00687893
112294,106540,76,32504,29916,76,1751,1472,19,2041,1658,21,4111,3921,30,325396,303022,85,0.00786164
146367,122624,82,53900,44974,80,1684,1387,17,2199,1885,21,4984,4033,37,374363,308780,90,0.00884434
154271,123339,91,69651,56966,83,1940,1444,20,2267,1857,24,5134,4307,36,360766,296633,90,0.00982704
237622,178525,99,79337,58968,95,3188,2404,28,3732,2852,32,8144,6488,43,641843,487284,104,0.0108097
66710,66195,78,23592,23875,55,771,860,0,1126,960,0,2485,2210,23,185858,179894,80,0.0117925
117640,112076,79,32590,30413,75,1728,1577,17,1866,1587,18,3825,3559,29,295479,281684,84,0.0117925
275897,194785,99,80693,58317,96,3549,2669,30,4223,2996,35,10150,7177,49,782292,548424,108,0.0176887
128291,108044,83,48449,41062,79,1853,1631,18,1823,1515,19,4280,3695,34,333861,282600,87,0.0186714
75068,75934,70,12381,12504,39,968,1068,6,1322,1301,12,2968,2946,25,220084,208173,80,0.0245676
195040,157206,89,78054,65767,85,2557,2096,24,2941,2196,29,6645,5318,42,485076,384906,96,0.0245676
77662,77829,71,33186,33417,70,849,847,0,1069,1136,7,2550,2403,24,196306,193035,77,0.0275157
99991,96655,74,46651,46706,73,1384,1415,13,1593,1296,11,3167,3148,26,233550,223525,81,0.0314465
113794,113837,73,46430,45790,72,1677,1657,16,1903,1837,19,3783,3618,29,284220,274747,81,0.0324292
108903,106735,84,27608,27453,64,1738,1519,17,1668,1538,16,4156,4140,29,284350,278117,87,0.0334119
276223,192389,120,83604,59635,100,4129,2857,34,4304,3056,35,9964,7089,48,750971,535450,112,0.0343947
210446,162788,91,73459,56070,89,2675,2368,22,3484,2367,31,6982,5338,42,539779,429728,97,0.0363601
81229,80616,72,23766,23853,54,1334,1364,11,1290,1256,11,3125,3329,25,244858,244588,80,0.0363601
86752,86749,75,27910,27441,66,1234,1132,9,1399,1436,13,3295,3121,27,246747,238072,79,0.0373428
165099,134263,86,77035,64621,84,2032,1745,19,2138,1709,23,5383,4350,37,417557,331431,91,0.0373428
84770,84871,81,18903,19356,43,1570,1531,14,1554,1633,15,3564,3354,28,258960,255484,79,0.0373428
88935,87319,74,36128,34565,73,1378,1285,11,1405,1250,13,3218,3285,27,234903,223682,82,0.0422563
151538,120524,90,57170,45362,82,1955,1334,20,2580,1934,26,4584,3454,36,351409,273630,91,0.043239
84088,84925,72,14988,15097,41,1120,1197,10,1650,1504,15,3027,2996,26,214251,208434,81,0.043239
160110,126752,85,58002,45190,83,2227,1719,20,2274,1913,25,4630,3412,36,398135,307439,93,0.0501179
120889,116227,75,39753,36246,75,1771,1673,18,2048,1728,23,4160,3826,31,295840,271179,83,0.0501179
72411,71324,76,12820,12991,39,819,762,0,1329,1308,12,2958,2981,25,203875,198122,76,0.0520833
125023,104431,91,46290,37882,80,1748,1507,16,1957,1563,19,4039,3366,33,309920,249142,89,0.0540487
78600,79169,71,29167,29651,68,863,924,0,1186,1227,10,2754,2651,24,186771,182213,75,0.0540487
158111,124981,90,59726,47923,85,2140,1729,20,2418,1804,25,5129,4183,37,377198,301740,92,0.0589623
112456,107520,87,33926,32896,73,1565,1644,16,1730,1692,18,4219,4037,31,332305,306342,82,0.059945
129016,112212,79,47922,40924,79,2100,1690,19,2440,2226,24,4638,4019,33,335942,289865,85,0.059945
65812,66857,71,14225,14297,39,810,757,0,1110,1026,3,2610,2560,23,175282,170440,76,0.0619104
97009,92691,81,29568,29370,66,1509,1315,14,1252,1215,10,2548,2542,24,197529,193996,80,0.0628931
77730,77965,77,27781,27919,58,815,799,0,1117,1134,9,2540,2509,23,190396,186337,78,0.0648585
86924,87431,75,36777,36711,71,1465,1121,9,1686,1665,17,3487,3303,28,227084,223434,79,0.0658412
79941,80453,77,43550,43995,71,1392,1442,14,1354,1352,13,3343,3267,27,251844,250796,80,0.0727201
108513,103468,75,42066,39466,73,1787,1780,18,1806,1740,18,4035,3682,31,281827,261696,85,0.0756682
100139,98945,76,32302,31888,71,1143,1204,10,1546,1449,15,3379,3319,28,257607,249380,83,0.0766509
133023,110926,86,47254,39768,80,2186,1527,18,2072,1637,20,4572,3770,35,348066,289449,90,0.0805818
104041,100156,79,35237,32922,74,1554,1518,14,1739,1551,16,3636,3465,29,270222,247839,84,0.0815645
114587,111861,79,44809,43303,75,1454,1488,14,2157,2012,21,3834,3641,29,294707,275314,85,0.0815645
82995,82482,72,21482,21588,48,1048,967,0,1106,1205,10,2953,2906,26,223996,214882,77,0.0854953
87566,88788,72,35495,35344,71,1265,1350,12,1510,1322,12,3138,3031,27,226354,214931,77,0.086478
44865,46725,49,12572,12746,38,626,489,0,695,653,0,1623,1660,16,112372,115005,74,0.0874607
158444,131116,92,69786,58925,83,2001,1640,18,2363,1837,24,5084,4184,36,378398,308374,89,0.0894261
76636,76551,70,19771,19942,46,1168,1139,10,1354,1342,11,2729,2812,24,202786,199576,76,0.0904088
156662,123774,84,59224,46514,82,1899,1373,17,2379,1562,26,4426,3493,35,349851,271026,94,0.0943396
119971,111178,79,45053,40918,76,1726,1515,19,1609,1576,18,3669,3481,30,310889,292070,83,0.0943396
194354,173968,86,59834,53651,83,3155,2740,27,3034,2645,28,6752,6312,38,518948,472000,92,0.096305
79936,79570,73,22776,22795,50,1235,1404,13,1469,1289,13,2602,2602,23,192512,187081,80,0.0972877
166352,135622,89,70530,58862,84,2069,1821,21,2460,1998,24,5140,4082,35,387571,317854,94,0.0982704
131010,105565,85,50020,40561,80,1891,1489,18,2006,1506,23,4199,3325,35,322663,253738,90,0.100236
74703,74526,74,14226,14110,41,1244,1156,9,1463,1241,11,2864,2660,26,225201,218955,79,0.101219
