"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
250356,188875,99,106723,82856,97,2494,1909,25,2765,2050,27,6647,5017,42,755488,564961,108,0.00213191
153543,133168,82,73370,63770,81,1882,1479,18,1486,1251,11,4038,3427,33,455584,385583,91,0.00319787
190533,160171,88,73237,62793,86,1976,1732,19,2576,2379,24,5932,5023,37,730091,626415,96,0.00532978
24289,26360,46,9636,9854,36,379,312,0,461,322,0,664,527,0,95529,103227,69,0.00532978
160199,133577,85,74428,62577,82,1495,1148,11,1861,1469,19,4029,3305,34,465229,378364,92,0.00639574
131933,125273,81,39286,36730,78,1269,1152,10,1231,1230,12,3546,3323,29,430812,396978,87,0.00746169
195936,151061,89,82277,64147,87,1705,1321,19,2140,1693,23,5288,4021,38,621319,481872,105,0.00959361
132928,119155,83,55588,49936,80,1535,1385,13,1537,1267,13,4324,3839,32,476119,423163,90,0.00959361
134997,129372,88,41811,40187,74,1468,1264,14,1695,1748,16,3961,3661,29,463156,439663,83,0.0106596
165247,136243,87,63381,51898,83,1752,1166,13,1688,1443,18,4445,3818,33,537162,444290,93,0.0106596
130485,113785,84,54500,48474,79,1278,1112,7,1284,1113,8,3345,2966,30,378269,319428,88,0.0117255
42474,41774,69,18699,19015,44,130,222,0,445,475,0,1010,1021,3,115520,114823,73,0.0117255
174268,145674,95,70873,59318,83,1742,1536,17,2153,1701,21,4913,4137,35,546490,454034,96,0.0127915
101715,98988,83,33782,33794,73,941,883,0,997,812,0,2488,2411,23,294912,289324,81,0.0149234
205290,166541,90,83342,69458,88,2792,2081,27,2452,2048,25,6724,5592,39,707462,582224,97,0.0170553
124021,118971,76,50780,49219,75,1102,1140,10,1400,1224,10,3018,2868,26,347610,328229,82,0.0170553
187439,159298,85,84595,71800,85,1970,1830,19,2444,2129,22,5819,5240,36,662841,573544,90,0.0181213
301526,201170,103,140705,93119,102,2887,1967,26,3324,2315,31,8591,5944,48,981262,680327,109,0.0191872
32095,34303,58,17142,17140,42,420,363,0,391,533,0,857,802,0,108873,105464,65,0.0213191
144594,137954,87,55243,52963,78,1362,1218,12,1808,1541,17,4469,4147,32,468299,440029,88,0.0287808
136695,121794,81,60115,53825,80,1906,1727,18,1810,1420,14,3834,3445,31,444208,389638,89,0.0287808
145084,124564,84,66377,56749,81,1737,1668,17,1936,1676,20,4674,4075,34,550497,470557,90,0.0298468
197421,151375,93,77609,60364,88,2090,1374,22,2546,1762,25,5558,4414,37,680202,530597,98,0.0298468
