"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
96326,94021,75,36280,34769,73,718,824,0,992,847,0,2372,2263,22,255892,244047,81,0
34243,33750,57,10118,10403,36,420,333,0,215,316,0,864,795,0,115674,115986,72,0.0010484
197246,150963,90,68676,52333,87,1636,1388,13,2210,1956,22,5387,4087,38,669174,510029,99,0.0010484
211322,169163,89,72403,56939,88,2160,1640,23,2488,1882,26,6434,5398,40,740805,603463,98,0.0020968
177962,154234,89,43235,36222,84,1959,1636,20,2320,2094,21,5217,4586,35,576833,514279,93,0.0020968
66930,67623,70,25339,25245,56,507,530,0,713,585,0,1548,1502,15,156181,150502,78,0.0020968
110477,107510,92,37096,36742,73,1276,1233,11,1385,1194,10,3374,3302,26,411516,389924,83,0.0031452
111960,107416,82,39049,38784,73,1022,1091,6,1225,1146,9,2919,2707,26,391809,364941,85,0.0041936
40217,41785,66,8426,8588,35,205,390,0,175,287,0,902,888,0,93976,90742,70,0.0041936
22187,23523,47,9597,9729,36,74,209,0,363,358,0,591,585,0,78443,79295,71,0.00524201
142395,120723,84,63550,53541,84,1387,1153,9,1373,1000,1,2965,2579,27,368423,304800,91,0.00629041
87580,84112,73,25353,24949,58,761,944,0,929,881,0,1653,1591,18,223129,213378,81,0.00733881
33689,33747,76,7035,7201,33,353,280,0,208,259,0,721,761,0,85448,86729,70,0.00733881
49019,49407,68,19814,20131,46,678,499,0,581,362,0,840,913,0,105950,103358,77,0.00733881
90031,89086,77,31905,31759,70,933,915,0,1054,933,0,2743,2754,24,340585,327090,83,0.00838721
33449,32518,63,9627,9746,35,335,440,0,274,376,0,500,499,0,93372,90460,71,0.00943561
32419,33155,54,11825,12161,38,297,326,0,138,296,0,884,955,0,114009,107084,77,0.00943561
120626,116579,84,33973,33207,73,1396,1389,13,1371,1406,13,4154,4061,29,478347,462146,85,0.00943561
104093,103127,75,49746,49068,73,940,1070,6,1084,893,0,3230,3225,26,383150,366301,85,0.0115324
31508,34934,42,10737,11151,36,456,376,0,294,309,0,803,695,0,106645,103113,71,0.0115324
109470,102618,80,46342,42461,77,1157,1208,10,1229,1303,12,3590,3315,29,434850,399032,85,0.0125808
128072,124283,86,27130,27044,62,1271,1282,11,1698,1435,15,3819,3768,28,419818,407860,85,0.0146776
210125,169411,88,71255,56578,87,1858,1454,17,2405,1754,23,4891,3985,36,567651,449286,97,0.0146776
109751,110110,75,37946,37786,72,1050,1242,10,1339,1124,8,2921,2910,26,327679,311316,84,0.0146776
33669,33811,59,13893,14047,40,202,315,0,248,241,0,806,869,0,96134,94378,76,0.0167744
112475,110201,85,53447,53185,74,1313,1231,11,1331,1316,12,3624,3505,27,412899,401516,86,0.0167744
40787,40958,76,18910,19179,45,197,320,0,525,350,0,723,765,0,95152,94288,76,0.0199196
49655,51020,59,12359,12660,38,623,549,0,535,617,0,1106,1175,10,122582,122835,74,0.020968
121401,106562,82,55174,49286,78,1091,984,0,1283,988,0,3143,2819,27,347959,297448,88,0.0220164
74623,73688,75,22476,22590,55,669,733,0,913,826,0,1870,1765,18,209895,206738,80,0.0230648
81563,81476,71,22524,22406,49,737,622,0,573,645,0,1807,1743,17,206094,208922,80,0.0230648
102746,103728,76,22728,22550,53,1100,1009,3,1357,1429,14,3468,3561,27,415804,398693,81,0.0241132
116451,106938,80,56042,51189,78,1415,1366,12,1562,1155,13,3208,2936,27,362688,320171,85,0.0251616
123034,111643,80,46361,42576,77,1128,832,0,1398,1128,14,3381,2887,28,386365,350274,88,0.0272584
43465,43943,58,12484,12916,38,538,522,0,323,313,0,1330,1298,11,151334,153404,75,0.0272584
52452,57352,45,20983,21188,45,493,491,0,735,531,0,1499,1449,15,189462,189513,78,0.0293552
266498,209001,100,139716,113101,98,3493,2726,29,3677,2863,32,8188,6599,43,908394,754613,103,0.0304036
27234,27925,44,8432,8516,34,343,354,0,153,223,0,736,728,0,91716,93163,69,0.031452
89055,87760,75,32983,33141,70,903,615,0,941,850,0,2257,2548,21,258384,251376,80,0.031452
203986,161089,89,61063,49281,86,2249,1731,22,2452,1948,26,5955,4685,39,707557,556372,96,0.0325004
81270,81255,75,31700,31920,69,515,553,0,897,783,0,2098,2023,21,232010,231832,79,0.0325004
152891,147722,81,49865,48442,77,1994,1810,19,2335,2090,22,5944,5682,34,722263,672771,90,0.036694
120178,118351,77,43057,41779,74,1239,1231,11,1260,1256,12,3344,3234,28,426383,404494,84,0.0377424
90290,91108,73,27961,27700,70,780,817,0,844,891,0,2034,1762,21,210738,203389,80,0.0398392
152491,134896,81,50939,45386,80,1539,1203,15,1830,1664,19,4754,4217,33,558921,480566,89,0.0398392
74003,67545,75,41753,37885,74,815,905,0,728,746,0,1751,1632,18,210262,180765,82,0.0408876
110268,108089,76,38270,37717,73,1454,1363,14,1439,1367,15,3618,3725,27,442940,421629,84,0.0408876
55053,55640,67,12992,13403,39,471,444,0,451,488,0,1182,1252,10,146674,146094,76,0.041936
222122,162509,91,81564,59376,90,2456,2106,22,3147,2317,30,6985,5097,43,844544,609742,99,0.0429845
28415,30077,53,12136,12476,38,275,228,0,166,117,0,677,737,0,105182,103215,72,0.0429845
243701,184115,98,82298,63200,95,2997,2527,26,3262,2521,29,7214,5568,43,804917,615141,106,0.0429845
143676,127148,88,58342,50836,82,1657,1551,16,1790,1569,18,4209,3807,32,511997,451215,92,0.0450813
130290,127193,83,46693,44952,75,1272,1216,11,1497,1778,17,3867,3582,30,496402,474301,85,0.0471781
35658,37154,65,12417,12728,38,277,319,0,392,409,0,946,818,0,118931,118022,74,0.0482265
90364,91536,72,27481,27443,63,1056,990,0,1042,1035,4,2321,2397,21,289207,276023,81,0.0503233
62255,64265,70,31863,32390,68,431,485,0,632,600,0,1406,1643,15,184635,176576,77,0.0513717
56425,56865,69,26827,26453,59,417,361,0,409,337,0,903,950,0,129615,124398,74,0.0513717
87995,88255,71,32510,32706,70,692,779,0,895,795,0,2668,2654,24,336394,330843,81,0.0513717
136166,120079,84,52198,45408,79,1416,1359,13,1519,1473,16,4344,3885,32,514976,446049,91,0.0524201
172127,140464,84,69391,56174,84,1463,1015,4,2017,1606,20,5005,4011,36,546410,460537,95,0.0534685
33426,33229,63,11465,11648,38,242,272,0,189,269,0,883,982,0,91145,89808,76,0.0545169
106877,103306,82,39958,38706,73,1018,1075,6,1168,1024,4,2228,2222,21,282167,270078,83,0.0545169
130550,128722,77,58976,58145,75,1886,1776,19,2209,2070,21,5659,5342,35,664451,633571,85,0.0566137
110794,102488,76,46204,41199,74,1281,1235,11,1879,1523,17,3790,3480,29,425618,375040,84,0.0566137
57099,58496,70,21462,22152,46,415,432,0,386,457,0,1311,1273,12,149694,148628,74,0.0566137
32950,34144,56,12079,12316,38,500,444,0,510,414,0,936,983,0,100433,98750,70,0.0566137
84249,83794,76,19734,19614,47,658,581,0,865,845,0,2019,1983,20,244691,239490,79,0.0587105
67304,68005,70,21177,21675,46,597,543,0,465,521,0,1549,1673,16,185340,182591,77,0.0587105
65601,65176,70,24005,23931,56,779,830,0,699,584,0,1611,1497,15,174348,168172,80,0.0597589
85039,84886,77,23738,23672,53,837,723,0,1176,1165,9,2487,2241,23,296078,289832,80,0.0597589
21558,22752,44,4699,4895,28,505,404,0,22,242,0,486,561,0,63777,62687,66,0.0629041
290481,198767,108,103795,71225,104,2712,2022,25,3402,2237,32,7983,5544,46,895086,625293,114,0.0629041
39199,39117,70,17143,17353,45,99,155,0,377,444,0,520,580,0,92743,94055,73,0.0650009
53477,56186,68,15845,16219,41,296,266,0,462,562,0,940,1080,6,125325,122724,75,0.0650009
