"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
239590,192567,94,102158,80243,93,2334,1844,21,2603,2049,27,5991,4872,38,665110,544814,102,0.000995355
74618,73488,73,28977,29148,69,676,699,0,722,572,0,1335,1344,13,196060,190538,79,0.00398142
30806,31478,59,7723,8023,33,268,251,0,186,211,0,573,583,0,67777,70046,65,0.00398142
187574,156030,103,90739,76683,87,1611,1133,12,1598,1439,17,4840,4157,34,598525,511521,104,0.00398142
24679,24995,64,4194,4400,27,113,185,0,250,326,0,510,476,0,72094,74993,65,0.00895819
83469,84194,71,17695,18106,44,701,670,0,772,608,0,1505,1296,12,192868,187133,77,0.00995355
36469,37029,67,14572,15023,41,363,241,0,394,247,0,580,533,0,87021,89620,74,0.0129396
28635,28361,60,6109,6366,30,124,237,0,236,304,0,631,547,0,84558,84263,73,0.013935
101266,101078,76,39551,39275,73,847,898,0,1066,1013,3,2795,2868,23,364436,352280,82,0.013935
180947,162156,91,77796,69610,83,1711,1389,19,2382,2023,23,5464,4878,36,649269,581533,95,0.0149303
118593,117838,74,33905,33745,72,1291,1224,11,1495,1339,13,3753,3711,29,440445,424863,84,0.0149303
172554,141734,88,75233,62201,85,1341,1096,7,1791,1494,17,4408,3787,33,549392,460383,96,0.0159257
133768,124064,80,47345,43843,78,1331,1176,13,1566,1437,17,3612,3453,28,470297,433120,87,0.0159257
130683,125672,82,53577,52102,76,1467,1262,13,922,1011,3,2818,2622,26,323253,305180,86,0.0159257
144787,128010,89,70018,62811,80,1488,1210,13,1372,1122,10,3287,2910,28,347999,311705,89,0.016921
220644,184847,93,115514,96549,90,1956,1680,19,2381,1960,22,5494,4653,36,641914,545480,102,0.0179164
152483,135388,84,71664,63548,81,1364,1203,10,2006,1860,22,5088,4497,34,575889,512170,92,0.0189117
352567,236070,135,243506,179858,128,4302,2956,32,4659,3100,38,11082,7601,52,1.04858e+06,841793,138,0.0189117
90060,90458,73,43394,43168,72,724,757,0,1345,1210,10,2641,2607,23,286689,281587,82,0.0209025
174452,162543,82,76038,69568,80,1935,1798,18,1943,1661,18,4361,3961,31,482845,439011,91,0.0238885
49951,49642,63,19107,19123,46,483,486,0,514,571,0,1456,1541,15,189512,183348,79,0.0238885
125788,124829,77,43871,43285,75,974,1066,5,1284,1219,11,3460,3550,27,408037,382265,86,0.0248839
37916,37163,66,20678,21226,46,259,314,0,398,341,0,800,750,0,81693,80433,75,0.0258792
81616,83087,72,20846,21185,48,657,708,0,841,701,0,1308,1152,11,153006,150404,79,0.0258792
115096,113605,76,35960,35587,72,1323,1224,11,1545,1156,11,3600,3635,27,453036,430358,84,0.0258792
26683,28346,62,11287,11617,38,112,204,0,155,170,0,460,452,0,62958,63187,73,0.0258792
49932,53366,66,23620,23937,52,575,457,0,487,437,0,1024,1109,7,109372,108036,76,0.0268746
61559,59593,74,19319,19388,50,501,518,0,328,361,0,1347,1279,11,137827,136056,81,0.0268746
152129,132430,82,73738,64702,82,1397,1341,13,1625,1393,18,3907,3364,32,460308,391282,91,0.0278699
108632,106064,84,33950,33771,72,772,718,0,977,1046,4,2681,2606,24,286530,278127,84,0.0278699
84584,84713,71,34336,34383,70,552,685,0,773,736,0,1989,1821,20,220072,211668,80,0.0288653
121886,119720,82,39250,38773,73,1439,1400,14,1634,1726,15,4317,4105,30,476373,456351,84,0.0298606
68230,67392,71,22405,22385,52,501,609,0,621,663,0,983,1183,8,133533,125956,79,0.0318514
227534,179940,90,76318,59100,88,2137,1712,23,2458,2032,23,6879,5548,40,819946,661227,100,0.0318514
31368,31798,59,19068,19608,46,316,295,0,98,335,0,561,573,0,97863,101716,75,0.0328467
163279,136340,85,70952,59476,83,1437,1133,10,1675,1499,16,4101,3526,32,468809,386501,91,0.0328467
58816,60983,57,28861,29140,67,378,314,0,519,654,0,1270,1364,11,169579,166443,75,0.0328467
