"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
77171,76518,75,21489,21604,49,1058,969,0,1138,1028,4,2189,2176,21,218960,213686,82,0.00393357
44755,44470,73,19015,19406,44,471,572,0,504,604,0,1307,1326,12,127850,124771,78,0.00393357
167381,151727,89,60175,55020,81,1794,1802,19,2441,2102,24,5624,4875,36,509085,464998,92,0.00786713
84414,83619,75,25683,25429,64,945,987,0,1158,1212,9,2505,2496,22,258818,250732,82,0.0108173
108824,98143,78,35912,31935,76,1577,1605,16,1705,1462,16,3518,3303,28,321794,288409,87,0.0118007
55340,55396,71,14454,14677,41,977,1005,1,780,743,0,1839,1808,17,152110,146065,77,0.0127841
40755,41294,66,22679,23046,51,412,429,0,818,836,0,1262,1228,11,120332,124864,75,0.0137675
125652,123641,79,30467,30220,74,1843,1888,18,1925,1745,21,4788,4592,32,408165,395318,87,0.0147509
105560,104728,74,33040,32031,73,1592,1726,16,1769,1600,17,3775,3676,29,337841,323145,87,0.0167177
80132,78344,74,27389,27366,70,1026,927,0,1158,998,0,2636,2552,22,232920,220645,83,0.0186844
74918,76681,71,21148,21433,49,904,968,0,1115,1074,6,2332,2450,22,209036,203541,81,0.0186844
180283,146705,87,66591,54572,85,2219,1689,22,2718,2101,28,6312,5101,40,589560,469293,97,0.0186844
81891,81505,71,32253,33045,69,943,990,0,1030,928,0,2572,2649,24,258257,257250,82,0.0196678
105455,102752,76,33747,33424,73,1843,1598,16,1597,1350,14,3457,3291,28,310678,289408,84,0.0196678
81019,81237,71,31982,32047,70,705,751,0,986,973,0,2451,2304,22,222368,223528,84,0.0206512
96592,96835,75,36542,36588,71,1291,1322,12,1713,1566,16,3232,3176,26,285968,271479,84,0.0216346
136973,120840,86,55206,48097,81,1686,1473,16,1930,1541,17,4296,3618,33,440220,380803,96,0.0265516
131831,114049,93,48147,41421,78,1747,1577,19,2105,1810,21,4402,3803,33,417990,366402,93,0.027535
143233,136487,81,52709,51054,78,2274,2166,21,2258,2064,22,5821,5492,34,524158,483148,93,0.0304851
196493,152048,87,65746,50805,86,2305,1576,25,2884,2035,28,6700,5066,41,566994,439436,98,0.0304851
241370,207372,96,163939,144815,93,5346,4610,32,5883,4913,37,13436,11533,52,1.04858e+06,979945,104,0.0324519
65617,66598,69,25522,25775,58,582,595,0,783,840,0,1849,1811,19,181404,170415,79,0.0344187
153551,133863,86,50498,43835,82,1984,1953,19,2089,1758,23,5441,4880,35,475586,406450,95,0.0354021
185506,145810,88,68289,53355,87,2420,1741,24,2432,1846,26,5572,4434,38,503160,394531,100,0.0363855
87349,87652,72,27533,27282,69,1166,1065,7,1062,1117,8,3052,2924,26,241198,231957,82,0.0373689
53644,53402,80,24320,24633,55,609,550,0,710,798,0,1543,1677,17,139071,141851,76,0.0393357
83670,85190,71,33949,34097,70,1040,1127,7,1373,1300,12,2443,2552,22,217527,212978,82,0.0393357
91231,89676,73,33020,32598,71,1339,1331,11,1530,1377,14,3088,3178,25,274205,266947,84,0.0413025
167750,138311,84,53899,43509,83,2560,2358,24,2413,1776,24,5570,4579,37,477394,394490,93,0.0422858
109313,98129,78,42997,37054,77,1342,1057,7,1713,1338,16,3729,3259,31,324109,275444,88,0.045236
133913,117542,82,55707,48126,80,1495,1417,14,2059,1825,21,4326,4030,32,396068,339642,92,0.0462194
165936,159149,80,64234,62700,78,2486,2185,23,2853,2784,23,5976,5648,35,571022,537980,89,0.0462194
150126,144747,78,81326,79320,78,2426,2509,21,2545,2390,25,6424,6203,36,551595,528962,87,0.0472028
93429,94685,75,37061,37577,70,1206,1158,10,1460,1495,15,3714,3610,28,332613,325303,82,0.0472028
95781,95229,83,25633,25849,60,1457,1548,14,1381,1217,10,3270,3325,25,286391,271230,84,0.0481862
90497,89721,74,23299,23024,51,1355,1493,14,1520,1561,14,2942,2929,25,281696,273113,82,0.050153
106267,105767,77,22139,22093,50,1503,1603,14,1919,1815,19,3615,3494,27,325246,312509,85,0.0540865
112298,109462,83,41730,39982,74,1252,1280,12,1650,1653,18,3874,3809,29,351293,326934,87,0.0570367
120356,110635,80,39932,35885,76,1711,1528,16,1536,1358,16,4207,3934,31,343816,310884,88,0.0570367
96920,94660,75,38251,38275,71,1639,1547,15,1450,1217,14,3202,3073,27,268412,256343,84,0.0599869
76869,78675,70,28481,28991,64,1184,1017,3,1299,1263,10,2604,2488,23,223560,218499,82,0.0629371
202291,159158,92,58810,45261,87,2502,1939,23,2627,2068,25,6413,5235,40,543174,411881,103,0.0649038
83805,85316,76,26793,26943,69,1359,1184,11,1138,1001,1,2950,2819,26,283528,283158,82,0.0658872
134976,130585,79,40098,38945,73,2012,1891,19,2200,1912,21,4345,3915,33,403027,378950,86,0.0668706
169018,125990,87,57162,42641,85,2200,1499,24,2338,1871,25,5283,3986,38,479132,347240,96,0.067854
104006,94302,88,36619,33005,74,1817,1673,17,1758,1453,16,3481,3244,28,310265,277194,87,0.0688374
104749,94678,83,43786,38145,77,1109,927,0,1835,1489,20,4031,3327,32,347798,299487,87,0.0708042
81789,81404,73,22814,23016,50,902,930,0,1150,1225,9,2400,2392,22,245108,240039,82,0.0708042
129022,115251,79,49167,44028,78,2029,1649,19,1768,1661,18,4544,4201,32,396563,353967,88,0.0737544
99351,98003,75,25225,24893,59,1537,1513,15,1818,1458,15,3326,3395,26,324380,312545,84,0.0747378
86425,88070,72,22268,22247,51,1015,1034,4,1541,1423,14,3150,3076,26,292871,281897,84,0.0757212
84694,86776,71,21256,21192,48,1215,1055,6,1356,1231,11,2806,2797,24,265021,254407,84,0.0757212
97802,95402,82,26448,26268,56,1321,1361,13,1212,1501,14,3353,3331,26,309334,295786,85,0.0796547
173157,130230,90,68868,53959,87,2340,1587,25,2763,1954,27,6286,4809,41,608720,437443,102,0.0806381
108503,108231,79,36219,35938,73,1633,1617,15,1754,1597,15,3934,3926,29,357547,335287,86,0.0826049
96491,97643,72,33638,33785,71,1096,907,0,1722,1506,17,3222,3043,26,297040,288138,85,0.0835883
74091,75858,70,37652,38191,70,1006,1168,7,1157,1210,9,2515,2518,23,241596,237728,82,0.090472
162277,134708,84,54415,44299,83,2028,1731,19,2058,1692,22,5092,3898,38,458699,367703,97,0.0934222
97210,96069,78,37855,37198,73,1085,1062,6,1536,1439,13,3120,3007,26,278030,264847,82,0.102273
94787,92506,75,32261,31909,71,1621,1570,17,1595,1501,13,3347,3416,26,312124,303322,82,0.102273
87901,87693,74,27677,27574,68,943,1095,6,1600,1489,14,2950,2890,25,260312,256831,82,0.10424
95997,95858,74,29248,29308,70,817,925,0,1268,1307,13,3495,3595,27,278160,273170,82,0.105223
254518,197998,96,89176,69723,92,3639,2803,29,4575,3673,34,10918,8442,49,1.02696e+06,799620,105,0.105223
86147,85922,82,22062,22365,47,1211,1194,8,1293,1195,11,2815,2836,25,238142,237268,80,0.105223
99531,98204,75,33589,32400,73,1541,1422,14,1400,1313,13,3701,3457,28,333442,320794,86,0.106206
223474,169939,93,87063,68248,91,2967,2139,28,3110,2403,30,7568,5622,44,694847,522145,106,0.109156
63497,64748,68,23589,23835,51,745,696,0,978,813,0,1795,1649,19,148529,142136,79,0.111123
130400,117893,82,44500,40273,79,1682,1591,15,1886,1694,20,4491,4025,32,360011,321439,89,0.111123
93025,92342,75,25152,25165,56,1054,1235,11,1184,1205,10,3414,3334,27,303978,294535,83,0.114073
75351,76090,74,28112,28150,66,964,843,0,1039,980,0,2201,2282,20,210836,203823,81,0.115057
104610,102839,89,37698,36711,72,1551,1386,14,1545,1584,15,3955,3724,30,336550,334431,82,0.117024
113209,103482,83,37296,34757,76,1375,1310,11,1709,1766,19,3918,3635,30,355626,330023,89,0.118007
86155,86526,75,30336,30672,70,1141,1169,8,1444,1529,13,3101,3059,26,275720,268726,83,0.11899
75912,75573,73,35723,35876,71,976,832,0,1077,1003,1,2178,2144,21,212298,209655,83,0.121941
87533,87314,73,39988,39878,71,1403,1494,14,1139,1270,11,2875,2937,25,268590,256025,84,0.123907
132445,120544,77,65027,59090,78,1927,1782,18,1847,1598,19,4218,3717,32,397236,352722,90,0.126858
320817,239067,115,103733,79208,111,4171,3071,33,5009,3760,38,12283,9331,50,1.04858e+06,841722,122,0.132758
109672,106626,77,41090,38353,74,1329,1126,13,1599,1526,16,3774,3609,28,311317,294029,85,0.135708
161468,145003,82,54456,47513,80,2008,1694,21,2239,2062,22,5410,5137,35,484057,423991,90,0.136691
95708,97266,71,30780,30418,71,1666,1637,17,1412,1162,10,3432,3361,27,319933,301173,83,0.137675
106574,96754,88,39992,36475,75,1312,1343,11,1549,1389,14,3558,3382,29,297390,268388,84,0.137675
109539,101412,77,42134,38100,74,1347,1208,12,1669,1456,15,3490,3263,28,346955,312695,86,0.140625
168118,147300,84,41979,34282,82,1677,1450,15,2392,2065,25,4981,4172,35,464976,397570,94,0.146525
99981,94342,77,28225,25505,74,1272,933,0,1584,1418,15,3188,2806,28,287540,251987,92,0.146525
92046,91467,75,30765,31072,70,1014,951,0,1101,1061,6,2946,2798,25,268633,254359,84,0.146525
67830,70916,70,24612,25315,52,994,1002,2,963,885,0,2406,2365,22,191491,191432,77,0.147509
129188,111789,86,56396,49714,80,1644,1535,16,2167,1588,21,4483,4104,32,414798,357645,93,0.148492
126226,112745,97,50238,44744,78,1526,1626,14,1684,1528,16,3798,3342,30,333196,294722,88,0.148492
83279,81890,88,23416,23467,52,1054,1245,10,995,1110,7,2527,2606,23,236813,226841,81,0.149476
91194,92981,73,32982,32399,71,1083,1125,7,1055,1023,4,2833,2741,24,284185,266767,84,0.156359
71783,72946,71,19552,19628,46,732,935,0,753,860,0,2324,2376,22,213600,203242,82,0.157343
