"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
286169,173311,125,153169,95251,116,52691,32559,110,-128,56,0,-82,70,0,-5251,0,0,0
166896,111289,96,41538,28041,93,32202,21638,89,39,114,0,-14,91,0,-377,149,0,0.00202737
212796,120816,110,80242,45670,106,40689,21581,104,-105,73,0,-8,79,0,-65,585,0,0.00810948
293609,166275,126,89796,51529,115,48322,27149,113,114,104,0,-50,65,0,-2691,68,0,0.00912316
147421,95113,102,57393,37016,93,29396,18078,90,-141,69,0,-19,45,0,-1034,0,0,0.0101368
269962,145597,122,96147,51514,116,50782,26454,114,-116,122,0,201,85,0,-14418,0,0,0.0111505
101559,70305,100,26272,18394,77,20598,14317,65,-149,47,0,96,59,0,-1474,0,0,0.0121642
455411,215182,163,152257,74246,153,86376,42205,150,188,186,0,-4,50,0,-3134,0,0,0.0121642
342992,169552,144,126915,62460,136,52866,26011,133,-7,86,0,-83,53,0,-11800,0,0,0.0131779
187549,126506,102,88491,60303,100,27203,18233,78,-359,13,0,88,59,0,-16084,0,0,0.0131779
203474,137631,108,66597,45312,98,37896,25656,94,-11,183,0,141,98,0,-97,393,0,0.0263558
115369,80090,96,50626,35185,89,24499,16591,72,-229,7,0,-41,63,0,-397,346,0,0.0304105
160824,109981,104,68864,47455,94,27461,17943,77,-174,35,0,-145,13,0,-2194,112,0,0.0304105
198902,124625,109,81054,50295,107,34404,21839,99,-99,101,0,-96,38,0,-145,450,0,0.0314242
235190,153793,115,80887,53239,107,34549,22271,102,125,123,0,-28,79,0,-1514,41,0,0.0324379
230058,129464,130,96338,53538,117,39150,22551,112,-194,133,0,2,95,0,-3956,0,0,0.0334516
110073,74954,91,25253,17613,74,19010,13582,60,-68,154,0,-15,44,0,-2130,42,0,0.0344653
456534,215137,186,163723,81592,168,3936,1948,38,134,190,0,171,132,0,445,579,0,0.03852
137433,94750,96,43084,29883,89,21384,14616,63,-23,84,0,58,65,0,187,327,0,0.0425748
79473,53938,96,66777,43719,89,7033,4688,45,-80,158,0,43,51,0,-1445,28,0,0.0435884
52967,37036,86,20178,14442,61,7951,5598,43,144,204,0,82,72,0,-119,328,0,0.0486569
144064,90709,102,49111,30222,96,26514,16794,77,-48,44,0,51,82,0,-1175,257,0,0.0486569
89196,61054,88,19612,13838,61,19486,13524,61,89,185,0,84,55,0,-133,364,0,0.0506842
280732,139840,135,98435,49034,118,47952,24058,113,178,205,0,155,203,0,-51,619,0,0.0506842
200347,122205,104,86776,52358,104,32960,19454,94,91,95,0,33,62,0,-3857,224,0,0.0506842
115202,79083,91,40722,27415,88,24056,15695,76,-84,54,0,74,98,0,-35,223,0,0.054739
217322,137149,103,89542,56377,101,32712,20904,93,114,104,0,-9,43,0,353,487,0,0.0567663
357094,197746,132,146448,81435,130,47155,26485,123,91,159,0,46,85,0,-675,360,0,0.05778
281409,153928,116,132802,72696,113,43290,23147,106,-150,122,0,27,114,0,-311,240,0,0.0628485
218027,134586,106,81371,49005,104,45482,27456,100,223,160,0,-39,74,0,-160,573,0,0.0669032
302118,161138,128,87055,45855,121,52859,27658,119,17,86,0,16,42,0,-3038,0,0,0.0679169
208193,133025,105,102625,65960,103,30425,18584,85,106,126,0,194,108,0,74,535,0,0.0699442
249341,144575,117,89662,50550,110,52859,29649,108,172,162,0,-30,47,0,4884,2598,47,0.0709579
320650,164099,129,119018,61174,121,50997,24717,117,21,133,0,-111,42,0,-10823,0,0,0.0709579
197649,128123,103,58590,38447,100,33808,22098,96,-111,50,0,12,67,0,266,688,0,0.0760264
334178,177363,147,117948,62454,131,56971,29889,129,-183,69,0,107,87,0,268,428,0,0.0790674
165244,103968,107,63381,39350,98,30903,18850,93,-74,60,0,-26,109,0,-7894,0,0,0.0790674
98852,69776,93,41265,28876,86,16944,11895,57,-93,110,0,-3,39,0,-140,502,0,0.0810948
467491,201240,229,179770,79615,225,94784,38825,206,-102,85,0,-60,54,0,-6323,162,0,0.0821085
324125,182026,131,128204,72441,131,43656,24643,125,22,171,0,-46,77,0,-2766,160,0,0.0831221
176395,108448,107,63146,37866,100,30958,18643,87,-82,160,0,-10,89,0,-5162,0,0,0.0831221
155411,98327,109,54535,34875,94,29464,19192,86,-44,106,0,31,70,0,-4415,0,0,0.0841358
117457,82059,92,57774,40577,89,20337,14453,63,-181,27,0,-5,40,0,-523,507,0,0.0861632
107349,74406,87,45589,31722,87,16752,11798,59,-11,86,0,-77,18,0,-307,203,0,0.0892043
225500,139217,110,65072,39490,104,45554,27394,103,192,133,0,98,105,0,-1797,119,0,0.0892043
352364,183198,132,151882,82686,131,56717,29152,128,10,110,0,-130,20,0,-12771,0,0,0.0892043
76014,56163,83,23673,16768,68,16427,11298,57,20,109,0,-132,20,0,-2971,0,0,0.0902179
50454,36122,76,19778,14053,61,7276,5281,44,-47,111,0,-101,29,0,-57,320,0,0.0922453
305610,156923,123,112843,60117,119,55175,27820,118,-165,107,0,-1,108,0,-145,412,0,0.093259
344263,174712,143,110547,55839,130,55682,27477,129,52,181,0,47,79,0,-1662,158,0,0.0952864
138846,96599,94,75119,51811,93,24604,17118,68,-34,67,0,60,68,0,-298,365,0,0.0963001
188028,127229,102,85169,57860,99,31966,21431,88,11,128,0,7,80,0,-4247,0,0,0.0973137
254641,144718,122,92850,52099,113,37468,21073,109,-108,132,0,-75,70,0,531,439,0,0.101368
133519,92212,92,38674,26807,89,24195,16997,69,76,140,0,-12,79,0,-706,42,0,0.103396
124218,85868,105,51422,36080,89,17700,12067,57,4,63,0,-17,56,0,174,535,0,0.108464
286445,144139,129,117242,59848,121,48784,24254,116,115,125,0,-27,53,0,-611,613,0,0.109478
352036,165071,146,113614,53114,138,58086,25809,136,206,140,0,21,58,0,-507,330,0,0.110492
299549,173326,127,103604,58954,119,51119,30332,114,-75,76,0,108,89,0,-284,314,0,0.113533
250640,134524,123,89104,48680,112,37998,19428,109,-28,63,0,39,60,0,-155,584,0,0.127724
247345,158943,107,190593,123134,110,736,516,0,-155,101,0,3,65,0,-6966,0,0,0.128738
247865,145545,123,89898,52108,108,33566,19595,100,180,180,0,-26,47,0,-2066,154,0,0.128738
86176,60861,87,34282,24084,82,16485,10896,57,-10,102,0,12,46,0,-335,285,0,0.130765
271051,131304,122,83172,41332,115,43402,20582,112,-168,45,0,52,54,0,-3229,8,0,0.130765
276837,155088,122,90117,50514,115,44908,25262,112,-125,76,0,-39,67,0,-4558,0,0,0.131779
329244,163751,149,121223,60841,138,56071,26309,135,98,133,0,-116,46,0,88,496,0,0.133806
101988,72487,88,48051,33962,86,19488,13650,59,-200,87,0,-25,52,0,-362,133,0,0.136847
154656,105517,96,53701,35890,93,26790,17917,77,-75,124,0,-41,30,0,779,464,0,0.14293
140593,85484,102,52806,32161,95,24212,14465,74,-67,143,0,37,64,0,-825,209,0,0.143943
235054,143442,116,97362,58292,109,52847,32508,106,3,103,0,-40,56,0,-565,239,0,0.149012
264464,172982,114,125185,82308,110,41007,26744,104,-279,33,0,51,89,0,-433,254,0,0.151039
219342,131097,116,70278,41495,108,36281,21023,104,47,76,0,-87,62,0,-4417,13,0,0.151039
167486,99293,107,98342,61367,100,72585,44890,99,41,176,0,-252,7,0,-12,417,0,0.15408
278303,145851,132,98867,52683,118,43215,21770,115,127,158,0,-78,36,0,-1465,77,0,0.155094
319961,186681,122,91495,53357,119,53566,30572,116,-168,152,0,-17,49,0,-5539,0,0,0.156107
150741,105052,95,50702,35442,91,25455,17009,73,37,81,0,-32,98,0,-157,521,0,0.159149
173123,109147,101,63268,38915,96,33857,20216,93,-113,87,0,50,95,0,-857,94,0,0.160162
258494,149229,122,110850,63194,120,43425,25313,114,-121,31,0,-59,52,0,-149,646,0,0.16219
133533,93102,92,44935,31156,88,21376,14219,68,-3,78,0,-50,79,0,-368,201,0,0.164217
225444,127424,111,79883,44411,108,42092,23464,105,28,132,0,61,98,0,-1013,359,0,0.165231
291507,159917,120,96977,51925,117,53051,28559,112,98,133,0,3,49,0,55,405,0,0.172326
169808,119465,95,58189,40426,92,24669,16905,71,-30,99,0,159,92,0,-4591,94,0,0.172326
79228,56855,88,29712,21050,81,14878,10686,53,-134,27,0,5,77,0,382,832,0,0.177395
243613,137151,117,75574,41533,112,40300,22092,109,77,192,0,31,63,0,100,517,0,0.182463
201381,119770,106,86566,50351,106,29713,17736,83,326,152,0,-44,65,0,-2962,0,0,0.183477
462168,218484,165,117572,56166,158,89950,42210,158,-109,169,0,37,45,0,-1992,0,0,0.184491
470123,209645,151,156432,69269,151,77643,33232,150,-136,83,0,-42,106,0,-26327,0,0,0.184491
133116,88083,96,49183,30807,94,29036,18651,81,-42,67,0,210,135,0,-12190,0,0,0.184491
186726,120215,107,64605,39651,101,28548,18128,80,-154,64,0,28,71,0,-10027,0,0,0.185504
115422,78604,91,26950,18620,77,20044,14396,62,5,147,0,20,64,0,-3362,0,0,0.185504
160159,110372,108,25485,17749,70,28970,19811,73,108,125,0,8,69,0,-1516,7,0,0.186518
347077,177409,144,102298,49797,131,55010,26908,127,820,631,0,654,378,0,-1825,272,0,0.186518
89847,66754,84,44737,32167,83,17033,12054,57,50,99,0,-4,50,0,56861,64671,98,0.186518
83694,59601,90,30415,21819,82,15281,11064,53,-83,93,0,-57,34,0,-717,332,0,0.188545
396257,217001,141,199732,112737,136,91502,51928,132,49,192,0,22,51,0,223,541,0,0.190573
207312,133634,107,82523,52518,103,27913,17846,79,-152,49,0,-11,30,0,518,667,0,0.193614
157300,105657,105,64341,43130,94,29527,19986,80,21,136,0,-113,64,0,-624,243,0,0.195641
345987,198466,132,193693,117436,131,101558,58976,131,-44,75,0,-4,70,0,-15,250,0,0.198682
165439,112048,100,39416,27009,90,29589,19583,78,-103,88,0,-24,84,0,10,450,0,0.202737
322384,164890,133,104780,52003,129,56421,28072,127,81,109,0,-133,35,0,-3689,264,0,0.202737
378594,181339,138,124117,60238,136,68180,32593,134,36,173,0,-96,66,0,-15399,0,0,0.202737
306687,194484,119,238876,151252,121,1617,970,0,42,110,0,10,84,0,-360,337,0,0.209833
128961,84028,97,50825,32660,92,27230,16854,82,120,126,0,-75,36,0,-392,187,0,0.213887
137426,95470,94,56565,39037,90,20967,14408,62,-75,82,0,-13,68,0,8209,2934,85,0.213887
180198,124730,99,53539,37007,93,29736,19607,83,-97,92,0,64,100,0,-140,836,0,0.215915
122703,87217,89,45229,31643,87,27837,19035,78,54,108,0,5,48,0,500,525,0,0.223011
221039,147207,110,81390,54946,102,34547,23021,98,-100,172,0,67,76,0,-423,270,0,0.225038
277677,145531,121,123256,66708,119,45760,22993,114,-18,91,0,52,78,0,-232,357,0,0.232134
