"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
198519,127658,107,109695,72959,102,51592,32571,101,-123,62,0,-1,73,0,511,732,0,0.00898926
38461,26324,73,32821,23379,78,8739,5948,47,-147,61,0,3,52,0,-264,241,0,0.0119857
77455,53886,93,22824,16058,66,23243,16364,72,-72,58,0,46,100,0,-15,438,0,0.0139833
238253,132865,125,137485,77946,110,51450,28607,104,170,136,0,95,75,0,-262,268,0,0.0169797
151203,94078,102,103916,64426,101,33705,20899,96,-49,92,0,86,68,0,559,420,0,0.0199761
20417,14255,66,17429,12758,57,5870,4407,38,82,88,0,3,47,0,-415,211,0,0.0209749
218604,112899,120,193197,103785,115,62273,33379,109,36,167,0,51,88,0,-193,198,0,0.0249702
148109,100817,94,87413,59074,94,33148,22269,89,-104,110,0,-54,85,0,433,308,0,0.0299642
273695,156513,121,213465,122557,112,67536,38378,109,-37,150,0,-114,46,0,-95,812,0,0.0329606
179164,102141,109,92998,54083,105,41400,24169,102,-276,22,0,3,93,0,-449,345,0,0.0349582
51571,35746,88,29467,21068,79,14730,10543,54,-149,64,0,-33,83,0,-25,323,0,0.0399523
160444,94623,116,121605,73830,104,47278,28533,100,20,140,0,-87,49,0,313,977,0,0.0439475
27469,19414,70,12780,9234,51,9152,6894,42,260,156,0,-9,40,0,-406,312,0,0.0459451
112540,77929,96,75307,53186,90,31969,21942,85,-80,35,0,-107,74,0,-1034,234,0,0.0469439
115489,78307,92,75804,52025,91,34131,23009,87,-135,107,0,-92,76,0,163,840,0,0.0549344
75057,54446,83,27877,19824,83,16090,11096,58,-100,71,0,44,61,0,330,402,0,0.0589296
28095,20064,57,23292,16831,68,11415,7939,50,37,69,0,-54,58,0,-56,495,0,0.0639236
20637,15537,57,9605,7092,46,6586,4789,42,-134,68,0,21,44,0,-425,86,0,0.0639236
181534,118163,101,151771,101128,101,30476,20341,81,13,71,0,-34,110,0,-134,285,0,0.0659213
207604,118571,111,112898,67273,107,66731,38772,109,157,111,0,-101,62,0,-1019,319,0,0.0669201
83566,58459,92,73737,52239,87,17147,11932,60,-144,97,0,-9,37,0,-175,564,0,0.0709153
82599,58886,90,40305,28743,85,17830,12629,60,-74,62,0,73,101,0,638,557,0,0.0749105
158589,99438,102,102102,63019,104,41508,25766,98,17,107,0,-27,43,0,-62,287,0,0.0759093
210911,114485,110,149194,82409,111,55980,30879,107,-121,94,0,48,88,0,-10704,0,0,0.0759093
166652,96742,105,133901,78883,106,50014,27937,101,162,173,0,-29,68,0,-1491,0,0,0.077907
131139,83104,100,83565,51654,98,36736,21992,94,31,126,0,39,91,0,127,491,0,0.0809034
34338,25195,63,17209,12409,56,7692,5570,44,52,195,0,-23,55,0,-279,231,0,0.0868962
126370,79068,97,64953,39939,96,32598,20247,94,-240,61,0,-23,92,0,-106,325,0,0.0938879
125881,85668,94,86572,58637,93,37496,25074,89,-129,24,0,25,74,0,-243,504,0,0.0958855
58830,41379,79,24338,17295,69,13864,9620,54,-159,42,0,53,95,0,194,537,0,0.101878
40973,27467,81,29182,21017,76,10870,7470,49,-38,65,0,39,89,0,334,714,0,0.105874
251041,132576,125,144235,77713,116,56254,30276,113,-16,62,0,-116,49,0,-2,568,0,0.107871
44627,30047,88,35160,24829,79,11396,7848,52,-92,50,0,-5,37,0,-1073,0,0,0.10887
195662,129145,99,113981,76051,99,48988,32404,97,32,69,0,87,83,0,43,516,0,0.127847
34771,24421,74,28341,21001,75,10411,7836,45,-27,64,0,59,78,0,297,437,0,0.132841
115405,72243,96,94390,57909,95,40403,25239,91,90,157,0,69,71,0,190,593,0,0.146825
88104,58809,93,53961,37958,87,26539,17789,72,-65,68,0,-66,15,0,-302,289,0,0.151819
84579,52619,93,77276,47421,95,31803,20079,90,-10,46,0,28,74,0,-636,278,0,0.153816
125837,71975,101,119636,69360,103,34684,19390,99,10,65,0,91,72,0,22,330,0,0.154815
291414,136282,127,255384,125234,129,72929,35282,122,142,125,0,49,61,0,274,724,0,0.159809
91325,64098,89,36776,25790,86,23296,16160,65,81,105,0,-90,87,0,-42,449,0,0.161807
133230,91346,106,95208,66435,93,43054,29859,91,10,86,0,40,80,0,-3253,0,0,0.161807
193008,126416,96,116014,76862,99,57407,37011,96,41,172,0,64,79,0,-275,245,0,0.184779
150198,100540,103,94274,64947,94,30885,20723,80,-264,107,0,92,96,0,-10027,0,0,0.184779
150324,97118,102,113551,71470,101,29291,18246,85,40,170,0,18,87,0,-402,134,0,0.187776
164010,101008,104,98820,61973,99,36718,21830,96,16,90,0,24,73,0,418,502,0,0.190772
347854,163989,131,267673,124261,131,120632,55278,129,10,154,0,-74,57,0,749,486,0,0.201759
66642,48973,80,31788,23161,81,26475,18988,76,12,106,0,-13,55,0,-208,349,0,0.21774
132264,89868,100,85176,59102,91,38245,26128,88,208,168,0,-14,97,0,-2391,0,0,0.218739
125710,78522,95,101982,65203,97,38003,24627,94,-35,95,0,-145,15,0,-58,354,0,0.227728
66972,49077,81,28224,20748,70,17271,12545,57,142,189,0,-91,51,0,-4122,0,0,0.227728
43401,31466,78,25523,18509,71,13800,9565,52,-22,71,0,-8,75,0,-232,365,0,0.244708
158063,97637,109,166616,106982,100,40453,25381,94,17,115,0,-50,60,0,-109,473,0,0.248703
144264,93913,109,101137,68617,95,39078,25817,93,64,100,0,-68,13,0,-422,237,0,0.249702
174427,106911,108,111056,67881,102,58770,35757,100,-105,97,0,27,84,0,-167,317,0,0.254696
322189,162685,136,212204,116373,132,96514,50270,129,27,83,0,55,64,0,-516,196,0,0.266681
86457,58341,95,64293,45398,87,26800,18752,73,-6,111,0,-5,67,0,142,502,0,0.269678
163755,95499,105,105701,63146,103,44435,26131,98,-136,56,0,-146,81,0,-235,390,0,0.273673
130829,91458,96,89754,63994,92,34815,24419,90,93,87,0,-53,60,0,-701,113,0,0.275671
64454,46090,86,47444,34616,81,14988,11219,52,51,68,0,9,77,0,-132,468,0,0.279666
55635,41513,78,37132,27053,79,13372,10021,52,-94,79,0,35,49,0,-1168,71,0,0.280665
51078,38351,70,25592,19084,67,10740,8118,46,172,158,0,-185,14,0,-2816,0,0,0.280665
163879,99652,101,125772,77435,102,45972,28819,98,85,128,0,-132,11,0,-316,279,0,0.282662
136075,93879,96,80677,56335,92,31396,22218,87,-30,54,0,-72,39,0,24,430,0,0.302639
95399,66486,93,38934,27899,85,36081,25442,86,-97,78,0,-137,31,0,-130,361,0,0.307633
19360,15263,50,14322,10907,52,7238,5556,41,96,112,0,20,63,0,-243,167,0,0.311628
148726,103407,99,68407,48228,92,36899,25680,90,102,153,0,71,122,0,625,821,0,0.316622
211111,116218,111,151894,88822,109,65912,36844,107,203,143,0,23,97,0,-144,319,0,0.318619
40556,29298,70,22846,17184,63,11892,8776,48,232,185,0,-48,65,0,-4444,23,0,0.318619
51718,36365,86,29694,21381,78,14074,10108,51,-160,33,0,90,85,0,-315,515,0,0.320617
153943,85056,108,152197,84734,107,43009,23435,100,279,164,0,63,68,0,-586,356,0,0.321616
277867,142722,114,206361,103611,116,81135,40298,113,75,196,0,-128,64,0,-9746,0,0,0.321616
287897,140221,117,228171,109918,119,105869,49986,115,-32,82,0,-10,53,0,-939,37,0,0.327609
248281,125972,131,197411,106308,116,63274,31143,113,103,87,0,-79,66,0,-7174,0,0,0.328607
33152,23155,73,31410,22976,75,15047,11062,54,-129,38,0,-72,43,0,-500,108,0,0.332603
89741,65077,88,59507,42437,86,27560,19000,77,-49,103,0,28,106,0,512,448,0,0.336598
32893,25183,69,12591,9431,50,6462,4327,43,-205,68,0,18,71,0,-469,82,0,0.34359
147138,99932,101,89491,61758,95,39049,25979,93,38,92,0,-35,76,0,-192,253,0,0.344588
48855,35521,71,42278,31351,79,15784,11974,55,117,196,0,-9,56,0,160,356,0,0.346586
95096,65332,86,65710,46796,88,26944,18870,79,67,115,0,-81,40,0,-452,169,0,0.354576
154581,103969,96,82020,57345,94,30094,19894,89,-67,134,0,0,61,0,-402,165,0,0.358572
153365,101760,103,106938,70393,98,36252,24406,92,-119,101,0,-7,52,0,-179,460,0,0.363566
52068,37754,72,30205,22225,79,13993,10064,54,10,99,0,-24,44,0,48,444,0,0.367561
319170,174618,123,308593,175793,126,133707,74689,122,-160,79,0,3,51,0,-2391,159,0,0.367561
32779,25790,60,26792,19885,73,11668,8360,48,26,130,0,-79,67,0,-127,271,0,0.370557
241268,125176,117,193430,100855,114,69648,33507,109,90,111,0,14,52,0,-609,216,0,0.371556
162901,103072,109,143014,90588,101,42350,26880,95,-130,147,0,-145,20,0,114,646,0,0.382543
54383,39941,80,48375,35837,80,13805,9718,50,-62,59,0,-32,42,0,267,473,0,0.390534
250201,134393,116,124856,67231,112,51958,26251,112,23,84,0,-40,30,0,-692,97,0,0.394529
34093,23725,65,21208,15336,61,10421,7770,47,-116,97,0,-60,45,0,124,321,0,0.406514
305394,149653,127,230300,118863,125,87853,43518,120,-124,139,0,-26,66,0,-541,185,0,0.407513
24109,19416,52,13805,10730,49,9714,7072,47,151,129,0,90,130,0,-6610,0,0,0.408512
33213,24868,68,28170,20827,73,13540,9968,51,-91,40,0,-83,29,0,-2144,0,0,0.408512
196325,122351,106,138733,83910,102,46474,28552,98,-66,73,0,-48,27,0,-186,184,0,0.411509
65410,47156,83,49368,35921,82,21356,15394,62,-22,36,0,1,41,0,-121,182,0,0.414505
90739,65728,85,56764,40668,85,18643,12894,58,-128,49,0,-16,73,0,151,726,0,0.424493
63748,45527,93,41807,30955,80,18938,14376,57,-143,2,0,-27,45,0,-724,270,0,0.426491
103030,67176,91,85237,54139,94,32615,19779,90,-25,65,0,44,76,0,114,360,0,0.438476
173340,110165,103,218744,144769,101,2556,1665,25,-27,68,0,-9,59,0,-3126,0,0,0.438476
146516,101323,104,130320,88893,98,47660,32653,95,-113,71,0,45,68,0,-1060,27,0,0.439475
64332,45662,83,42166,30840,82,16861,12145,54,-119,80,0,6,92,0,-391,176,0,0.441473
139851,84326,102,92532,56589,98,49157,29885,97,82,169,0,-118,37,0,-102,343,0,0.448464
29692,22514,53,16612,12491,55,10882,8495,48,11,95,0,45,98,0,-497,68,0,0.455456
149615,103775,93,73610,52043,92,40792,28185,90,-307,37,0,2,39,0,-919,557,0,0.456455
143037,99039,92,89248,63176,91,33146,23282,89,-193,76,0,-147,51,0,7390,3721,63,0.456455
28216,20568,70,29272,21858,72,9639,7437,45,72,147,0,-30,31,0,-1771,0,0,0.456455
