"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
123983,119282,80,44517,43066,75,992,1099,7,1344,1135,12,2553,2484,24,336181,311744,85,0.00107836
323493,221045,124,163893,113071,112,3709,2652,32,4086,2758,34,9123,6300,49,1.03214e+06,703845,122,0.00323508
66713,68297,71,18450,17902,47,593,627,0,846,811,0,1413,1325,13,174551,165280,86,0.00323508
27500,31258,38,10454,11584,34,216,202,0,475,279,0,623,793,0,79137,80015,71,0.00323508
115260,115233,73,84952,84253,74,1250,1049,6,1633,1453,15,4304,4233,30,492690,478804,83,0.00431344
191137,166698,90,76589,65428,86,1675,1598,17,2241,1744,21,4453,4107,31,512966,457668,97,0.00431344
62961,65455,70,13665,14194,38,399,349,0,475,561,0,1226,1206,10,148735,145861,77,0.00431344
49057,47683,77,24521,25003,55,150,354,0,458,456,0,988,1174,8,133912,129573,76,0.0053918
20411,20949,55,5028,5209,30,221,299,0,314,139,0,562,595,0,62682,60206,67,0.0053918
126126,122752,78,25581,25550,59,1593,1600,16,1526,1581,17,4256,4187,29,502853,486475,84,0.00647017
37337,36873,63,12482,12738,39,140,181,0,307,409,0,946,973,0,123012,123394,74,0.00647017
143659,129695,82,43409,37334,80,1769,1508,17,1895,1792,19,4646,4223,33,564324,513079,91,0.00647017
158019,138442,86,57838,50865,81,1209,1125,9,1533,1221,11,2991,2688,27,414995,357426,93,0.00754853
85183,84211,72,30776,30773,70,463,472,0,631,663,0,1737,1728,17,205826,202941,81,0.00970525
229933,182058,93,111377,90477,92,2852,2125,27,2497,2000,24,5672,4547,37,644571,513121,102,0.0129403
109750,105663,76,40442,37414,76,1304,1327,12,1468,1506,15,4110,3864,30,448334,412549,87,0.0140187
66493,67365,71,18523,19061,43,446,368,0,539,591,0,1384,1316,13,158642,155614,76,0.0140187
103533,106163,74,46242,45904,73,1172,1097,7,1406,1328,12,3678,3865,27,442639,422511,84,0.0140187
161810,142621,85,83539,73169,82,1112,1126,9,2033,1779,20,3954,3600,32,475491,420170,90,0.0140187
118158,104927,89,50353,44644,79,1105,1090,6,1355,1137,9,3449,2918,30,401436,341556,89,0.0161754
156784,150800,80,57759,54613,78,1631,1565,14,1694,1566,16,4514,4279,32,535117,503281,88,0.0161754
40073,41532,52,13861,14093,39,436,291,0,351,292,0,910,889,0,103622,99619,73,0.0172538
33522,32608,70,14608,14980,42,289,377,0,255,292,0,572,527,0,68406,66429,73,0.0183321
89639,89933,74,28823,28715,70,510,631,0,965,1026,3,2312,2187,22,287531,273107,82,0.0183321
134440,117370,82,59226,50602,80,1346,1154,12,1385,1098,9,3118,2675,28,361301,306754,89,0.0194105
107455,98899,77,41497,36451,78,894,933,0,1024,924,0,2265,1896,22,265351,240167,86,0.0194105
34469,33757,70,17913,18466,43,161,268,0,277,209,0,663,832,0,104703,104263,73,0.0215672
