"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
45620,45013,68,22022,22090,49,416,487,0,334,364,0,761,798,0,92595,89934,78,0
152682,149144,82,36944,36238,77,1256,1231,11,2065,1605,20,4738,4351,32,504480,485925,92,0
86565,86277,82,50491,50639,72,833,529,0,755,709,0,2105,2038,21,241310,227604,85,0
138050,130687,80,43931,43042,75,1405,1370,14,1887,1568,17,3427,3299,28,380460,354780,90,0.000909504
109634,108298,86,22620,22663,49,1274,1164,10,1313,1530,13,3849,3774,29,434333,413990,88,0.00181901
33376,34849,51,14264,14647,41,292,311,0,358,467,0,831,796,0,116552,109710,77,0.00181901
47027,48317,66,12463,12491,39,418,435,0,590,548,0,1006,962,0,120548,118253,78,0.00181901
85613,86881,72,29978,29900,66,888,879,0,862,711,0,1821,1808,18,209937,204321,86,0.00181901
115281,114168,76,42075,41128,73,913,906,0,1248,1188,10,3022,2910,25,365186,347096,86,0.00272851
197864,163130,85,79868,65651,84,2101,1347,22,2458,1962,25,5562,4639,37,667031,533502,99,0.00272851
99632,99573,74,20908,20941,47,1095,1273,10,1432,1424,12,3406,3160,29,410413,398932,88,0.00272851
105863,106836,74,35687,35388,72,1417,1418,13,1547,1567,16,3679,3592,28,424513,411770,88,0.00454752
119248,118386,74,58268,57679,74,1521,1363,16,1959,1855,19,4510,4423,30,551949,538073,90,0.00454752
30226,30537,62,15905,16351,42,327,355,0,287,369,0,656,668,0,65261,63268,76,0.00454752
108940,95848,79,53692,47163,79,792,624,0,1051,871,0,2138,1895,21,231395,196387,95,0.00454752
36109,35374,65,14245,14581,40,141,227,0,171,257,0,759,806,0,100242,98050,76,0.00545703
110372,108867,77,42096,41939,72,727,692,0,1076,1138,9,3385,3427,26,402901,386332,87,0.00545703
59163,58322,71,17245,17281,43,487,372,0,325,449,0,1192,1252,11,170899,163548,81,0.00636653
62348,61895,82,23927,24602,52,559,532,0,498,525,0,1611,1575,16,179381,173029,79,0.00636653
20873,22841,39,14114,14452,40,306,283,0,162,268,0,700,639,0,60721,62772,74,0.00636653
118589,118062,77,51065,50099,74,1099,1220,10,1535,1465,16,3857,3946,27,471401,446444,91,0.00818554
68429,69672,73,22051,21950,53,627,725,0,567,537,0,1315,1418,14,165183,160231,82,0.00909504
229621,194487,98,114955,100110,89,2683,2438,24,3355,2704,29,7603,6429,41,834970,678711,103,0.0100045
144078,128667,82,62302,56088,80,1149,1123,8,1725,1382,14,3379,3043,29,339024,303229,91,0.0127331
85065,86113,75,17162,17279,43,756,691,0,854,1009,1,2016,1962,19,237014,226617,83,0.0127331
27468,26520,63,14229,14629,40,358,248,0,329,317,0,339,385,0,63870,65037,77,0.0145521
234243,175898,95,102326,76530,94,2198,1582,22,2936,2402,28,7754,5675,44,872153,647417,107,0.0145521
111867,110614,78,33287,33783,72,950,1073,5,1521,1538,14,3854,3814,28,434222,423836,87,0.0154616
34016,35207,59,13649,13828,40,319,242,0,272,389,0,697,694,0,72254,71090,71,0.0154616
148988,124977,82,70700,58707,83,1651,1460,14,1429,1194,14,3678,3097,31,380151,320749,95,0.0154616
163953,139935,96,68172,59615,84,1319,1280,11,1657,1339,15,4465,3906,32,472190,408148,98,0.0163711
31267,33582,45,10801,11468,36,264,312,0,210,420,0,881,896,0,103559,107023,73,0.0163711
36116,35983,69,8569,8839,34,353,367,0,326,352,0,689,782,0,77644,75724,75,0.0163711
95276,93613,79,36272,36120,72,925,796,0,811,824,0,2552,2471,23,309966,298317,86,0.0163711
181072,150133,88,80320,66732,85,2054,1782,20,2508,1947,24,5859,4975,37,692959,581251,100,0.0172806
37177,37108,72,13749,14109,40,615,391,0,328,292,0,715,771,0,85599,84562,77,0.0172806
25353,26461,48,12380,12731,38,240,255,0,132,256,0,520,539,0,59015,59205,75,0.0172806
45545,46282,71,25012,25432,60,264,342,0,446,432,0,970,1128,8,136092,135278,78,0.0181901
118570,116112,77,49014,47851,73,1388,1393,13,1691,1671,18,4114,4050,30,488825,468494,88,0.0190996
110297,109965,78,43484,43261,73,844,801,0,1531,1333,13,3419,3251,28,373261,353489,87,0.0190996
198446,171705,92,105189,92194,86,2217,1966,22,2592,2213,24,6247,5306,38,670559,584311,101,0.0190996
53013,55243,67,13578,13839,40,551,657,0,369,449,0,1317,1416,14,155345,153928,78,0.0200091
52907,52133,69,25277,25571,58,669,610,0,695,602,0,1166,1065,7,130932,128235,84,0.0200091
143139,121624,81,56028,48140,81,1417,1216,13,1427,1365,16,3906,3285,32,444107,372225,94,0.0200091
33549,33176,66,11632,11809,38,173,181,0,249,335,0,599,631,0,85386,82107,79,0.0209186
21330,22788,40,12032,12192,39,281,365,0,263,250,0,563,723,0,58046,60190,71,0.0218281
84593,82881,75,24866,24824,58,814,766,0,845,777,0,1926,2021,20,188811,177548,84,0.0218281
90318,89755,75,24843,24920,58,861,611,0,1036,990,0,2077,1981,20,217617,205336,84,0.0227376
62325,63711,68,19905,20344,45,553,509,0,574,791,0,1373,1272,11,163552,164160,79,0.0236471
60506,56883,86,25366,24069,70,641,547,0,338,509,0,1455,1290,13,177778,162217,86,0.0236471
57900,59524,69,18626,18801,45,503,489,0,387,409,0,1322,1382,12,154810,152536,82,0.0236471
206820,159138,90,80077,60564,88,1889,1381,18,1862,1570,19,5902,4478,40,610982,445568,100,0.0236471
144172,139440,80,38523,37711,75,1654,1596,16,1578,1695,17,4530,4402,31,534927,494143,92,0.0245566
83040,81935,77,16231,16442,42,586,613,0,523,700,0,1725,1801,17,189503,185144,81,0.0245566
68310,68787,86,23917,24145,54,738,864,0,780,534,0,2220,2166,21,249369,240376,86,0.0245566
51063,53297,57,20649,20761,48,327,360,0,516,439,0,1103,1175,7,119718,110634,79,0.0254661
89215,91330,74,25929,25957,61,1070,870,0,984,946,0,1986,1984,20,238401,230378,83,0.0263756
132792,131288,77,36389,35853,76,1448,1577,14,1337,1347,14,3657,3759,27,427201,405567,89,0.0263756
78599,79297,73,21734,22061,45,506,617,0,806,640,0,1596,1562,16,185168,181874,82,0.0263756
126613,119084,76,59851,54024,78,1324,1240,11,1663,1341,16,3647,3213,29,348480,320019,91,0.0263756
89281,89279,76,28784,28875,64,786,696,0,894,1057,6,2418,2238,22,254562,244923,84,0.0272851
49732,50222,66,27899,28307,63,716,746,0,551,441,0,1098,909,0,109054,105213,82,0.0272851
140957,128454,83,60434,54658,79,1141,1045,5,1600,1462,17,3456,3137,29,376475,342182,90,0.0272851
229861,183084,92,109542,92437,88,2741,2322,24,2704,2112,24,6415,5231,41,640818,521982,101,0.0281946
