"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
97488,97492,76,25972,25920,60,1021,1146,9,1093,1222,9,2954,3150,24,325887,315910,79,0.00102828
126076,109282,85,52255,45724,80,1460,1359,14,1422,1287,13,3841,3445,32,438846,377408,88,0.00205656
49123,49170,71,12012,12012,38,534,622,0,794,650,0,1615,1536,16,186006,180410,76,0.00411311
131728,127423,78,34823,34009,74,1301,1210,10,1690,1633,16,3963,3777,30,454507,436704,84,0.00411311
71540,72190,71,24070,24157,61,899,948,0,827,822,0,2140,2109,21,245332,242883,79,0.00514139
157416,139226,83,68117,61426,80,1372,1239,13,1730,1712,20,4176,3656,32,497802,431854,89,0.00719794
125136,114559,81,48095,42698,76,1506,1223,12,1230,1097,8,3544,3309,28,400100,367074,82,0.00719794
174030,156458,84,61774,54020,81,2357,2094,24,2572,2208,24,6113,5309,37,721199,629214,91,0.00822622
28209,29178,53,5605,5633,31,349,231,0,106,163,0,669,736,0,72923,74908,69,0.0102828
52517,51691,73,17492,17742,44,461,451,0,496,564,0,1182,1206,11,145332,142604,76,0.0113111
97163,94133,84,21694,21778,48,1293,1126,8,1161,1198,11,2659,2594,25,322222,308091,81,0.0113111
139708,126527,82,57308,51614,80,1623,1717,15,1969,1905,20,4411,4122,32,513246,461088,87,0.0133676
141824,131669,80,45470,40968,78,1692,1651,18,2085,1865,20,5184,4770,34,591143,545051,87,0.0133676
232663,172641,106,83675,62732,90,2792,2076,25,2996,2205,29,6440,4911,43,800070,619124,97,0.0143959
40101,41402,63,14802,15294,40,249,358,0,454,495,0,865,970,0,118375,115091,72,0.0143959
21036,20737,55,11682,12076,37,273,245,0,227,344,0,659,794,0,84083,86492,67,0.0154242
105966,103984,76,34309,33621,72,816,910,0,1323,1356,12,2913,2992,25,356352,340386,83,0.0154242
145503,126889,99,58860,51847,81,1781,1534,17,1651,1598,18,4534,4064,32,491641,430801,89,0.0174807
47430,47145,69,18985,19437,45,713,522,0,519,624,0,1317,1320,11,171216,163252,76,0.018509
140495,122925,89,65670,54595,82,1881,1874,18,1564,1237,16,4098,3572,31,484921,411091,86,0.0215938
105792,103788,75,30315,29410,72,1975,1771,19,1455,1486,14,3725,3617,28,415288,397227,81,0.0236504
86320,84805,76,33363,33173,71,1300,1314,11,1332,1362,11,2939,2929,25,332868,313647,80,0.0246787
53587,52047,72,19137,19383,44,616,819,0,470,550,0,1384,1398,14,171286,172610,78,0.0257069
123216,119452,88,44461,43427,75,1467,1442,13,1795,1565,18,4349,4249,30,496883,470595,85,0.0267352
95707,97026,72,33928,34052,71,983,946,0,1020,949,0,2970,2948,24,335660,326654,82,0.0267352
106804,105596,77,37733,37218,72,1101,1172,8,1599,1478,15,3661,3500,29,407884,393188,82,0.0277635
282309,220109,118,214996,176206,100,6723,5751,36,6939,5813,38,16693,14083,58,1.04858e+06,1.04287e+06,109,0.0287918
23564,25368,53,9065,9152,35,368,329,0,320,349,0,860,782,0,97383,98262,70,0.0308483
331664,212588,121,127799,82702,117,4192,2565,36,4348,2608,38,10092,6352,50,1.04858e+06,757621,128,0.0339332
151491,137382,87,51863,48167,78,1183,1246,11,1578,1588,16,3659,3550,29,439546,410456,86,0.0349614
106523,103876,79,28589,27904,72,873,1016,3,1503,1371,13,3409,3201,26,374052,366800,81,0.0349614
63700,64188,78,17485,17574,44,658,707,0,874,783,0,1858,1906,18,219913,222393,75,0.0359897
