"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
23296,24789,44,3988,4213,27,333,335,0,431,401,0,634,666,0,87592,85418,72,0
103963,101435,89,32945,32773,72,801,857,0,1228,1293,12,3200,3205,27,384389,375499,83,0
228596,184236,92,78031,62444,89,3163,2449,28,3471,2437,31,6880,5351,43,743363,602677,100,0.00199521
276558,198844,105,103156,75686,97,4059,3074,32,3451,2425,32,8410,5945,47,962151,686311,110,0.00399042
111211,99679,81,42385,37221,76,1268,1276,10,1098,889,0,2747,2376,25,314386,273858,85,0.00399042
40282,41298,57,14928,15172,42,399,406,0,460,380,0,827,652,0,112442,108841,73,0.00498803
49739,50277,70,16482,16717,42,713,698,0,539,609,0,961,1086,6,146038,140372,74,0.00598563
44063,46349,64,16186,16443,41,419,350,0,405,521,0,1075,1207,9,143888,141102,75,0.00698324
45498,45496,69,23923,24188,54,240,283,0,393,413,0,1079,1051,5,148803,143218,75,0.00798085
40736,41574,66,17936,18228,44,230,259,0,262,267,0,925,850,0,111838,112556,72,0.00798085
201389,160593,94,61725,48706,85,2672,2073,24,2328,1939,23,5113,4215,36,582537,458032,95,0.00897845
41202,41793,61,15213,15446,41,568,569,0,411,537,0,984,1115,7,128669,126645,77,0.00897845
53956,55550,57,16056,16228,43,422,506,0,450,464,0,1325,1325,12,146089,141351,76,0.00997606
172599,143386,88,63983,53350,87,1888,1767,18,1822,1450,17,4413,3582,35,501028,412305,98,0.00997606
21431,23498,40,10059,10598,35,123,113,0,390,338,0,608,626,0,68223,70581,68,0.00997606
207376,170947,87,90287,74630,86,2231,1725,21,3443,2697,30,7047,5648,41,830206,675311,97,0.00997606
119283,112954,82,47974,44736,76,1318,1223,10,1439,1285,12,3374,3027,28,383810,358521,84,0.00997606
110142,98731,80,46101,40460,77,1280,1183,13,1124,1021,3,2982,2650,28,347376,308903,88,0.0109737
29288,27055,73,12551,12689,39,203,214,0,248,272,0,448,470,0,72082,73603,71,0.0109737
48593,49829,66,25848,26112,56,194,364,0,477,576,0,1101,1129,7,149382,140546,76,0.0129689
135520,115847,81,53517,44883,79,2088,1650,20,1698,1374,13,3536,2926,30,408032,339786,88,0.0139665
46217,47323,74,18718,19160,44,498,666,0,555,539,0,1282,1152,10,128453,130174,75,0.0139665
111150,110735,75,54745,54554,74,1426,1428,13,1563,1347,16,3220,3199,27,377307,359793,85,0.0139665
134777,121213,81,58837,52394,79,1519,1470,14,1584,1281,13,3340,3146,28,423098,367353,91,0.0149641
62985,61549,85,22474,21709,65,1207,1144,7,846,807,0,2033,1960,19,232405,217068,85,0.0149641
34594,35230,68,12823,13334,38,338,329,0,248,230,0,800,715,0,95800,94768,72,0.0149641
260793,198641,95,111364,85251,93,4258,3143,32,3355,2652,31,8980,6892,45,917872,712381,103,0.0159617
144770,131043,82,54252,48428,80,1960,1736,17,1780,1563,17,3901,3592,30,477194,414104,91,0.0159617
56126,57896,71,16186,16599,41,754,921,0,571,549,0,1480,1443,14,167021,165809,77,0.0159617
27596,28812,54,9153,9360,35,302,220,0,209,257,0,498,504,0,82103,84073,72,0.0199521
41942,43465,57,18704,19054,45,297,374,0,492,388,0,996,913,0,117611,114777,77,0.0209497
26290,26581,49,11721,12088,38,126,288,0,342,318,0,589,576,0,88304,84811,70,0.0209497
36520,37920,56,14529,14740,41,305,455,0,422,443,0,922,1039,5,125703,127380,76,0.0219473
96224,97917,74,28884,29000,70,1138,1135,9,1240,1310,11,2729,2743,24,349665,342994,84,0.0219473
96173,97741,73,28378,28560,66,1024,885,0,1050,1100,6,2536,2398,23,300068,296566,83,0.0219473
186994,160852,85,76338,64121,83,2645,2182,25,2611,2193,25,5406,4580,36,595346,512911,95,0.0229449
63314,64553,69,25682,25853,68,482,563,0,698,449,0,1398,1488,14,176279,176943,79,0.0259377
50344,52462,68,13896,14349,40,445,565,0,580,686,0,1118,1134,10,163220,161828,78,0.0269354
171663,141031,84,59262,47995,82,2363,1881,22,1763,1457,19,4403,3350,35,483787,392433,94,0.0269354
121324,116518,80,45016,43912,74,1146,1092,7,1373,1250,13,3419,3202,28,391380,365827,85,0.0289306
40695,49053,41,18411,19036,45,489,447,0,492,432,0,1090,1068,6,131230,129971,75,0.0289306
125625,111977,80,43511,39065,78,1716,1500,18,1665,1324,14,3194,2819,27,368934,317377,88,0.0299282
55878,57332,71,20507,20773,48,420,569,0,631,654,0,1365,1365,13,153232,145935,78,0.0309258
133237,127666,79,63727,61958,77,2656,2901,21,1544,1481,17,3845,3717,29,431068,402030,87,0.0319234
68239,67740,71,19801,20022,45,742,712,0,601,729,0,1626,1585,15,214259,212293,78,0.032921
109604,107881,77,26240,26067,68,1141,1204,12,1679,1684,14,2972,3015,25,327858,312133,83,0.032921
101781,101173,78,34403,34235,72,1329,1409,13,1074,990,0,2419,2433,22,271179,258712,81,0.032921
162022,133706,89,66112,55290,83,1959,1519,17,1976,1569,20,4699,3947,35,558332,455169,92,0.0339186
159243,133029,90,48364,40192,83,1765,1576,16,1655,1453,18,4116,3168,33,459421,369352,91,0.0349162
134821,132267,76,55684,52755,77,1688,1501,14,1921,1704,21,3997,3786,29,446719,424893,90,0.0349162
27289,29113,61,13177,13610,38,57,187,0,358,280,0,732,793,0,84174,84741,68,0.0369114
114889,113120,75,46765,44357,73,1328,1236,12,1450,1439,13,3650,3555,28,404359,384348,84,0.0369114
47859,48508,68,10417,10552,37,764,626,0,611,519,0,1180,1205,11,142766,143684,75,0.0389066
65993,66642,70,26419,26566,64,805,771,0,713,743,0,1716,1560,17,202363,198324,80,0.0399042
41745,43056,65,12507,12740,38,301,299,0,200,302,0,882,898,0,118006,117037,76,0.0399042
40726,40724,66,14731,15105,41,170,176,0,370,367,0,596,711,0,85498,86486,74,0.0409018
122446,106528,81,43261,36956,78,1535,1335,15,1535,1249,15,3149,2711,28,377768,311076,91,0.0409018
151367,124435,92,54175,44387,81,2024,1498,21,1675,1239,13,3465,2819,31,418667,335240,93,0.042897
215505,160871,92,67274,49206,88,3038,2219,29,1995,1504,24,5115,3878,37,629274,462487,98,0.0448923
39115,40796,65,12639,12920,39,317,525,0,269,398,0,944,922,0,112739,108871,76,0.0458899
175146,142524,86,65874,52554,84,1739,1508,17,1779,1314,18,4498,3505,35,522062,424700,96,0.0468875
29859,32077,49,11390,11608,38,302,327,0,411,329,0,657,639,0,88203,86376,70,0.0468875
169793,142976,85,50868,42252,83,1803,1355,17,1862,1595,20,4374,3615,34,501706,415490,94,0.0468875
95903,91792,75,40234,38053,73,863,772,0,1132,966,0,2911,2626,27,322312,298426,83,0.0468875
232235,173228,94,93583,69729,90,2384,1847,25,3433,2485,32,8079,6244,43,861376,661433,100,0.0478851
28255,28740,46,8657,8891,34,235,242,0,201,315,0,695,699,0,81362,80275,70,0.0498803
262984,220844,92,122917,107173,91,5194,4370,33,4823,3847,35,11030,9505,47,1.04858e+06,990048,103,0.0518755
39004,39460,60,12196,12202,39,408,454,0,355,363,0,1036,1012,2,137580,139658,75,0.0538707
107232,105400,74,40063,39584,73,1342,1173,10,1643,1459,17,3605,3528,29,424305,403676,83,0.0548683
32585,35521,43,15833,16308,41,364,480,0,314,426,0,872,996,0,113513,110836,76,0.0548683
23787,22672,60,10283,10641,37,127,180,0,264,258,0,472,430,0,60537,63509,70,0.0558659
53283,54281,70,17436,17722,44,539,406,0,609,565,0,1317,1226,12,144007,142015,76,0.0568635
