"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
107629,75212,91,44820,30912,87,14746,10192,53,-8,104,0,-41,68,0,-496,272,0,0.00841736
361534,176794,136,150998,72657,135,51130,24385,130,97,145,0,-137,74,0,-1020,267,0,0.00946953
244492,152955,114,93435,60185,106,37445,23266,102,6,107,0,-25,65,0,-404,629,0,0.0157825
173266,118169,98,100109,68175,97,26677,18086,74,51,65,0,124,133,0,211,369,0,0.0199912
157149,103830,110,69459,45437,95,25569,16671,73,86,179,0,-7,36,0,-1055,236,0,0.0210434
68750,50105,76,17714,12270,58,11548,7599,51,75,121,0,-124,45,0,234,394,0,0.0241999
330855,163089,130,133410,63781,124,42036,19967,118,-87,50,0,192,111,0,-211,141,0,0.0273564
258196,167413,113,89147,58367,105,45304,28476,102,-109,99,0,125,83,0,-347,378,0,0.0305129
192473,120428,101,57671,34452,99,29646,18336,83,-110,50,0,-107,49,0,-451,152,0,0.0357738
219174,128538,119,67390,39893,105,37696,22759,101,53,125,0,69,75,0,633,1136,6,0.0547128
231156,136232,125,99349,60108,109,34414,20730,103,423,566,0,348,372,0,122,265,0,0.0547128
263466,147554,120,108590,59945,116,38341,20678,111,-104,91,0,139,76,0,-1,537,0,0.062078
222528,143145,121,121834,80154,106,33789,20924,97,-86,74,0,-131,48,0,92,547,0,0.0736519
81566,59662,76,38737,27476,82,14146,9544,53,-243,0,0,145,62,0,-7187,0,0,0.0736519
62116,42758,90,27145,19043,78,6585,4871,41,-45,84,0,-115,15,0,74,410,0,0.0768084
114851,80431,93,23400,16203,63,17235,12120,57,13,121,0,92,103,0,-83,367,0,0.0831214
177857,113427,104,68795,43231,99,31480,20019,85,-171,37,0,-5,40,0,-175,427,0,0.0894345
159429,107517,99,74852,50380,94,23303,15267,65,-160,43,0,62,76,0,219,817,0,0.106269
216821,130747,109,81450,49657,104,31006,18403,94,-59,94,0,106,78,0,-2892,0,0,0.106269
300998,155858,121,104627,53421,118,52112,26466,115,144,201,0,-36,54,0,-223,247,0,0.112582
71932,51793,84,26919,19375,69,9306,6109,48,20,134,0,-4,74,0,-9766,0,0,0.113634
273978,150263,119,93920,50329,113,36849,20465,101,-50,53,0,-81,32,0,-8002,0,0,0.113634
198232,130464,116,53598,35791,99,27165,18052,84,23,91,0,-15,93,0,-5227,0,0,0.114687
187989,126150,103,70127,47172,99,30099,19963,81,-28,58,0,-68,26,0,-481,429,0,0.115739
197328,130113,99,81346,53629,99,31653,21113,91,-148,97,0,97,92,0,202,506,0,0.122052
152918,105146,102,61943,42812,94,24845,16961,72,-24,76,0,181,112,0,264704,192588,72,0.122052
237261,146047,110,104101,62274,107,41033,24775,100,-28,109,0,-20,42,0,-347,263,0,0.124156
182886,122172,100,68125,45256,98,26633,16908,74,-125,78,0,55,94,0,-4041,0,0,0.124156
184128,125025,101,46824,32239,92,28726,19438,78,-65,80,0,-30,51,0,-510,271,0,0.13573
144402,101824,94,82664,57017,92,25674,17686,77,-40,87,0,-14,108,0,-647,216,0,0.13573
273524,164099,123,129001,77529,113,35401,21333,100,-127,96,0,-54,47,0,-517,88,0,0.142043
210719,142861,105,59798,40726,97,34566,22460,94,-192,59,0,161,100,0,-8920,0,0,0.143095
475865,211601,152,179424,77211,151,68368,29768,145,-45,124,0,-18,44,0,575,597,0,0.154669
399504,189675,150,153422,73900,137,4779,2287,43,-87,68,0,-48,68,0,517,424,0,0.160982
263415,160288,111,97263,58613,111,35844,22257,107,-270,30,0,-339,0,0,-32184,0,0,0.160982
389303,193987,152,163674,83666,138,61630,30643,133,-47,65,0,-76,70,0,540,742,0,0.164139
163351,112598,109,45472,31244,92,24215,17064,70,-134,60,0,-177,33,0,-3369,0,0,0.165191
105005,74637,90,20098,14193,60,19927,14634,64,9,87,0,26,75,0,-5733,0,0,0.165191
