"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
147985,122649,96,47250,38937,81,1686,1331,16,1605,1359,15,3396,2692,31,297530,240871,89,0.00238711
113276,96470,81,41608,36029,77,1313,1222,12,1278,947,0,2423,2131,24,233389,197592,87,0.00238711
103280,102617,74,19170,19036,46,1403,1349,13,1519,1624,15,3328,3360,25,422988,400757,81,0.00358066
40973,38236,69,11314,11639,37,487,620,0,433,494,0,870,835,0,95945,95233,73,0.00358066
53316,56699,66,22766,23274,49,505,483,0,677,687,0,1165,1337,12,171113,165908,74,0.00358066
236329,181616,93,90533,69369,90,2657,2124,26,3202,2199,31,7414,5833,42,1.01236e+06,776861,100,0.00477422
42336,43218,68,10327,10502,37,509,580,0,505,441,0,902,987,0,89914,84908,72,0.00477422
107047,104497,77,44287,43587,74,964,968,0,1023,928,0,2913,3040,25,416527,402293,83,0.00596777
133992,120731,82,55981,50429,78,1300,1289,12,1574,1388,14,4024,3758,31,557528,493469,90,0.00716133
150426,143931,79,48958,46554,77,2111,1944,20,1832,1824,18,3901,3666,29,351240,330054,85,0.00835488
206094,161978,95,81715,64194,87,2162,2044,19,2484,1922,25,6327,4998,39,832214,657662,98,0.00835488
193313,147778,89,70447,55431,88,2072,1504,21,2389,1613,26,4413,3266,36,362190,268801,96,0.00954844
38068,38288,73,8594,9190,34,178,237,0,319,367,0,950,1014,2,121491,122776,71,0.00954844
104876,94589,79,37628,33701,76,1312,1178,10,1035,939,0,2596,2271,26,231463,203314,82,0.00954844
81124,81448,72,19360,19865,44,929,853,0,902,1102,6,2415,2612,22,331251,324442,80,0.010742
102964,99970,88,47003,45465,73,1368,1185,10,962,943,0,2378,2374,21,203992,188211,81,0.010742
106839,90980,81,41940,36538,77,1546,1259,15,1523,1209,11,2397,1973,24,225852,183987,85,0.0119355
101495,95864,76,37383,35241,75,1277,1349,11,1150,1064,5,1961,1860,19,208550,205077,80,0.0119355
172023,146509,87,72683,62876,83,1648,1568,17,2271,1867,23,5433,4626,36,717616,612721,95,0.0143227
91197,91579,76,34978,35058,71,1131,1221,10,1477,1117,9,2956,3005,25,383859,367134,80,0.0143227
96451,86049,81,39368,34933,76,1034,890,0,976,701,0,1886,1719,19,197142,177141,87,0.0155162
84151,82285,74,33466,33324,71,1066,1095,6,1213,1017,4,2261,2187,22,309765,306836,81,0.0155162
123544,116903,78,60336,56309,78,1389,1256,13,1535,1385,15,3254,2908,28,292566,269892,86,0.0155162
57104,56633,72,21106,20888,49,561,683,0,617,665,0,1381,1282,13,151683,152363,78,0.0167098
194058,148235,88,79093,59801,87,2052,1444,20,2163,1701,22,5164,4057,37,705004,530689,105,0.0179033
208546,169374,86,72835,58445,84,2390,1975,23,2212,1792,22,4624,3670,34,442401,357076,91,0.0179033
