"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
214910,112362,115,96247,50757,111,58092,30517,108,-36,111,0,0,33,0,-841,276,0,0
81175,49209,99,52261,32205,89,19048,11540,62,191,178,0,-38,55,0,-358,132,0,0.00983158
75862,51640,88,30509,21205,80,21985,15067,65,-85,29,0,-101,47,0,-481,275,0,0.0117979
140243,88007,103,123279,77574,98,27715,17332,73,-56,89,0,-73,54,0,-1787,32,0,0.0127811
65539,46592,81,40294,28456,82,17898,12261,60,106,91,0,-17,65,0,-106,300,0,0.0147474
156834,89536,112,88910,50954,103,46896,27390,100,2,145,0,-103,30,0,-667,119,0,0.01868
73112,50719,84,40733,28638,83,24583,16720,74,11,140,0,-126,13,0,-814,234,0,0.0196632
104456,60652,97,71876,42605,97,26003,14678,76,4,92,0,223,137,0,-294,209,0,0.0265453
210213,108399,115,98439,51140,112,54039,27572,109,-86,86,0,-3,71,0,-42,467,0,0.0314611
295144,149093,125,209736,106735,123,94145,49628,120,-50,88,0,-3,56,0,-145,343,0,0.0403095
327705,151665,125,133114,61414,121,78516,34659,120,-67,134,0,-46,69,0,-8185,0,0,0.0403095
74527,47953,88,67257,43064,88,20800,13537,65,52,128,0,-50,55,0,-4804,0,0,0.0412926
87934,59795,88,39909,28172,85,22221,15502,68,18,124,0,-128,22,0,-136,329,0,0.0452253
172967,98897,111,82591,47175,106,43051,23552,103,50,81,0,-41,66,0,-213,505,0,0.0491579
56668,40667,71,37919,26545,81,14951,10647,56,5,63,0,58,62,0,-2730,0,0,0.0501411
193189,110071,109,98360,56032,105,51358,30764,104,-76,112,0,10,63,0,-526,177,0,0.0521074
181158,106521,111,93990,56226,106,43937,25912,103,-34,89,0,-12,81,0,-2559,0,0,0.0530905
197838,97916,117,149235,77463,112,48179,24375,107,9,81,0,-1,85,0,413,474,0,0.0580063
149936,87688,102,98739,57675,103,39366,21894,99,-102,48,0,-49,72,0,-683,136,0,0.0589895
73980,49572,86,45907,30119,89,17666,11208,61,198,234,0,-34,34,0,592,746,0,0.0609558
133591,75776,98,92076,53367,99,36651,20277,96,125,124,0,-49,45,0,-2284,0,0,0.0609558
64646,42676,92,41819,28016,86,18553,12308,64,115,135,0,-50,68,0,-109,395,0,0.0658716
50292,34952,82,46579,32638,81,28043,19601,80,-74,113,0,6,47,0,-86,309,0,0.0668548
56065,38762,86,27896,19781,79,15106,10591,54,-42,55,0,-131,12,0,-11,248,0,0.0698042
206319,118570,116,131254,76295,112,52559,30524,108,-148,132,0,-15,47,0,115,574,0,0.0717705
74350,50181,89,43169,27979,88,22481,15222,69,244,165,0,2,66,0,-482,329,0,0.0727537
48803,34965,78,30198,21865,78,10583,8012,47,195,166,0,-19,42,0,324,423,0,0.07472
285954,135457,128,167829,82775,121,69179,30975,118,107,121,0,-48,64,0,-715,114,0,0.0816021
106864,62154,95,76672,43516,97,27933,15804,85,37,141,0,19,107,0,-557,190,0,0.0875011
253892,115952,130,132690,63785,122,61832,27655,120,-50,94,0,-18,76,0,-540,134,0,0.0904505
88184,53939,98,54755,32666,92,25724,15380,79,111,101,0,78,68,0,238,437,0,0.0953663
314149,142984,138,166473,79219,130,71722,33525,127,-71,74,0,79,109,0,-447,283,0,0.0973327
136118,79579,99,100742,61330,100,40577,23681,95,92,111,0,11,52,0,38,303,0,0.100282
427798,185235,161,296824,142841,161,137957,71729,158,-155,103,0,78,54,0,-325,398,0,0.102248
75649,53228,94,43967,31149,84,17346,12299,58,-44,105,0,-6,58,0,67,554,0,0.116013
118523,80116,98,79027,53239,93,43169,28760,91,79,131,0,-13,36,0,-49,353,0,0.120928
121662,74000,98,84702,50612,98,25880,15464,80,-53,67,0,-5,39,0,-272,301,0,0.122895
209442,127128,107,175052,107674,108,83316,50133,103,-144,94,0,-58,57,0,-99,444,0,0.125844
52368,36885,82,35790,24135,83,15087,10814,57,-54,120,0,51,105,0,-1325,76,0,0.125844
106345,62440,104,56786,33071,97,29656,17497,83,-142,53,0,80,108,0,-501,157,0,0.135676
66143,44509,93,39987,27494,82,16805,11256,58,-2,89,0,-15,57,0,-3282,0,0,0.135676
54625,38152,81,27674,19093,78,14441,10129,55,204,144,0,3,67,0,111,290,0,0.138625
426556,178906,167,331664,159259,155,130032,57200,153,211,179,0,131,93,0,122,729,0,0.142558
119089,79986,94,52920,34553,91,29385,19304,82,-93,60,0,-134,55,0,10959,7234,64,0.143541
95364,54942,101,56230,32684,94,25447,15099,79,146,102,0,-37,77,0,-553,89,0,0.146491
127790,78502,97,83021,48460,101,30762,17656,89,114,115,0,-70,45,0,5,370,0,0.15239
43324,30652,78,30555,22110,77,12787,9188,51,-38,105,0,-14,96,0,-5413,0,0,0.15239
67231,43818,89,52444,34002,88,20643,13260,64,122,157,0,69,71,0,304,649,0,0.154356
171957,111088,105,84928,56056,98,49050,31082,97,13,114,0,-61,85,0,-979,0,0,0.157305
178162,93517,115,145841,79521,110,48140,24068,103,-107,65,0,-57,36,0,-9034,0,0,0.157305
31949,22963,61,23103,16437,70,13786,9982,52,90,71,0,-49,49,0,-622,483,0,0.158288
262374,127161,136,119099,57494,121,65896,31761,118,-96,164,0,45,80,0,-294,381,0,0.161238
124369,84907,91,79824,53618,93,34637,22601,89,-209,60,0,-28,43,0,-10712,0,0,0.161238
175614,106820,107,126079,76570,104,61510,36397,100,-120,118,0,123,92,0,-153,349,0,0.163204
50416,36479,79,29422,20881,77,15499,10510,57,59,166,0,31,95,0,73,637,0,0.166154
174465,96119,118,96588,54412,108,44484,24013,105,-92,67,0,-58,36,0,739,656,0,0.16812
99418,67552,101,53124,36576,88,22868,15835,63,35,115,0,-95,39,0,-421,275,0,0.170086
161956,86667,111,129325,71855,104,54907,31106,100,-43,122,0,-45,45,0,97309,111153,118,0.170086
111827,74169,90,72443,48455,92,35260,23001,90,-14,110,0,93,110,0,-9040,0,0,0.17107
43768,33320,64,27593,20183,74,13288,9245,51,55,127,0,-76,16,0,78,439,0,0.179918
188905,102888,111,102222,57477,107,49670,26459,104,62,107,0,-69,78,0,-2705,0,0,0.179918
91283,63702,88,49875,33772,87,26189,17789,72,21,126,0,67,102,0,-2477,170,0,0.180901
140394,85710,100,97586,57134,102,44368,24949,99,-204,68,0,-92,44,0,-471,264,0,0.183851
48310,33764,84,40393,28419,80,15489,10714,58,-65,88,0,106,112,0,548,929,0,0.187783
89378,62049,87,59049,41665,86,25705,18000,70,-63,143,0,26,73,0,-583,244,0,0.188766
190774,107158,110,117463,64291,107,37303,20830,103,204,148,0,41,61,0,-317,361,0,0.193682
92027,59280,102,59834,37293,90,24349,14981,75,-29,106,0,-30,71,0,251,773,0,0.198598
192900,104617,110,94503,51053,107,49126,26552,104,95,131,0,-1,100,0,178825,114543,85,0.199581
245610,121445,118,162308,76238,117,63301,29627,114,-189,58,0,-32,87,0,-8120,0,0,0.199581
322770,152331,138,220412,114055,129,110055,58303,126,-83,60,0,-86,45,0,-5744,0,0,0.201547
77650,54570,96,19270,13878,57,17382,12701,59,16,70,0,-96,43,0,-21073,0,0,0.201547
237960,116115,128,160511,82008,114,66589,33325,111,-96,123,0,-50,51,0,-333,353,0,0.206463
95097,54204,100,67196,39367,95,25630,14379,74,-44,92,0,-42,48,0,-232,380,0,0.212362
69316,46685,85,49100,32325,87,18228,12082,60,-102,37,0,-76,15,0,-1099,178,0,0.213345
41571,28738,77,48042,34731,80,23291,16353,69,-135,37,0,98,99,0,954,854,0,0.215312
97893,68261,90,41637,28830,86,24198,16066,66,-112,107,0,2,69,0,-3616,0,0,0.217278
113568,66904,95,72634,42315,96,33404,19770,92,-9,136,0,-3,57,0,-249,259,0,0.219244
70918,50812,84,37440,25222,86,18419,13162,59,-64,102,0,-155,22,0,-2318,0,0,0.219244
243767,131455,115,108502,57750,112,59918,33659,106,125,136,0,36,118,0,-355,224,0,0.222194
66028,45336,95,44761,30624,83,20942,14422,63,-40,146,0,67,73,0,-698,200,0,0.22416
250931,118465,132,172964,79574,122,77412,33206,120,-99,86,0,17,58,0,208,900,0,0.22711
58726,41430,94,29565,21275,76,13085,8903,51,-107,111,0,210,119,0,215,477,0,0.229076
56272,39247,89,26265,18900,73,17149,12712,57,-77,69,0,56,46,0,-572,69,0,0.230059
80064,50285,91,53075,32947,88,25125,15411,74,5,151,0,11,75,0,261,420,0,0.231042
98607,64928,95,90366,59862,92,37891,25531,87,-22,88,0,-20,40,0,-487,351,0,0.232025
73088,51870,84,35903,25453,82,18498,12566,59,140,237,0,-96,22,0,-535,231,0,0.236941
137691,78757,111,100048,58947,101,35198,19541,97,-61,103,0,-28,34,0,409,425,0,0.239891
166896,96583,117,131632,74972,105,47698,26504,102,121,119,0,-12,127,0,-6239,0,0,0.240874
66128,48589,78,32836,24301,71,16680,11920,57,-157,86,0,2,51,0,3668,2678,46,0.240874
155228,90321,109,91017,52017,100,37546,21024,96,79,88,0,-162,25,0,318,451,0,0.244806
48557,34312,79,31037,22425,78,14537,10377,55,-26,102,0,21,87,0,-737,470,0,0.24579
49611,35442,78,32875,23368,79,13981,9588,54,68,177,0,17,95,0,-206,543,0,0.248739
135905,86084,110,85817,52294,100,33744,20520,94,-1,156,0,45,99,0,-3024,0,0,0.248739
76644,54035,84,46666,31922,86,19558,13069,65,-38,67,0,16,74,0,-2218,75,0,0.248739
185838,109981,106,128663,74258,104,51600,30339,101,-188,67,0,-97,58,0,-192,324,0,0.254638
468403,202539,174,336743,153112,171,110140,52008,166,86,149,0,47,94,0,-2618,223,0,0.255621
82752,50394,94,55587,34454,90,23341,14344,72,-127,63,0,-55,40,0,-11595,0,0,0.255621
