"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
126656,102301,83,55492,45894,81,1632,1168,15,1837,1506,20,4188,3393,33,303495,248956,89,0.000969097
170797,139575,86,74871,63843,84,2354,2071,22,3180,2486,28,6137,4984,40,430498,343186,91,0.00193819
118047,104201,80,50104,44207,79,1918,1720,18,1964,1862,21,4498,4034,32,333783,303818,82,0.00193819
171498,151596,88,52763,46290,81,2200,1883,19,2417,2249,23,5265,4525,37,389795,341191,88,0.00193819
80878,79332,80,15304,15318,41,1086,1197,9,1329,1232,12,2774,2694,24,221229,216018,77,0.00290729
74797,73572,72,26820,26952,66,987,1050,4,738,931,0,2419,2340,22,185880,181279,79,0.00387639
58117,57986,78,21903,21989,50,902,851,0,945,933,0,2220,2227,21,162147,154042,76,0.00387639
79298,78643,75,20335,20163,47,1085,1179,9,1545,1364,13,2608,2473,23,188555,183532,77,0.00484548
102530,100480,74,35120,33815,73,1793,1762,17,1853,1971,19,3808,3947,29,306921,294114,82,0.00581458
149723,117378,84,57074,44934,83,854,1267,12,2123,1798,22,4900,3759,37,361036,281638,90,0.00678368
89974,89410,75,39515,39703,71,1145,1255,11,1603,1591,18,3065,3135,26,234103,228216,78,0.00775277
134606,118234,84,49623,43798,79,2350,2103,22,2475,1993,22,5056,4528,34,377653,336251,85,0.00969097
84160,82031,76,26695,26354,63,1415,1278,11,1522,1267,12,3252,3021,26,234878,224082,80,0.00969097
184431,159703,83,64654,56382,83,2327,2041,23,3073,2568,27,7196,6233,40,570106,484447,91,0.0106601
118211,100287,79,46656,39509,79,1940,1503,17,1779,1481,19,3989,3344,32,306625,258571,87,0.0116292
99025,99372,73,32526,32731,72,1246,1296,12,1757,1574,17,3688,3645,28,269418,261105,81,0.0116292
160532,128689,90,52714,42380,83,1724,1685,17,2568,2142,24,5168,4219,36,386821,308611,93,0.0125983
286943,195404,104,99011,65798,102,3630,2536,32,4645,2999,39,10698,7280,52,819658,561717,111,0.0125983
66452,67170,72,21422,22031,46,1450,1333,12,1168,994,0,2294,2332,22,177939,173079,73,0.0135674
248965,181387,101,92210,70709,92,3676,2870,30,4025,3073,34,8469,6361,45,671106,498617,101,0.0145364
128612,110274,83,53643,45950,79,1783,1634,18,1677,1384,18,4073,3660,31,299993,257551,86,0.0145364
79306,78751,73,22033,21982,50,1281,1304,14,1215,1166,9,2867,2915,24,213834,203749,80,0.0155055
130987,112598,85,46371,39303,80,1817,1341,19,2314,1833,21,4370,3661,34,319065,278579,91,0.0174437
56033,56226,68,25992,25998,60,747,728,0,800,859,0,2008,1978,20,142305,135533,75,0.0174437
66963,64832,75,29142,29452,69,778,898,0,998,1036,4,2115,2090,21,156877,151662,77,0.0184128
73873,74067,72,25224,25155,52,932,836,0,986,862,0,2045,2164,19,197760,190602,77,0.0184128
167982,137383,86,51059,40896,83,2320,2047,21,2422,2140,26,5640,4517,38,389323,304580,93,0.020351
97824,98013,74,36478,36685,71,1464,1606,14,1056,1266,10,3330,3244,27,254937,254692,81,0.020351
267442,186004,98,87669,60116,97,4084,2603,35,4452,3325,36,9280,6771,48,680040,471158,105,0.020351
182641,150796,86,87750,72812,84,2142,1885,20,2859,2389,25,5672,4609,37,419657,338895,89,0.0213201
91066,92189,71,26110,26339,53,1315,1333,13,1249,1395,12,3280,3128,27,243669,243306,78,0.0213201
65367,67149,61,25305,25342,54,906,907,0,676,731,0,2268,2348,21,156621,157316,75,0.0213201
112386,106026,78,41714,38933,76,1562,1442,15,1968,1752,20,3985,3597,31,306998,278044,85,0.0222892
116386,113443,75,35948,35214,72,1577,1662,16,1825,1778,18,4084,3978,30,344204,330614,83,0.0251965
86272,85511,74,31737,32237,70,1379,1337,13,1459,1206,13,2987,2918,26,211229,204527,81,0.0271347
126014,119106,79,36644,35591,76,1789,1718,17,2110,2078,20,4525,4183,32,345353,312789,86,0.0290729
136246,115075,82,54562,44568,81,1866,1437,19,2264,1710,23,5171,4227,36,366408,296674,89,0.0290729
86145,84042,74,22425,22572,51,1390,1465,14,1274,1115,8,2855,3022,24,236069,221784,81,0.030042
101410,97643,76,36347,34766,73,1305,1213,10,1666,1550,15,3702,3584,30,308445,289420,82,0.030042
139017,117365,82,49064,40849,79,1845,1482,20,2095,1709,22,4546,3768,35,378796,317181,90,0.0319802
76179,77168,71,21399,21464,48,1137,1154,9,985,1170,8,2512,2248,23,169402,161135,78,0.0329493
185515,145505,93,54541,42650,85,2307,1664,25,2723,2018,25,5880,4642,39,437977,349521,94,0.0329493
110927,100587,88,35187,31455,78,1854,1630,18,1936,1789,20,4409,4210,31,317698,290013,85,0.0339184
162668,128631,85,68047,54302,83,2387,2136,23,2569,1796,26,5704,4446,38,435059,341741,91,0.0339184
166498,133304,100,51581,40393,85,1800,1568,16,2306,1857,24,4967,3986,35,358241,280300,102,0.0339184
