"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
97485,57098,103,77576,46716,95,31763,18708,93,90,182,0,24,58,0,5809,2595,52,0.00299025
139310,83141,101,77200,45907,101,31222,17865,86,30,95,0,-51,53,0,-9618,0,0,0.003987
148434,86769,107,73604,43502,98,24111,14050,72,127,128,0,-3,58,0,-3097,0,0,0.003987
300644,146913,131,152253,74856,125,68118,32665,122,-80,97,0,-62,80,0,-577,226,0,0.00697725
32847,21253,63,41935,28965,80,7173,4815,44,40,187,0,73,105,0,208,690,0,0.0099675
50202,35866,86,52625,37753,80,15099,11012,55,-42,101,0,-70,39,0,131,264,0,0.015948
194981,114511,107,65805,38392,104,21842,11883,74,26,106,0,108,84,0,-204,643,0,0.0189382
140166,81705,102,92125,52986,101,30520,17020,86,91,106,0,31,114,0,194,591,0,0.0219285
406960,186719,161,322253,164235,149,135758,67885,145,464,161,0,191,82,0,249,644,0,0.0249187
220788,116181,112,137547,73959,109,43923,22236,105,62,100,0,90,89,0,121,715,0,0.0308992
283182,137290,123,155614,77178,120,61296,29673,118,166,175,0,114,69,0,1050,5771,11,0.0308992
126172,92786,88,33704,24937,70,19671,13932,60,-4,84,0,-101,35,0,-25374,0,0,0.0308992
95704,65861,95,49234,34753,88,25659,17077,72,120,86,0,-71,37,0,-214,263,0,0.0338895
464415,232316,154,261378,140250,156,125366,69598,151,-179,53,0,38,98,0,287,363,0,0.035883
106032,64812,96,60346,36350,95,22148,13185,68,50,116,0,-85,64,0,-202,573,0,0.0378765
101004,70253,86,51772,36011,87,22134,15273,63,-24,84,0,12,78,0,-1924,0,0,0.0378765
34319,25972,69,32295,23051,76,14589,10504,53,-59,81,0,-101,53,0,32,1051,3,0.0408667
238940,123560,119,114455,58987,112,51618,26394,108,84,226,0,-39,63,0,253,654,0,0.0428602
179732,95142,108,96829,53481,107,44966,23485,105,119,112,0,45,68,0,-548,207,0,0.0468472
160497,100960,103,50849,30925,97,10679,6941,51,-16,134,0,45,66,0,-4966,0,0,0.0468472
129476,90938,94,29151,20674,81,20074,14177,61,95,168,0,36,100,0,243,626,0,0.0498375
56704,40744,79,35553,25038,81,13906,9540,55,-140,33,0,-14,110,0,54,352,0,0.051831
329812,151373,129,249139,124325,126,83246,40165,122,-64,231,0,-75,36,0,-708,144,0,0.0568147
198919,112313,111,106199,58594,110,34530,18923,95,-52,75,0,-14,64,0,-32,565,0,0.0588082
257074,138361,116,211964,120598,118,64075,34539,114,201,148,0,-115,63,0,-788,526,0,0.0608017
147441,97083,105,81283,55433,95,42459,27496,92,-86,56,0,20,84,0,-9927,0,0,0.0608017
299029,140464,128,251615,127540,127,65882,31529,122,26,136,0,182,108,0,96,405,0,0.0647887
103252,70868,92,62572,43625,87,24724,16641,69,-34,118,0,-81,37,0,-451,340,0,0.067779
94152,62507,90,55465,36607,89,21015,13673,67,109,107,0,79,70,0,-2164,0,0,0.067779
77523,48710,87,52104,32186,88,20366,12689,65,-66,49,0,-6,87,0,-130,362,0,0.0697725
182577,98610,108,113517,61902,107,42900,23435,102,-11,107,0,32,60,0,-199,330,0,0.0747562
260048,125623,122,139295,71011,118,55171,25764,117,-45,104,0,66,95,0,342,442,0,0.0767497
331144,151444,135,211515,103338,132,90406,46540,127,142,164,0,-316,15,0,-102,431,0,0.07974
61441,40438,89,63522,39748,90,10073,6398,50,-111,39,0,-32,79,0,-8616,0,0,0.07974
190648,98884,109,106943,55991,109,49741,25142,107,-67,68,0,12,49,0,-352,168,0,0.0827302
144208,84179,102,78978,44938,100,29127,16458,89,71,174,0,-4,87,0,109,394,0,0.087714
191901,106585,110,105843,58234,109,36239,19391,103,-204,76,0,35,60,0,248,634,0,0.0897075
251481,117201,128,202576,101117,123,70043,32774,117,92,112,0,-21,68,0,-564,207,0,0.0926977
211656,113801,115,116458,63381,110,39115,20331,105,95,123,0,-58,60,0,-216,349,0,0.0966847
169937,111386,99,71259,44065,99,80601,51678,99,-94,103,0,125,94,0,402,488,0,0.100672
186043,105120,111,108018,61619,106,36687,20084,95,-39,98,0,84,86,0,-6052,0,0,0.100672
86737,62578,84,57533,40842,85,20350,13929,63,21,150,0,69,58,0,57312,79785,99,0.100672
91087,54051,94,92425,55228,98,36420,21273,92,102,81,0,7,44,0,-1296,172,0,0.101668
97673,60295,97,56831,35524,93,20573,12069,66,-131,63,0,139,115,0,-1500,137,0,0.102665
121585,70466,100,83393,50275,98,26037,14806,80,107,138,0,116,150,0,183,367,0,0.103662
68799,48342,79,28784,21058,73,12508,8874,52,187,102,0,68,73,0,-4926,0,0,0.104659
115507,65289,100,113593,64185,101,45982,25188,97,-136,56,0,69,51,0,36,332,0,0.111636
151437,74814,109,113043,60092,107,42764,24090,102,190,104,0,3,71,0,-1613,0,0,0.112633
134800,76879,112,72241,41021,97,33986,19115,94,148,133,0,-32,83,0,-2214,98,0,0.113629
228571,143682,109,143681,94669,105,40008,25286,98,41,107,0,171,121,0,-915,426,0,0.114626
209728,112909,110,168372,92183,113,43319,24439,104,198,214,0,31,82,0,-223,379,0,0.118613
82692,55842,98,41199,27029,98,19563,13549,70,599,768,0,566,590,0,-291,251,0,0.118613
324432,157131,131,200760,99921,130,69793,33665,125,-137,80,0,-67,72,0,-6084,0,0,0.118613
202975,111054,112,127726,73263,109,56281,31670,105,93,112,0,-104,19,0,-284,320,0,0.132568
108431,65876,100,73524,45805,94,24711,15344,74,125,107,0,-54,48,0,-4298,0,0,0.133564
99681,63113,91,69635,43559,91,27858,16952,79,215,142,0,-26,31,0,-337,269,0,0.140542
148884,85723,110,100464,59361,104,29428,16932,88,29,90,0,80,60,0,-855,23,0,0.145525
241926,129092,119,160391,86868,114,42078,22106,107,361,155,0,-128,75,0,-11,271,0,0.149512
97725,59709,96,58416,35764,92,27136,16081,76,105,119,0,-13,26,0,-11788,0,0,0.149512
180853,95245,117,127063,68568,107,31244,16126,88,-219,65,0,89,70,0,98,277,0,0.154496
310332,154215,128,168020,81750,126,68706,34344,122,103,236,0,20,95,0,-251,321,0,0.15649
39169,30216,68,24167,17485,67,10578,7598,49,-133,60,0,-67,24,0,492,749,0,0.158483
64553,44511,84,44740,32048,81,14022,9237,52,-133,31,0,-7,78,0,-317,258,0,0.164464
185403,97120,110,104140,54577,108,41847,20908,104,103,142,0,170,121,0,-414,361,0,0.166457
417148,182900,147,282851,129460,147,97418,46248,141,124,150,0,75,66,0,-190,502,0,0.172438
