"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
200615,162076,96,73613,59754,86,2239,1983,22,2663,2074,27,5643,4742,37,714791,572713,98,0
30195,30400,64,11780,12139,37,253,339,0,325,406,0,672,758,0,97572,94540,73,0.00107354
53013,52672,69,19270,19443,48,471,621,0,413,457,0,1400,1286,13,180106,176344,79,0.00214707
216592,184953,89,89620,76920,85,3706,3276,27,2941,2643,27,7874,7015,41,930463,827233,94,0.00429415
127635,119625,81,50549,46263,77,1796,1473,17,1702,1558,17,4323,4196,30,546158,497504,88,0.00429415
209661,169712,103,88009,72469,87,2624,2333,24,2493,2040,26,6268,5349,40,713978,573640,97,0.00536769
34867,35124,66,14261,14738,39,175,255,0,246,253,0,769,819,0,111794,112648,72,0.00536769
45625,45172,83,17565,18058,42,366,450,0,457,410,0,1093,1061,5,127224,125187,74,0.00536769
107387,100008,78,46771,42729,77,928,760,0,1291,1168,10,2743,2453,24,352958,311665,88,0.00644122
43348,43432,66,18112,18188,45,251,396,0,456,503,0,725,680,0,114671,110437,74,0.00751476
41019,41387,63,13824,14043,40,336,458,0,292,229,0,970,1025,3,134587,128434,76,0.0085883
244052,186596,100,94369,74180,93,3321,2481,28,2867,2124,29,7096,5500,43,809188,626400,103,0.0085883
51520,52198,68,18508,18479,44,589,445,0,558,479,0,1187,1212,10,148685,147749,77,0.00966184
57404,57165,66,17023,17334,43,1005,728,0,592,703,0,1339,1275,11,180489,174346,77,0.00966184
34060,34558,69,18533,18908,43,232,339,0,405,385,0,739,659,0,105232,103553,70,0.0150295
135634,123136,81,55849,49894,80,1834,1522,17,1481,1394,13,3225,2900,28,383208,340734,89,0.0150295
134074,118934,82,55442,48919,80,1572,1326,14,1329,1178,11,3589,3239,30,483589,423447,91,0.0171766
95381,90486,75,44236,40462,74,758,784,0,1161,1009,2,2595,2331,24,335375,302238,85,0.0182501
99218,98236,76,19553,19460,46,1050,1009,2,1261,1163,8,2580,2516,25,328523,313255,83,0.0193237
39723,40205,67,15191,15485,41,50,79,0,414,256,0,1055,976,0,119313,120309,71,0.0193237
23645,25694,46,12246,12516,38,313,243,0,140,179,0,697,732,0,76482,77249,68,0.0193237
