"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
186206,104660,111,94362,50220,113,40749,21010,108,74,116,0,-43,70,0,-66,353,0,0.0141749
208554,120652,112,136417,80958,109,60550,34801,104,96,122,0,6,91,0,176,574,0,0.0172124
268138,129270,124,226122,109393,126,100823,49043,121,-3,116,0,-63,47,0,109,571,0,0.0192374
162016,92388,109,120745,65306,109,56295,30268,105,131,178,0,7,55,0,579,321,0,0.0263249
142753,82144,106,92478,51655,103,36766,20531,99,-274,34,0,-84,49,0,-7103,0,0,0.0273374
158873,82735,108,123693,65899,110,47815,25007,105,173,144,0,-143,56,0,-6121,0,0,0.0273374
252040,108396,127,194721,85051,129,81224,36240,125,-10,95,0,-124,19,0,-72,502,0,0.0323999
77511,49626,88,26261,16933,78,11403,7406,56,-107,115,0,41,101,0,-238,454,0,0.0344249
43360,27919,75,41442,26920,81,13173,8811,58,-77,45,0,-34,40,0,386,635,0,0.0364499
295086,141383,131,147304,71157,128,100497,49244,128,-12,151,0,-14,33,0,-326,291,0,0.0415123
173917,88983,117,103820,53162,112,46402,23846,108,35,178,0,-162,34,0,-1564,22,0,0.0425248
40723,26346,78,36286,23312,82,9590,6109,49,-179,73,0,-82,41,0,-270,144,0,0.0445498
129913,76986,100,80404,47983,99,45451,27527,97,26,142,0,34,65,0,432,542,0,0.0465748
55829,37070,87,32864,21034,84,14313,9424,58,-87,52,0,-43,43,0,-259,186,0,0.0546748
59618,36693,90,61689,36681,89,21957,12624,69,-12,56,0,35,64,0,452,805,0,0.0566998
25240,16865,74,33173,21574,74,9450,6159,51,-77,61,0,74,125,0,-94,298,0,0.0597373
153514,83836,108,101537,51584,106,43378,22287,103,-67,158,0,76,104,0,-127,344,0,0.0607498
104412,58595,103,104940,56483,103,32484,17718,97,-20,100,0,-103,42,0,345,678,0,0.0708747
115209,71591,94,98153,61088,97,23229,14785,69,-94,103,0,7,75,0,-217,284,0,0.0749247
151731,93253,103,78149,48919,99,46143,29096,97,69,82,0,62,58,0,86,667,0,0.0830247
84099,48706,106,56313,32244,97,29339,15852,88,-134,30,0,-4,40,0,-1261,67,0,0.0840372
46116,30171,74,29851,19512,81,13101,8530,54,-4,134,0,-37,42,0,237,330,0,0.0870747
177506,93172,120,112231,59579,113,57513,29192,110,208,138,0,-65,49,0,-825,0,0,0.0890997
37913,25016,71,23228,15425,66,13005,8597,55,141,144,0,9,80,0,-2,393,0,0.0890997
181070,98819,114,123874,69490,108,42406,22357,104,53,100,0,-83,32,0,-12693,0,0,0.0901122
213650,110027,114,103102,51634,113,75433,37607,113,-117,74,0,-29,76,0,-3858,0,0,0.0901122
67661,42220,95,39851,25963,86,19679,12401,64,153,93,0,-48,90,0,-90,138,0,0.0951747
45575,32223,67,35249,22730,83,16125,10714,60,-160,34,0,-15,37,0,-16,633,0,0.100237
192501,105597,113,151081,79560,113,58132,30778,108,6,113,0,81,92,0,-1948,78,0,0.10125
81507,52022,92,77428,49690,90,24191,15141,73,-83,72,0,70,88,0,-156,541,0,0.10935
45227,29956,82,28597,18969,80,9678,6830,49,-13,150,0,89,124,0,100,503,0,0.112387
170047,91340,113,125476,66386,110,47108,24267,107,74,109,0,-91,67,0,-774,124,0,0.115425
51195,34543,82,45353,29704,83,10757,7210,50,-72,82,0,83,71,0,-599,396,0,0.116437
101701,63911,96,69622,43571,93,28171,17581,81,151,119,0,35,67,0,159,486,0,0.122512
306198,143710,133,416421,197583,133,175393,83101,128,-102,71,0,-9,77,0,-698,462,0,0.123525
147635,90991,100,112457,70295,100,38724,24326,95,-76,148,0,-71,41,0,-7026,0,0,0.124537
93205,58680,92,47276,29932,91,26596,16682,78,108,126,0,23,108,0,-335,135,0,0.128587
318336,155535,129,184136,93942,130,99442,47918,127,-151,121,0,34,74,0,-2583,71,0,0.128587
183322,92615,122,133733,67869,113,53513,26645,108,69,132,0,77,76,0,-135,469,0,0.130612
31938,20687,77,24235,16090,77,13058,8809,56,-119,89,0,-65,56,0,-193,205,0,0.137699
135135,84871,95,47999,30735,94,34449,21917,92,-56,113,0,44,92,0,450,391,0,0.138712
45159,29959,79,41450,26814,84,19348,12926,63,-129,14,0,48,94,0,-6905,0,0,0.138712
26165,17936,79,35525,23682,77,13936,9221,58,-82,78,0,-46,14,0,162,238,0,0.157949
294614,138119,133,142393,67172,125,85972,40443,124,48,136,0,136,96,0,-289,264,0,0.160987
42713,28921,76,31952,21099,80,14375,9203,56,-91,37,0,-117,28,0,546,885,0,0.172124
56710,36696,89,39842,25877,84,16967,10980,62,-49,95,0,89,127,0,-99,375,0,0.176174
165434,94388,117,109082,60772,105,49543,27579,101,27,99,0,-139,54,0,135,792,0,0.181237
40762,26026,78,17212,11601,59,9691,6274,50,-49,40,0,22,48,0,-3251,0,0,0.181237
70364,46022,92,27630,18420,78,14580,9630,59,-65,170,0,62,77,0,-28,440,0,0.186299
196623,105037,115,136295,72309,113,59139,30731,108,-200,43,0,38,85,0,112,754,0,0.187312
37333,26133,76,15250,10290,57,11477,7575,53,-33,97,0,-66,50,0,388,563,0,0.191362
104516,67160,103,55385,35634,92,22043,13875,71,-150,78,0,-9,91,0,358,504,0,0.196424
67158,43063,87,43104,28095,86,20228,12713,62,-81,112,0,-6,53,0,63,494,0,0.197437
32543,21972,60,34408,22326,80,27375,18280,79,-49,47,0,120,112,0,-1388,5,0,0.197437
78098,50158,92,46857,30613,89,15593,10125,60,158,99,0,-89,36,0,464,533,0,0.202499
