"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
97717,95823,81,40581,39450,79,66560,63220,81,480,502,0,3340,3120,30,630,708,0,0.00403204
140744,116141,93,50512,41220,88,88604,72630,91,751,740,0,4583,3703,38,419,662,0,0.00504006
86285,87109,77,32161,32399,75,60623,59596,78,700,691,0,3209,3171,29,-194,239,0,0.00806409
232133,163989,107,91111,66402,101,153078,107897,103,1204,718,0,8155,5586,51,812,803,0,0.0241923
91461,91184,85,43384,43183,77,57740,56941,78,552,397,0,2923,2736,26,-274,156,0,0.0262083
82557,83946,78,24675,24666,65,49597,49070,76,469,536,0,2382,2412,25,-168,200,0,0.0272163
176968,139621,98,65101,50385,93,130479,103251,96,1173,863,0,6860,5503,46,844,767,0,0.0272163
116854,99409,87,46520,39322,87,91212,75761,89,999,570,0,4511,3868,36,643,640,0,0.0282243
134930,130755,86,57316,54610,82,95875,89772,84,920,872,0,5042,4822,37,513,819,0,0.0292323
110600,110010,80,28750,28208,76,76729,74620,82,581,862,0,3713,3792,31,947,1363,9,0.0322564
79632,80969,75,34159,34073,74,55168,54331,77,707,464,0,3058,2766,29,40,703,0,0.0322564
143772,111538,97,66079,52329,90,105215,80357,92,736,565,0,5004,3764,42,941,826,0,0.0342724
105212,101541,82,43647,41865,78,66042,63496,81,645,460,0,3309,3108,29,314,567,0,0.0352804
118981,102197,85,45977,39324,84,81585,68374,87,492,675,0,4248,3459,37,1202,783,0,0.0383044
181653,143785,95,75087,59575,93,125108,98790,97,1137,842,0,6403,4894,45,135,391,0,0.0413285
90274,88925,85,33397,33062,78,59619,58520,80,225,333,0,2972,2830,28,529,455,0,0.0423365
179690,131517,109,71131,53714,95,122252,87531,98,758,565,0,6370,4466,46,769,625,0,0.0433445
181552,128955,97,153314,108435,99,234051,174319,100,1931,1255,21,11713,8478,63,302,477,0,0.0483845
82341,75207,87,31309,28640,79,44850,39861,81,567,270,0,2220,2293,23,-159,420,0,0.0554406
179823,139086,102,64553,50106,92,114099,86703,95,852,644,0,6051,4712,44,595,731,0,0.0564486
290096,191497,118,94819,63680,114,171776,110222,118,1096,989,0,8820,5947,56,160,425,0,0.0574566
161337,136210,92,65605,55701,91,103184,85241,93,645,775,0,5334,4213,43,519,665,0,0.0584646
132886,114648,91,37290,31274,86,92666,78531,88,495,620,0,4738,3985,38,400,722,0,0.0594727
241103,166822,110,82176,58111,105,142185,99829,109,1371,966,0,7373,5024,52,764,1038,3,0.0614887
104160,103789,84,28724,28438,77,67784,66036,80,554,606,0,3485,3180,31,184,474,0,0.0624967
99365,97215,78,31110,30608,76,56921,55870,79,531,586,0,2800,2754,27,-332,178,0,0.0624967
127094,120006,85,56859,54307,82,88737,84222,84,789,786,0,4707,4328,37,716,922,0,0.0635047
91744,89250,81,25971,25908,69,60560,58431,80,568,465,0,2850,2758,28,34,241,0,0.0675367
204411,162966,104,62403,48707,97,113733,87773,99,1056,795,0,6091,4536,45,696,614,0,0.0705608
77013,79103,76,20915,20964,59,53800,53104,76,477,274,0,2646,2775,26,-36,495,0,0.0715688
107290,105551,80,47115,46461,79,54303,53497,80,250,391,0,2779,2758,26,249,308,0,0.0715688
138826,123630,89,65655,58121,89,89371,75980,90,828,650,0,4664,3630,40,-101,616,0,0.0725768
138829,115572,106,53741,44634,90,93428,80878,91,878,612,0,4911,3967,40,355,734,0,0.0766088
88105,87896,77,23205,22768,64,55063,53974,77,562,433,0,2680,2744,26,477,1143,6,0.0816489
102083,98898,82,26378,25844,70,76823,74330,80,573,499,0,4293,4231,33,88,478,0,0.086689
149461,121476,92,59594,48032,90,109482,87081,91,772,682,0,5730,4643,43,394,732,0,0.086689
182249,148185,100,89720,76071,91,193145,161337,93,1629,1567,20,9950,8453,54,-12,418,0,0.088705
67849,66838,76,49617,46618,77,85601,79440,80,239,357,0,4190,4038,33,731,955,0,0.088705
190063,147493,98,68520,53902,94,123027,92037,97,1370,976,0,6138,4550,47,753,1016,2,0.090721
105377,102034,84,37000,34856,79,80426,76738,81,542,540,0,3775,3626,32,-169,464,0,0.0967691
84453,78977,80,51940,46431,82,97819,88603,85,411,592,0,4229,3897,35,176,335,0,0.100801
90952,90072,80,28004,27839,77,66876,66713,79,346,300,0,3657,3514,30,-52,299,0,0.102817
154554,121828,96,53291,42451,90,102227,82077,92,1074,990,0,4992,4120,39,854,661,0,0.104833
158480,130176,99,61970,50374,88,99180,80078,91,834,657,0,5379,4298,42,-105,141,0,0.106849
80662,81542,77,28294,28238,75,53764,52401,77,190,299,0,2930,2856,27,193,557,0,0.108865
209338,170427,100,90139,75515,98,144924,114729,100,1335,1227,13,7598,6095,49,1264,1665,19,0.108865
215331,161586,103,83782,64561,98,127486,96673,101,1314,1081,7,6925,5122,48,59,536,0,0.113905
105121,103859,82,43720,43248,79,69690,67797,81,480,564,0,3411,3406,29,648,790,0,0.117937
175890,134902,97,63675,49870,93,108348,80364,96,861,740,0,5498,4100,44,314,373,0,0.119953
101686,98439,81,43279,41931,79,67947,64884,81,396,454,0,3449,3319,30,20,582,0,0.122977
163171,130476,96,70411,56973,92,97785,79795,94,836,594,0,4952,3942,41,694,500,0,0.122977
109973,110169,81,27515,27516,71,74970,73219,81,439,435,0,3870,3906,31,116,376,0,0.122977
262952,181417,103,129572,99159,103,245637,190519,105,2712,2236,25,12798,9310,59,1123,882,0,0.123985
103718,103580,79,44761,43590,78,63400,62057,79,514,563,0,3500,3576,30,840,1110,7,0.124993
143297,124457,92,53156,46067,87,92045,77629,89,747,713,0,4879,4271,38,-14,276,0,0.127009
172456,140000,108,51655,42331,89,118720,95146,93,1066,767,0,6211,4754,45,411,609,0,0.127009
166800,138560,100,63316,53459,89,104153,84043,91,954,1028,4,5620,4304,45,-118,300,0,0.129025
157872,125656,93,49996,39202,92,101863,79594,107,852,881,0,5307,4133,41,-65,186,0,0.129025
103261,95953,86,42798,38814,80,67115,60890,82,705,457,0,3316,2975,31,144,487,0,0.131041
182902,144255,110,65838,52616,100,118965,94823,102,1079,673,0,5871,4867,43,680,1008,1,0.135073
166515,133472,107,68401,54212,91,115196,91019,95,1077,656,0,5911,4645,45,770,545,0,0.136081
131973,113919,93,60691,51835,89,90894,79025,89,849,660,0,4272,3733,35,252,466,0,0.13709
192772,153940,95,83888,66950,94,138705,108897,96,1126,935,0,6787,5380,45,234,873,0,0.138098
132636,111837,89,46193,37504,86,90961,74185,89,533,489,0,4553,3909,38,598,627,0,0.141122
102325,99429,84,35209,34541,77,65156,62427,79,410,506,0,3380,3174,30,-499,6,0,0.146162
277878,200190,113,107185,75750,110,196503,139665,112,1643,1232,18,10153,7160,56,1749,1682,16,0.146162
242351,179137,100,88306,65307,98,160110,119201,100,1123,888,0,8470,6484,51,17,678,0,0.146162
78192,77248,91,32611,31825,75,38618,38077,77,678,581,0,1915,1789,20,838,730,0,0.149186
151606,125168,88,62258,50526,88,97654,77548,90,905,666,0,5237,3989,43,333,776,0,0.153218
181304,137875,99,71069,54998,95,118202,89380,97,940,777,0,6230,4757,45,837,685,0,0.154226
166659,155401,88,75072,70148,86,121532,108372,89,931,738,0,6212,5627,42,103,521,0,0.154226
134868,120953,85,38751,34207,84,114430,98656,88,789,580,0,5599,4657,41,48,376,0,0.155234
134966,112811,89,53714,44845,88,93918,74737,92,688,534,0,4588,3824,38,696,613,0,0.15725
326772,235227,138,211141,160359,127,354926,254625,130,4022,2748,37,18345,12847,71,1459,1385,19,0.15725
93234,90514,85,33553,32975,77,56537,55107,79,734,526,0,3305,3195,30,431,386,0,0.158258
89028,89340,78,35328,34790,76,49794,48691,78,430,328,0,2745,2668,26,-233,370,0,0.160274
70179,68552,80,28961,28962,73,44045,41793,75,231,351,0,2295,2185,25,595,596,0,0.161282
175323,150221,92,67038,56163,91,116351,96279,94,1223,798,0,5380,4364,39,151,590,0,0.163298
94834,93148,88,40396,40001,78,63298,61576,80,599,404,0,3022,2815,29,432,432,0,0.163298
85592,84012,80,34854,33545,77,49590,47724,79,196,261,0,2496,2352,25,958,1120,4,0.165314
103828,103688,81,44595,44569,78,65123,64041,79,467,478,0,3531,3364,30,3,438,0,0.169346
77553,76160,89,28350,28145,75,46145,45773,77,373,443,0,2244,2226,22,-442,68,0,0.175394
