"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
290246,190352,103,94709,65054,101,250206,167238,103,2836,1678,30,14036,9363,57,854,907,0,0.00304569
85471,82362,75,22983,22406,53,69319,67236,72,700,830,0,3912,3738,29,-300,262,0,0.00507614
141724,117004,83,41209,33422,81,134396,109691,85,1378,1029,4,7058,5986,41,1164,1078,5,0.0243655
78914,77927,71,23606,22941,52,68660,66803,73,841,1070,4,4359,4072,31,622,601,0,0.0253807
61926,62415,69,17845,17817,43,59178,57587,71,460,714,0,3505,3371,27,72,315,0,0.0274112
145046,124153,82,41895,35392,80,133717,112528,83,1271,1000,1,7566,6346,42,111,464,0,0.0294416
94921,92659,76,21700,20991,51,80922,77894,74,974,1091,7,4538,4402,30,-535,206,0,0.0304569
293852,207661,110,75172,53722,100,230681,159892,104,3082,1942,32,13451,9192,56,-488,142,0,0.0314721
119057,106994,79,35254,31797,77,109499,97191,80,1233,1050,6,6697,5749,37,297,400,0,0.0345178
174240,141854,85,53782,43980,83,151820,121907,86,2037,1312,19,9032,7159,45,1063,644,0,0.0395939
199398,156498,89,53190,41155,86,173091,133025,91,1436,1146,9,9453,7006,46,-376,83,0,0.0477157
115476,103782,81,31595,27728,76,108993,97171,79,1023,760,0,6467,5403,39,-248,277,0,0.0507614
129356,119252,81,40073,37179,77,104879,95739,80,1090,981,0,6056,5502,37,874,1042,4,0.0690355
128025,112920,79,39288,33548,77,118961,99651,81,1085,734,0,6818,5928,39,606,1043,3,0.0690355
343195,222470,126,92456,61228,121,298285,191574,125,2975,1837,31,16980,10775,62,1583,1005,2,0.0730964
75611,73126,74,23395,23227,57,62172,60759,73,384,526,0,3428,3427,25,246,299,0,0.0781726
101246,97067,85,26928,25644,67,87169,82305,76,786,826,0,4854,4689,31,94,691,0,0.0852792
119907,117271,76,32828,32275,74,97095,92154,76,1838,1633,17,5461,5301,34,108,541,0,0.0873096
103829,97452,92,30534,27803,74,92428,84340,78,601,769,0,5826,5158,35,-68,380,0,0.093401
191932,155040,88,69760,56116,87,167753,135845,90,1304,1176,9,8989,7146,46,953,1446,9,0.0954315
112933,102616,81,34977,31662,76,110866,99004,79,1280,866,0,6116,5681,35,331,485,0,0.0984772
170729,137675,91,48936,39727,82,144136,115281,87,1424,975,0,8050,6718,42,49,337,0,0.100508
178296,139314,91,63873,51292,84,154768,118240,87,1681,993,0,8630,6941,45,655,610,0,0.114721
77349,76681,72,23640,23074,57,73377,69908,73,1119,986,0,4316,4160,29,169,950,0,0.115736
54650,55601,69,22161,22012,53,44936,44552,69,458,321,0,2664,2520,23,-267,258,0,0.119797
113494,95985,81,31427,27037,76,94063,78870,80,903,1063,5,4957,4276,33,413,790,0,0.121827
189769,137714,96,52630,39481,88,164619,119186,93,1882,1120,19,9725,6934,46,1074,1278,9,0.122843
176190,145922,86,38799,31711,81,155443,127150,87,1131,1019,4,8869,7129,44,1139,1436,10,0.122843
217484,165593,110,57549,45995,91,207736,155871,110,2309,1468,20,11610,8430,50,1615,1091,5,0.122843
233703,166602,96,76104,56040,95,265413,188069,100,3012,1825,32,15506,11122,58,2465,1365,14,0.13198
136305,119774,86,37241,32840,78,118272,105455,81,1281,1110,10,6380,5635,36,689,730,0,0.13401
273244,210168,100,140637,116500,96,372593,301519,99,3748,2627,30,20713,16940,66,1248,1168,7,0.135025
106174,95449,82,30028,26434,75,97364,86730,79,906,973,0,5564,4814,36,-51,362,0,0.142132
140622,124815,94,39383,34718,78,124797,110505,82,871,932,0,7075,6108,39,259,417,0,0.150254
61289,58254,73,13194,12944,41,52095,50479,71,517,511,0,2563,2490,24,572,663,0,0.154315
155277,128839,90,38791,32445,81,133459,108758,85,1946,1170,15,7292,6047,41,270,575,0,0.165482
70724,70200,73,17867,17822,43,68974,67526,73,406,525,0,4041,3710,31,311,1143,6,0.166497
158457,139472,86,48888,42358,81,132092,114413,84,1507,1188,9,7271,6770,40,1042,670,0,0.170558
189271,148057,92,56521,44643,87,156119,123410,90,1592,1207,13,8883,6939,48,1363,898,0,0.17665
