"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
212482,160624,100,149935,123275,98,175600,144439,99,1825,1596,21,9731,7809,55,1913,2108,20,0.000924689
159336,146048,93,84772,79660,88,89890,83197,88,1153,932,0,4713,4271,37,223,541,0,0.00277407
110528,103841,85,68307,63629,82,46832,42716,81,506,411,0,2486,2434,25,604,937,0,0.00277407
56902,56308,76,26336,26146,62,19900,19410,54,304,250,0,1022,1074,7,-197,217,0,0.00369876
231335,182148,102,95609,76525,101,73062,58050,101,868,712,0,4047,3255,36,-712,97,0,0.00369876
36889,36970,83,18560,18836,52,12656,12937,45,246,241,0,529,687,0,-459,157,0,0.00462345
74077,71901,82,38062,36924,77,31215,30037,75,357,576,0,1694,1638,20,887,943,0,0.00462345
66707,65288,89,25719,24419,74,21796,20611,59,271,261,0,1055,895,0,259,737,0,0.00554814
86365,88803,77,38254,38343,76,36531,36202,77,164,402,0,2219,2117,24,-198,282,0,0.00647282
243897,185531,111,106267,81840,99,103968,80996,98,1156,1015,3,5837,4612,43,2339,1471,19,0.00647282
139005,125400,89,85263,76544,85,53899,48989,83,702,646,0,2776,2524,28,908,882,0,0.00739751
46003,46874,75,17633,17954,50,15640,15856,47,275,296,0,885,750,0,-57,394,0,0.00739751
67581,69729,74,29143,29360,74,22519,22575,59,169,190,0,1123,1157,10,2,310,0,0.0083222
133084,118544,95,59161,52675,86,51410,45581,85,835,624,0,2634,2290,27,361,675,0,0.0083222
132242,117901,90,49153,42902,84,51911,45571,84,404,548,0,2863,2437,28,1105,1243,8,0.00924689
139314,119173,97,65257,56088,87,43083,35419,86,304,412,0,2332,1907,25,49,395,0,0.0101716
51271,51304,73,16507,16635,49,18689,18377,52,317,232,0,1083,1049,6,-8,285,0,0.012021
119884,110116,83,42882,37711,82,47091,42317,83,778,574,0,2485,2174,27,59,577,0,0.012021
36821,37363,81,18733,19007,55,11933,12281,44,294,254,0,656,671,0,938,1106,5,0.0129456
