"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
264995,175802,115,78699,52208,107,226160,145046,112,2369,1510,23,12264,7709,69,-432,797,0,0.0071058
232373,178976,115,85794,65311,102,266306,203129,106,2285,1836,27,13722,10457,69,328,928,0,0.00812091
240768,183151,100,90979,71474,98,254151,200290,102,1923,1244,24,12843,10491,56,-568,666,0,0.00812091
176350,134738,100,53157,40763,91,158348,121394,96,2281,1476,21,8768,6841,52,1457,1191,13,0.0121814
218959,163109,103,65765,48301,99,172058,124734,104,1930,1310,17,8787,6729,59,-832,346,0,0.0121814
177397,134241,96,53084,40452,92,136783,102491,96,1806,1119,8,7129,5196,49,-640,651,0,0.0131965
165847,123288,95,57844,43377,91,119250,89444,93,792,994,0,6536,4991,46,95,749,0,0.0142116
128916,110804,93,36321,31441,83,118942,101056,88,1034,951,0,6470,5970,49,-901,264,0,0.0152267
199257,154577,102,65030,49791,96,140925,106064,100,1063,1117,6,7639,5715,49,-572,1130,5,0.0213174
102525,95758,86,32095,29655,80,84821,78500,83,466,593,0,4194,4286,32,-736,177,0,0.0426348
324220,208116,121,100593,64967,117,254375,156265,122,2304,1833,31,12899,8415,66,442,520,0,0.0456801
274994,215439,105,97083,78036,103,304866,235442,107,3533,2457,39,15715,12089,78,1316,1027,4,0.0456801
269504,191921,112,79245,55794,111,230050,161643,115,1453,1129,10,11651,8237,58,859,1371,9,0.0568464
113006,105149,82,28556,25447,80,93864,85625,85,525,827,0,5113,4478,40,-268,769,0,0.0669975
143775,119883,87,47036,37616,87,120010,93605,92,805,964,0,5875,4411,44,508,683,0,0.0751184
240107,199987,100,80881,71176,98,237127,197703,102,2196,1860,19,12567,10426,64,329,707,0,0.0761335
131566,107902,89,44091,36848,86,102249,81919,89,254,526,0,5352,4664,40,619,1137,5,0.0761335
101286,96761,83,33169,31157,79,84856,80562,83,325,766,0,3607,3747,30,-83,498,0,0.0791789
104880,95639,85,35910,31923,82,94133,85703,85,826,842,0,4721,4031,38,342,467,0,0.0791789
115218,105259,86,36727,33339,80,94234,86516,84,700,517,0,4420,4289,38,-169,351,0,0.080194
211288,157009,114,58937,43769,95,164387,119829,100,2131,1537,22,8560,6193,57,-576,584,0,0.0852696
205605,156695,99,55031,41875,94,205532,156996,99,1218,1607,14,11007,8454,58,618,776,0,0.0872998
159503,118823,99,53611,40609,91,119887,90125,95,1418,1069,6,6684,5039,51,-10,558,0,0.0883149
167829,133648,93,52796,41472,90,146720,116356,94,1059,1274,9,7541,6334,47,-59,510,0,0.0883149
111094,98898,89,36111,31474,82,89937,79298,86,829,662,0,4750,4207,39,25,681,0,0.0903451
259862,187780,108,110916,87125,104,248286,187185,107,2584,1127,8,12570,9447,60,661,1638,11,0.0923754
203833,167910,98,74860,62415,95,189507,160955,98,1784,1383,22,9731,8044,54,463,1697,13,0.100496
118485,111885,98,38032,35275,80,103676,95019,85,1126,894,0,5553,5231,39,253,1090,6,0.100496
116677,101266,93,33201,27883,82,92018,77383,87,595,852,0,5159,4478,40,492,709,0,0.103542
124834,106939,86,42009,35356,85,104645,88329,88,1469,1132,10,5702,4743,43,390,754,0,0.103542
200692,146271,107,133819,113380,102,260569,209299,106,2530,1412,30,13693,10995,71,567,764,0,0.107602
176143,127869,113,51779,35047,113,162600,112967,113,2351,1483,23,8603,6049,60,26,727,0,0.107602
323782,246042,122,121553,89769,123,342836,265425,126,3519,2906,33,18145,13804,79,789,1107,4,0.111663
208713,156094,113,57280,43212,97,177065,131849,102,1970,1380,20,8193,6297,53,1774,1092,5,0.112678
68186,67518,77,15543,15838,46,60747,59496,76,911,526,0,3407,2947,28,632,700,0,0.112678
109043,100353,83,32493,29320,80,86228,79852,84,874,570,0,4935,4471,38,339,566,0,0.113693
322972,216125,131,149397,101087,126,371509,254946,130,4041,2053,55,19544,13278,80,270,1363,8,0.115723
85202,79851,94,26637,24981,78,69935,64964,81,770,600,0,3409,3365,30,870,735,0,0.119783
137297,114771,88,40626,33626,86,118697,94685,90,167,544,0,5860,4779,42,-624,418,0,0.120799
144893,113132,92,40119,31561,90,115709,88169,94,1250,1221,13,6211,4667,46,-387,731,0,0.121814
180171,141119,95,53446,40742,92,153937,116622,97,1258,1067,7,8277,6699,48,890,986,0,0.125874
211644,156604,111,51884,38073,97,182377,131906,103,1440,1328,12,8959,6498,59,2,466,0,0.126889
127205,118720,85,43297,40776,81,107508,99951,86,784,570,0,5688,5302,39,313,838,0,0.13095
187640,146242,93,57915,44348,92,156674,120646,96,1748,1278,14,8407,6339,49,1068,979,0,0.13298
353106,221958,126,115766,71382,123,284725,173384,126,3518,1567,45,15225,9176,75,-111,1153,5,0.133995
184358,144732,98,55797,43260,92,149819,116274,95,1444,965,0,7226,5881,46,1942,1928,20,0.140086
107514,104553,84,28689,27864,79,95598,90275,84,1131,1010,2,4571,4733,35,330,507,0,0.144146
209484,165939,99,56570,44463,94,213409,171458,99,1512,1327,18,11391,9222,57,373,1060,3,0.147192
178988,142092,94,60829,48026,92,145233,112986,97,1849,1043,5,7721,6296,51,848,654,0,0.150237
72601,69633,89,24713,23846,65,63827,61449,79,498,646,0,3087,3138,29,1254,836,0,0.152267
219432,189205,104,99627,88324,97,246843,216019,101,2849,2247,27,13375,12286,61,1596,1389,14,0.157343
255362,195708,104,94348,74758,100,271773,212799,105,2867,1836,32,14118,11168,64,520,575,0,0.158358
125063,101465,95,40976,33917,85,95839,76535,89,1044,663,0,4646,3682,39,895,812,0,0.159373
225043,169233,101,100912,79074,100,165046,132793,102,2187,1943,28,8970,7090,59,-159,471,0,0.159373
125609,107586,91,38824,32667,83,108499,91594,88,1330,1008,2,5414,4870,41,811,1098,5,0.160388
188562,134766,99,56209,39619,93,151243,106149,97,1218,864,0,7607,5291,51,-366,719,0,0.160388
386987,274912,136,149665,110901,135,407515,304896,139,4568,2965,34,21277,15923,85,596,1135,6,0.167494
265773,199468,116,95395,72973,113,306642,233071,119,2847,1922,27,15852,11605,75,2044,1539,10,0.167494
165922,129594,92,56078,43931,89,129017,97729,94,1678,1297,10,6423,4531,48,407,506,0,0.168509
109389,95221,89,33205,28587,83,93831,80350,88,501,678,0,4840,4416,39,-141,512,0,0.171554
157220,122371,92,49677,38431,89,131623,98999,95,485,838,0,6861,4983,48,1179,1241,13,0.172569
83861,81145,81,23642,22346,66,71244,67675,80,403,457,0,3559,3334,32,-67,663,0,0.17663
153008,115314,108,45755,34860,90,121079,90021,94,1536,1179,16,6321,4934,47,187,405,0,0.179675
81965,82005,78,16317,15913,49,74593,72455,79,920,703,0,3539,3451,30,-590,483,0,0.181705
175685,141538,94,49310,38658,90,138905,109264,93,1483,1294,11,6678,5220,44,320,854,0,0.184751
235205,174173,102,76315,55910,99,194246,138915,104,1650,1545,29,9607,7274,57,52,736,0,0.184751
235742,157530,109,76469,52576,106,192433,127702,112,1608,1498,21,10301,6693,57,285,749,0,0.185766
305218,205957,119,112496,76476,114,245022,160600,116,2461,1885,18,12754,8536,66,-166,547,0,0.185766
242577,181415,101,69964,53287,98,211013,159156,103,1833,1404,21,10640,8596,54,1471,974,0,0.188811
139512,116908,101,45486,38484,86,98032,81006,89,1135,805,0,4942,4181,39,-81,539,0,0.188811
114868,110387,89,39048,38343,79,93428,90022,82,1006,980,0,5081,4472,38,-626,291,0,0.192872
78630,76495,82,17080,17003,52,69761,67478,77,506,436,0,3368,3460,30,1025,720,0,0.195917
215240,156480,99,78981,58495,97,166338,122264,99,1859,1036,5,8255,6117,53,1209,992,0,0.196932
174296,125140,110,52671,37492,97,146928,102554,110,1300,846,0,7575,5371,48,1351,1052,4,0.196932
204357,154199,101,63919,48228,96,165836,123782,100,1573,1388,20,7935,5827,50,1348,1797,16,0.200993
