"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
215339,166975,91,58068,44256,89,198877,154094,93,2160,1369,21,11761,9224,51,1238,821,0,0.0162597
163126,138567,84,55882,46774,82,139537,116364,85,1331,1146,9,7766,6277,43,87,265,0,0.0721522
259348,193396,97,68845,50712,91,218081,163401,95,2007,1244,21,12446,8769,53,1273,1194,9,0.158532
237566,183595,92,61731,47079,90,192246,142395,94,1741,1655,24,11007,8120,51,1666,1583,18,0.196132
253272,195468,99,66005,52082,93,227977,174340,98,2718,1588,19,12631,9175,53,877,1076,5,0.204262
153485,123989,96,45249,37749,82,129925,106135,85,1297,1332,12,7790,6059,43,374,429,0,0.244911
154958,129355,85,40850,33439,81,131167,107648,85,1430,811,0,7397,5983,39,-244,346,0,0.270317
155833,134043,81,55071,47661,80,151116,127422,83,1826,1327,15,8457,6976,42,260,446,0,0.305885
162136,132349,90,44915,36705,82,149026,120086,86,2052,1447,18,8544,6589,46,-606,224,0,0.345518
237973,179473,95,142447,123100,92,358612,293055,94,3512,2826,29,20303,16669,67,637,751,0,0.360761
195668,154786,89,61410,47985,88,169500,131092,92,1766,1308,13,9551,7407,45,564,877,0,0.36381
359045,238605,123,160765,117599,121,431207,272254,124,3839,2560,39,23901,14652,79,4088,2769,40,0.366859
178929,138459,87,52456,40360,84,162569,124287,87,2014,1195,14,8978,6657,47,748,1333,10,0.428849
248915,196069,95,92655,71647,90,359472,276774,95,3654,2487,30,21143,16255,66,836,1116,7,0.4634
192604,162419,88,105607,93599,86,290235,245542,90,2954,2080,27,16414,13748,59,1998,2882,20,0.496936
121738,103238,86,38044,32333,78,97917,82869,82,1342,917,0,5539,4481,37,236,421,0,0.531488
193253,151461,97,58903,46573,87,165093,128494,91,1717,1465,20,8798,7101,45,1081,853,0,0.548764
190941,152952,90,68684,57096,87,202117,166300,91,1546,1613,17,11512,9337,52,1345,1257,10,0.559942
302818,229886,109,146508,122565,101,416279,328232,105,5180,3584,44,23113,18237,83,1619,870,0,0.570104
211354,175309,90,80690,68273,88,227050,191730,91,1980,2144,21,12433,10362,47,848,900,0,0.589413
265926,197709,114,65353,50221,94,219260,164090,98,2235,1660,21,13026,9591,56,1489,989,0,0.609737
141633,119851,81,40043,33076,80,123888,102716,84,1203,1069,7,7375,5869,40,-467,676,0,0.61177
