"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
21685,22035,46,10401,10832,41,8373,8557,39,24,167,0,559,631,0,357,523,0,0
61097,62555,77,10534,10787,42,20344,19924,63,62,157,0,1145,1337,13,362,614,0,0
79897,80611,78,20193,20201,56,29476,29059,75,201,201,0,1778,1735,19,710,603,0,0.00115696
135413,114761,91,49866,43076,88,47581,40035,87,292,341,0,2380,1863,27,-130,625,0,0.00115696
226792,165890,102,80916,58269,100,84279,62367,100,1014,683,0,4504,3389,43,134,579,0,0.00115696
76811,74285,79,33414,31299,77,30565,28017,76,369,358,0,1474,1550,17,25,490,0,0.00115696
40272,40933,71,18033,18596,51,14648,15193,45,126,210,0,802,902,0,618,728,0,0.00231392
131554,112920,96,34043,28983,85,53055,44890,86,641,462,0,2837,2471,29,170,591,0,0.00231392
49338,49035,70,12445,12809,44,17742,17387,54,177,272,0,766,637,0,195,626,0,0.00231392
93451,86652,91,31698,29588,77,31465,29184,77,641,430,0,1561,1493,18,26,319,0,0.00347088
42061,43513,67,22578,22814,63,15153,15415,48,289,205,0,682,830,0,35,350,0,0.00347088
57433,59446,67,17589,18088,53,17913,18211,50,11,116,0,856,786,0,10,390,0,0.00462784
134549,126060,86,60769,55075,85,71507,64024,85,570,671,0,3666,3364,32,1138,992,0,0.00578481
95250,94365,92,33295,32951,77,35035,34097,77,463,295,0,1695,1697,18,-266,229,0,0.00578481
76968,77457,76,19627,19418,53,31111,30908,75,351,316,0,1891,1852,22,-383,109,0,0.00578481
67019,69120,74,18540,18706,53,26590,27051,72,174,372,0,1263,1222,12,-181,406,0,0.00578481
229958,172663,106,76371,57281,102,89117,68425,102,1186,757,0,4483,3509,39,611,495,0,0.00694177
64464,64227,83,22254,22519,60,23977,23132,66,223,224,0,1366,1350,14,-460,280,0,0.00694177
97175,88240,89,33325,29961,82,37735,33901,82,214,162,0,1839,1670,20,244,360,0,0.00809873
80991,73226,95,30256,27684,78,34153,31677,79,451,456,0,1845,1726,20,641,609,0,0.00809873
123392,106266,87,36648,30320,83,54408,45864,85,355,525,0,2930,2434,32,81,688,0,0.00925569
102884,89540,90,41622,35479,82,41225,35941,83,479,482,0,2290,2101,26,595,683,0,0.00925569
179604,155328,100,70282,60113,92,66511,57083,92,703,659,0,3435,3008,33,1308,1373,9,0.00925569
58905,58042,83,19288,19440,56,20787,20949,54,368,365,0,1071,1048,5,-347,169,0,0.0104127
56021,57241,76,26763,27000,73,19178,19373,54,-30,145,0,980,1066,7,207,450,0,0.0104127
117216,103087,95,34786,29553,83,49229,43121,84,528,567,0,2531,2360,26,-531,103,0,0.0104127
255851,195929,115,114754,90844,111,99733,76642,110,1147,937,0,5275,4100,41,248,609,0,0.0104127
34914,38857,65,9874,10602,39,16855,17057,49,123,203,0,949,832,0,842,843,0,0.0104127
28219,31713,61,9924,10526,40,11313,11625,43,113,157,0,600,699,0,-361,166,0,0.0115696
191696,149993,112,82530,66267,97,70190,53994,97,504,458,0,4001,2882,38,214,449,0,0.0115696
71298,75278,71,30885,31648,74,28801,29151,74,180,229,0,1557,1564,17,-155,813,0,0.0115696
220460,176972,108,75535,61704,103,74350,58917,102,1119,859,0,4090,3207,35,1181,997,0,0.0115696
120811,102712,90,44295,37279,85,41231,34567,85,266,277,0,2133,1867,24,850,1004,1,0.0127266
151780,139407,88,53319,47403,85,74467,67105,87,771,787,0,3985,3499,35,-37,866,0,0.0127266
76290,73458,79,29724,28551,75,29481,27929,75,357,352,0,1611,1509,16,60,433,0,0.0127266
128340,122767,85,33094,31982,80,45435,43358,80,484,384,0,2377,2285,25,32,496,0,0.0127266
170519,139400,95,83524,68830,93,66814,54185,93,727,507,0,3450,2748,33,-192,524,0,0.0127266
302674,194909,129,136345,91373,127,116984,74245,126,1552,847,0,6172,4003,48,1109,1047,3,0.0138835
24908,25131,57,10954,11644,41,9089,8980,40,-135,116,0,281,361,0,-113,344,0,0.0138835
83286,83675,78,24585,24427,64,34491,33533,75,94,257,0,1650,1563,19,-381,62,0,0.0138835
201201,160171,102,88424,70861,98,67477,53340,97,892,718,0,3872,3212,35,558,1388,9,0.0161975
63297,65015,73,19233,19672,54,26158,26332,73,315,304,0,1536,1447,16,87,527,0,0.0161975
90697,81639,81,30513,25858,80,35523,30666,80,213,329,0,1801,1418,21,-70,253,0,0.0161975
101120,95085,82,57296,52451,82,38131,33894,80,503,726,0,2086,1918,24,321,667,0,0.0161975
169195,149091,92,48879,39798,91,63618,53583,91,668,763,0,3463,2891,33,438,734,0,0.0173544
158223,130588,95,70911,59802,90,63057,50212,90,438,432,0,3316,2703,32,162,557,0,0.0173544
59233,59190,65,27940,25458,71,25088,22911,67,387,305,0,1323,1133,10,262,427,0,0.0173544
46510,45953,74,10209,10252,42,18245,18087,50,273,306,0,1067,1037,4,122,321,0,0.0173544
127154,104390,95,45563,37770,86,48927,40813,86,655,450,0,2774,2171,30,722,738,0,0.0173544
140460,134835,93,57591,56007,84,59546,56901,85,401,361,0,3158,2654,30,384,463,0,0.0196683
61092,64074,82,30913,31265,73,20090,20564,58,354,338,0,832,931,0,144,364,0,0.0196683
52516,53627,71,11241,10977,44,22192,21890,58,165,307,0,1105,1037,6,312,346,0,0.0196683
124257,120831,83,50159,48296,82,60162,56805,82,634,730,0,3327,3107,31,679,601,0,0.0196683
38771,41100,54,9762,10284,41,15875,15731,50,169,188,0,829,754,0,388,728,0,0.0208253
39543,41808,64,11883,12094,44,18245,18552,51,343,238,0,1004,868,0,-209,485,0,0.0219823
62502,60132,89,17787,18097,51,21381,21233,68,222,299,0,1147,1279,11,197,344,0,0.0219823
