"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
43749,44833,65,17422,17653,50,36563,36254,71,205,326,0,1961,1929,22,242,202,0,0
151740,134202,89,41433,35615,84,73681,62945,88,830,851,0,4193,3474,38,662,904,0,0.00206825
286061,205091,116,100983,72979,112,228598,169088,116,1749,1279,15,12102,8544,59,802,749,0,0.00517063
146594,121637,92,56668,47444,89,79936,66525,90,417,555,0,3805,3076,36,617,1096,5,0.00723888
236094,189075,107,113926,93993,107,237031,193579,110,1922,1466,16,12130,10124,57,171,1103,4,0.00827301
218495,170125,101,78667,60129,100,104731,80789,101,1144,1008,2,6226,4804,44,1444,862,0,0.0124095
93386,90231,79,29285,28176,78,61974,58043,81,735,665,0,3609,3300,32,545,535,0,0.0124095
58965,57990,76,23457,22548,63,38306,37266,74,204,362,0,2030,1772,23,-221,170,0,0.0155119
171563,133616,94,60583,48029,92,109453,84178,94,927,693,0,5914,4593,44,218,545,0,0.0175801
181491,146921,93,62724,50469,93,110196,86342,96,1381,1006,1,6005,4734,45,1034,936,0,0.0206825
108964,105067,96,36141,35314,78,65157,62871,81,759,663,0,3515,3425,31,523,628,0,0.0227508
179438,149688,97,75622,62910,93,86760,71266,94,902,743,0,4677,3861,38,367,996,0,0.0237849
186831,152013,94,66891,52787,93,117011,92822,95,864,1016,3,6244,5176,45,928,665,0,0.0279214
65574,66563,65,27135,27192,74,43280,42567,75,124,288,0,2180,2195,22,325,593,0,0.0289555
77912,76786,81,20095,19037,66,52612,50026,82,382,452,0,2615,2575,25,532,567,0,0.0289555
85667,85012,77,34047,33230,76,55276,53831,79,367,425,0,2866,2817,28,-75,280,0,0.0310238
55730,57062,72,21537,21243,57,34070,33356,73,113,217,0,1707,1659,19,433,496,0,0.0310238
139672,121090,93,34341,28584,86,72075,61409,88,742,553,0,3799,3369,34,-54,318,0,0.0341262
103488,101618,80,48313,47021,79,55411,52938,80,589,513,0,2944,2888,29,-167,309,0,0.0341262
77297,75916,77,30218,29910,76,40010,38574,78,79,328,0,1891,2095,21,25,389,0,0.0361944
27900,28511,61,9905,10032,41,15253,14554,47,-86,157,0,844,866,0,-159,240,0,0.0372285
134052,118567,88,51898,46476,85,77126,69076,88,735,715,0,3882,3492,36,690,452,0,0.0382627
95252,95491,78,20554,20472,52,50866,49436,78,397,501,0,2734,2617,27,-559,170,0,0.0382627
156376,134179,105,121020,112043,90,84850,74947,89,1110,890,0,4439,3621,38,459,814,0,0.0403309
56902,57100,73,23516,23328,67,35067,34797,75,200,194,0,1846,1910,19,-245,155,0,0.041365
70116,69467,83,11653,11445,44,42391,41577,76,271,517,0,2409,2334,24,-387,92,0,0.0423992
47941,47579,74,12578,12407,45,30098,27966,73,305,170,0,1691,1656,18,-348,80,0,0.0423992
237424,178692,107,94266,70514,102,143751,102793,104,1548,1086,14,7554,5328,50,659,882,0,0.0423992
93855,94694,78,28828,28718,76,58575,57991,79,448,611,0,3088,2800,31,605,526,0,0.0434333
97747,97398,86,35058,34762,77,61392,61245,80,671,524,0,3303,3247,30,-211,457,0,0.0444674
54770,52353,78,20138,19774,62,30723,30577,73,259,382,0,1609,1620,19,644,765,0,0.0455016
240573,123813,156,83605,40905,136,109404,48588,138,1224,596,0,5567,2396,59,-239,511,0,0.0465357
99370,97884,79,31731,31136,76,56888,55734,80,479,466,0,3138,2856,29,205,431,0,0.0465357
100830,99550,80,31110,30382,77,72916,71744,81,459,436,0,3842,3879,31,303,628,0,0.0475698
276021,183255,124,91452,60036,120,189239,122864,123,1504,1013,4,9774,6373,56,738,728,0,0.0496381
56121,59032,64,8660,8878,38,29087,28401,73,261,215,0,1751,1616,19,-3,416,0,0.0496381
274641,193274,115,101913,71537,112,173030,122245,115,1221,917,0,8816,6152,53,-147,359,0,0.0506722
135236,117855,97,49906,42585,87,57561,48864,88,399,396,0,2957,2708,28,287,395,0,0.0527404
30681,30779,70,13587,13959,46,12431,12540,45,101,168,0,596,642,0,-221,349,0,0.0548087
51768,52840,72,14060,14270,45,26497,26377,71,96,186,0,1448,1481,15,311,895,0,0.0548087
92249,91645,89,40313,39841,77,61714,59462,77,577,575,0,3240,3266,29,497,739,0,0.0558428
60190,60631,75,23004,23167,61,34521,34394,74,123,201,0,1908,1816,21,275,520,0,0.0568769
140550,120010,104,51734,43341,87,74566,63640,88,835,693,0,3727,3282,35,188,348,0,0.0568769
276981,200325,110,89740,65525,106,195037,140357,111,1355,987,0,9819,6952,55,333,491,0,0.0568769
135193,110556,94,47351,38369,87,65131,53052,88,684,514,0,3366,2748,32,272,536,0,0.0589452
116641,102190,85,43725,38273,84,69846,60235,86,574,477,0,3778,3167,34,-342,189,0,0.0589452
268608,194888,119,112483,84333,112,204063,149267,114,2215,1605,25,10501,7407,57,304,934,0,0.0599793
97388,87707,85,32709,28692,81,63411,57728,83,642,530,0,3363,2924,32,246,570,0,0.0610134
143132,124189,97,60139,53255,86,69485,61458,86,956,731,0,3933,3431,33,302,418,0,0.0620476
