"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
136488,118938,90,55771,48222,87,85525,73609,89,919,746,0,4562,3880,37,691,585,0,0.00104404
153070,127963,88,58130,47565,88,90370,72560,90,736,664,0,4907,3864,41,-228,301,0,0.00104404
138916,126537,87,59539,53862,85,83255,73164,87,537,685,0,3955,3897,31,359,431,0,0.00104404
249614,188034,112,98145,73251,110,138343,106064,112,1635,1244,15,7046,5227,47,251,546,0,0.00313212
127613,108936,90,39869,33510,85,71024,60220,88,826,715,0,3909,3360,33,249,717,0,0.00417616
206065,166437,95,72044,57486,93,118322,94169,95,1297,1083,11,6256,4899,45,864,1110,6,0.00417616
165034,141797,95,50785,42401,89,91496,75064,91,1112,841,0,4632,4187,37,644,686,0,0.0052202
151412,125686,91,53604,43787,89,104917,85053,91,725,719,0,5597,4624,41,491,547,0,0.00626424
240573,176669,109,106436,78582,107,158040,114799,108,1345,857,0,8219,5847,51,-191,351,0,0.00730828
254301,183963,103,86580,63173,103,149704,104958,104,1322,824,0,7681,5617,49,429,998,0,0.0104404
107694,95575,85,34832,29686,83,63189,54674,85,645,486,0,3376,2934,32,621,680,0,0.0104404
209729,150339,104,72830,52392,99,115925,82997,100,1086,711,0,6349,4247,46,524,484,0,0.0104404
134573,118206,86,44015,37600,86,79031,67334,89,546,450,0,4066,3432,35,674,436,0,0.0114844
125257,114324,90,36315,32053,83,74748,64920,86,546,673,0,3825,3457,32,511,705,0,0.0135725
107253,106665,79,26857,26430,73,65818,63876,81,397,540,0,3200,3086,29,-301,267,0,0.0135725
126177,116788,88,45837,41190,85,72869,66489,86,421,520,0,3799,3477,32,1249,1183,8,0.0135725
146982,135665,89,65508,60111,85,98873,89778,86,592,635,0,4885,4426,37,119,319,0,0.0146166
202497,156409,97,73261,54353,97,123099,93182,100,1352,997,0,6465,4624,47,663,637,0,0.0156606
225673,178097,106,115120,90964,105,143265,109501,107,1364,1175,12,7443,5392,50,298,411,0,0.0167046
184077,160909,90,79448,67779,92,127674,107677,93,1211,917,0,6796,5871,45,945,757,0,0.0167046
