"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","VL1-A","VL1-H","VL1-W","VL2-A","VL2-H","VL2-W","YL2-A","YL2-H","YL2-W","Time"
150372,139160,102,107726,103275,87,67014,62555,85,1315,1028,5,3397,3166,31,702,940,0,0
216163,164946,103,124385,97470,98,134421,104775,99,1718,1155,15,7406,5612,47,2122,1945,17,0.00202977
17972,20845,42,7009,7629,36,7078,7358,37,184,235,0,450,407,0,-226,128,0,0.00202977
79427,69254,95,33122,29423,78,26507,24595,73,354,360,0,1211,1101,8,166,318,0,0.00202977
174519,144229,100,75585,62040,94,95764,79249,97,886,829,0,5084,4016,41,719,644,0,0.00304466
20814,21034,64,12824,12850,44,11623,11888,42,-214,82,0,544,592,0,419,851,0,0.00405954
145737,128573,88,77502,65980,89,74064,63312,88,716,616,0,3878,3381,34,533,1151,5,0.00405954
184117,148007,102,79884,67543,93,72141,59419,94,1052,791,0,4101,3156,37,573,481,0,0.00405954
50165,55066,56,18061,19012,48,22014,22667,56,93,196,0,1140,1206,11,232,773,0,0.00507443
96499,95771,81,43751,43416,79,46881,46986,79,575,581,0,2411,2581,24,-145,199,0,0.00507443
42434,43508,71,13636,13914,47,17279,17431,59,234,247,0,819,814,0,-209,133,0,0.00811908
112202,105049,82,48679,44573,82,63510,58785,82,706,469,0,3404,3248,30,781,1254,8,0.00811908
30810,31475,69,16525,16880,50,13423,13779,46,84,336,0,627,810,0,428,732,0,0.0111637
175040,151614,97,82812,73715,88,80473,69569,90,1033,887,0,4606,3772,38,510,560,0,0.0142084
64333,66905,73,22028,21950,61,23790,24203,63,388,234,0,1369,1271,13,-331,212,0,0.0152233
352148,234894,144,224907,157008,143,175955,119665,142,1702,1302,21,9665,6236,56,332,747,0,0.0162382
106684,104312,83,42860,41985,79,56213,55002,80,359,399,0,2732,2476,27,-443,149,0,0.017253
163484,142245,99,63012,54871,91,81035,70715,92,630,648,0,4623,4212,36,140,424,0,0.017253
187165,158858,93,88801,73540,93,77905,67340,91,778,788,0,3982,3474,35,1154,1137,12,0.017253
133078,118627,89,55507,48211,86,63540,56225,87,747,549,0,3408,2925,31,240,553,0,0.0192828
178698,145424,106,103045,84705,92,74850,60331,91,958,667,0,3743,3244,35,1495,1437,9,0.0202977
81626,81244,84,29492,29668,74,30188,29764,75,445,372,0,1723,1555,17,-368,190,0,0.0202977
45484,45598,79,14278,14460,47,14661,15273,47,-31,107,0,935,1015,3,-234,610,0,0.0223275
209138,165807,99,91921,74243,97,101526,80730,98,855,716,0,5236,4528,40,1248,742,0,0.0223275
79125,82781,73,36387,36564,74,55979,55626,76,231,381,0,2781,2620,28,71,297,0,0.0223275
102359,101907,82,65179,64699,81,44427,43440,79,567,485,0,2200,2188,24,423,510,0,0.0233424
52013,52591,74,25859,26212,72,19068,19416,52,256,190,0,968,915,0,-534,168,0,0.0253721
35749,36063,69,16827,17211,49,12970,13154,45,158,205,0,694,688,0,513,351,0,0.0253721
161743,136161,93,65808,56035,90,60898,50762,90,818,772,0,3363,2737,32,-202,363,0,0.026387
164954,148081,87,58132,50701,88,97423,84890,90,1055,794,0,5159,4524,38,767,1372,10,0.026387
192847,162293,102,79762,68932,93,83475,69965,94,1087,869,0,4648,3930,38,39,433,0,0.0274019
154088,141734,88,69738,63392,86,62127,55067,86,624,548,0,3380,3036,31,254,778,0,0.0294317
93204,84553,82,37418,32821,80,33348,29485,79,561,339,0,2029,1716,22,958,992,0,0.0294317
184138,149206,110,47506,37766,92,91836,75614,94,1163,972,0,4980,3877,40,887,619,0,0.0324763
157036,138282,89,62958,54191,87,66634,57454,88,667,504,0,3665,3047,36,1325,887,0,0.0324763
122816,110963,86,56849,51519,85,50640,45404,85,415,459,0,2741,2599,27,-81,402,0,0.0334912
108024,96785,86,43537,37569,83,45290,39333,83,791,584,0,2196,1851,24,197,618,0,0.0375507
180410,142323,93,67960,52342,92,90487,71108,93,819,639,0,4964,4071,41,2032,1375,18,0.0375507
58548,58090,75,17963,17939,55,21449,21473,60,193,252,0,1342,1333,12,-489,215,0,0.0385656
175853,143704,94,62004,50088,93,57720,47207,93,1043,899,0,3077,2728,29,1282,1098,10,0.0385656
374293,245577,135,218892,144579,133,233730,151675,134,3032,1691,35,12854,8629,63,987,1237,11,0.0395805
67272,67766,79,32378,32100,74,22614,22435,66,-2,271,0,1062,1256,10,250,555,0,0.0405954
166857,142339,100,67720,57317,91,62634,52471,91,900,773,0,3279,2982,32,1209,939,0,0.0405954
47473,48587,85,23032,23430,62,16993,17266,49,-73,266,0,831,967,0,63,342,0,0.0416103
174649,154775,108,81894,73125,92,60843,53605,92,1067,741,0,3339,2966,31,2092,1426,9,0.0426252
127350,124102,84,49801,48332,82,70067,66145,83,806,589,0,3516,3399,32,860,1405,9,0.0426252
195286,151213,97,65930,50489,96,98940,75117,99,1263,770,0,5071,3752,43,1125,996,0,0.0436401
